2018,Col Legno,COL16005-V,9120031341574,Ketan Bhatti,Bhatti: Nodding Terms,Ensemble Adapter; Ketan Bhatti,1,Vinyl,23.39,35.99,"New music and groove – does it work and does it exist? Musical crossover artist Ketan Bhatti thinks so. On “Nodding Terms” he melds contemporary chamber music with current club music. To this end, the composer, drummer and producer invited the German-Icelandic Ensemble Adapter into his studio and involved his studio neighbors Paul Frick and Jan Brauer from Brandt Brauer Frick in the production process. The musicians all studied classical instruments and know about pop. So acoustic traces become electronic tracks in a wondrous way. Dry grooves grow into iridescent shimmering ensemble sounds. The borders between genres and styles blur and dissolve. This is music which without fail makes the listener nod along – as per the album title. Not just because of its beat, but because it's clever, too.",,https://b2b.naxosusa.com/Album.aspx?product=COL16005-V&medium=phy,01 Classical,Classical,Instrumental,Austria,col legno music GmbH,col legno music GmbH,,,,,,,,,,,,,,,,,,,,
2018,Composers Concordance Records,COMCON46,715854719182,John Clark; Franz Hackl; Peter Jarvis; William Schimmel; Glen Velez,"Jarvis & Friends, Vol. 1 - A Collection of Duos",Peter Jarvis; John Clark; Franz Hackl; William Schimmel; Glen Velez,1,CD,11.70,17.99,"Jarvis and Friends Volume 1, is a collection of mostly improvised duo collaborations for drum set with horn, accordion, frame drums, and trumpets. Percussionist (drum set and vibraphone) Peter Jarvis has teamed up with some of the finest musicians in the world including: Glen Velez – frame drums, Franz Hackl – trumpets, William Schimmel – accordion and John Clark – horn to produce this creative volume of music. In addition to the improvisations, included are three fully composed pieces, one each, by Peter Jarvis, William Schimmel and Glen Velez. Peter Jarvis (b. 1959) in Hackensack New Jersey, is an American percussionist, drummer, conductor, composer, music copyist, print music editor and college professor. He teaches music at Connecticut College, William Paterson University, and Bergen Community College. His teaching responsibilities include academic classes, percussion lessons, coaching/conducting chamber music, directing new music concerts at Connecticut College and Bergen Community College and the New Music Series at William Paterson University where he is Director of New Music. Jarvis is an Associate Director of Composers Concordance and is Chairman of their Board of Directors.",,https://b2b.naxosusa.com/Album.aspx?product=COMCON46&medium=phy,01 Classical,Classical,Classical|Classical Crossover,United States,2018,2018,,,,,,,,,,,,,,,,,,,,
2018,Composers Concordance Records,COMCON0045,715854713098,Peter Jarvis; Payton MacDonald,"New Jersey Percussion Ensemble at 50, Vol. 1 - Concerts by Peter Jarvis & Payton MacDonald",New Jersey Percussion Ensemble; John Clark; John Ferrari; Payton MacDonald; William Schimmel; Glen Velez,1,CD,11.70,17.99,"New Jersey Percussion Ensemble at 50, Volume 1, is a collection of 8 concertos for percussion sextet with soloist composed by Peter Jarvis and Payton MacDonald. The soloists include: John Clark – horn, John Ferrari – vibraphone, Payton MacDonald – vibraphone, William Schimmel – accordion and Glen Velez – frame drums. The group is conducted by John Ferrari, Peter Jarvis and Payton MacDonald. This recording was released in celebration of the New Jersey Percussion Ensemble's 50th year of music making. The New Jersey Percussion Ensemble directed by Peter Jarvis was founded in 1968 by Raymond DesRoches, who co-directed the group with Peter Jarvis and Gary Van Dyke until 2004. The ensemble is made up of professionals and students from William Paterson University, where it has been in residence since 1972. Because of an ongoing commitment to the proliferation of percussion repertoire, numerous pieces have been written for, premiered by and recorded by the ensemble. The New Jersey Percussion Ensemble has appeared in the United States and Europe as guests of the Chamber Music Society of Lincoln Center, the Group for Contemporary Music, the Composers Guild of New Jersey, the San Francisco Symphony, the Gaudeamus Foundation, Radio Denmark, and countless others.",,https://b2b.naxosusa.com/Album.aspx?product=COMCON0045&medium=phy,01 Classical,Classical,,United States,2017,2017,,,,,,,,,,,,,,,,,,,,
2018,CPO,555035-2,761203503520,Leopold Anton Kozeluch,Kozeluch: Three Scottish Piano Trios,Trio 1790,1,CD,13.25,20.99,"Leopold Kozeluch enjoyed such an outstanding reputation in 1781 that he received an offer from the Archbishop of Salzburg to succeed Mozart as court organist. Kozeluch's piano trios must have been very popular since more than sixty of them appeared in print from 1781 to 1810. The three trios presented here were published in 1798 / 99 and had been preceded by forty other such works by him. The special feature of these three piano trios lies in his use of melodies from Scottish folk songs in their middle and last movements. Toward the end of the eighteenth century the Edinburgh publisher George Thomson had the idea to have Viennese classical composers set Scottish, Irish, and Welsh folk songs to music with an accompaniment for piano, violin, and violoncello and contacted Haydn, Kozeluch, Pleyel, and (later) Beethoven in the hope of winning them for this project. They gratefully accepted the offer and produced settings in rich supply – in Beethoven's case alone, more than two hundred – that unfortunately are almost completely forgotten today. The works are presented here by Trio 1790, consisting of cellist and violist Imola Gombos, violinist Annette Wehnert, and pianist Harald Hoeren.",,https://b2b.naxosusa.com/Album.aspx?product=555035-2&medium=phy,01 Classical,Classical,Classical|Chamber Music,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,555054-2,761203505425,Friedrich Gernsheim,Gernsheim: Complete Cello Sonatas,Alexander Hulshoff; Oliver Triendl,1,CD,13.25,20.99,"This release features the first complete recording ever of the cello sonatas of the Worms late romanticist Friedrich Gernsheim, with encores in the form of his only two cello pieces with piano. For the virtuoso parts in his three cello sonatas, Gernsheim could draw on his own brilliant piano technique, which he had demonstrated already in 1850 as an eleven-year-old child prodigy. The five works span five decades. The Sonata in D minor op. 12 from 1868 continues to follow the paths of Mendelssohn's two sonatas, while the Sonata in E minor op. 79 of 1906 is a dramatically charged work in the style of the turn of the century. The cello composition Elohenu of 1881 and the Andante op. 64bis from 1898 are situated between them chronologically. Two years prior to his death Gernsheim reworked the last movement of his Sonata in E minor and wrote two completely new movements for the first and second positions. The result was the Sonata in E minor op. 87 of 1914, the seventy-five-year-old composer's farewell to his epoch on the eve of World War I. Alexander Hulshoff and Oliver Triendl perform these works with aplomb.",,https://b2b.naxosusa.com/Album.aspx?product=555054-2&medium=phy,01 Classical,Classical,Classical|Chamber Music,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,555109-2,761203510924,Berthold Goldschmidt; Franz Reizenstein,Goldschmidt & Reizenstein: Cello Concertos,Raphael Wallfisch; Konzerthausorchester Berlin,1,CD,13.25,20.99,"In Berlin the composers Berthold Goldschmidt and Franz Reizenstein developed into products of the anti-romantic “new realism.” However, both distanced themselves from this dry objectivity and sought more powerful means of expression while avoiding the late romantic excesses that at the time continued to predominate in Germany. The surprising fact is that neither Reizenstein nor Goldschmidt felt drawn to Schonberg's method of twelve-tone composition. In 1934 and 1935 both composers fled from Berlin to England, that is, prior to the tightening of immigration requirements. Influences from Reizenstein's teachers Paul Hindemith and Ralph Vaughan Williams are audible in the rather harsh, expressionistic character of his concerto. Raphael Wallfisch writes of this work, “Reizenstein's Cello Concerto is a tour de force for the cellist. What is involved here is an epic and heroic statement in which lyrical and dramatic elements alternate.”",,https://b2b.naxosusa.com/Album.aspx?product=555109-2&medium=phy,01 Classical,Classical,Classical|Cello,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,555167-2,761203516728,Friedrich Wilhelm Heinrich Benda,Benda: Viola Concertos 1-3,Jean-Eric Soucy; SWR Sinfonieorchester Baden-Baden und Freiburg,1,CD,13.25,20.99,"It is not exactly easy to find one's way around in the pages of Benda family history with its two Georgs, three Friedrichs, two Heinrichs – and more! This family of musicians from Bohemia came to Germany in 1742 at the request of Frederick the Great, King of Prussia (1712-86), and served at the court there for a century. The unknown Benda with whom we are concerned here was Friedrich Wilhelm Heinrich, the son of Franz Benda and nephew of Georg Benda. He was born in 1745 and died in 1814. Although he wrote operas, cantatas, and oratorios, he is best known for his instrumental compositions and for the concertos he wrote for various instruments. His talent as a gifted violist and violinist also made him a popular interpreter. The virtuoso passages in his three concertos for viola demonstrate his perfect mastery of the instrumental technique of the viola typifying his times. We have our soloist Jean-Eric Soucy to thank for the discovery of the viola concertos, and he in turn is grateful to the Edition Offenburg publishing company, which with its outstanding correction work has made available a wonderful gift for all violists. Friedrich Benda's viola concertos are beyond doubt magnificent additions to the viola repertoire on the same high level as Stamitz, Hoffmeister, and others.",,https://b2b.naxosusa.com/Album.aspx?product=555167-2&medium=phy,01 Classical,Classical,,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,777918-2,761203791828,Aram Khachaturian,Khachaturian: Piano Concerto; Concerto Rhapsody,Stepan Simonian; Staatsorchester Rheinische Philharmonie,1,CD,13.25,20.99,"Aram Khachaturian conquered the world with the boundless delight he took in composing. His Sabre Dance found its place in advertising, his Adagio from the ballet Spartacus accompanied a cult series, and prominent ice skating pairs danced their way into the hearts of their spectators to the Waltz from his stage music to Lermontov's Masquerade. On the other side, his symphonic music and concertante works even today continue to attract the greatest conductors and soloists. A unique, often imitated, but never reproduced synthesis consisting of fascinating instrumental virtuosity, exotic melodies, highly imaginative harmonies, and irresistible rhythmic spirit distinguishes the three concertos and three concert rhapsodies written by Aram Khachaturian during 1936-46 and 1961-67, and this double trilogy begins its cpo journey with the earliest and latest of these works. The Armenian pianist Stepan Simonian, who resides in Hamburg, the Russian conductor Daniel Raiskin, and the Rhine State Philharmonic, which Aram Khachaturian himself accompanied a good forty-five years ago during his visit to Germany, get things going on this quasi-authentic recording of these two concertante works for piano and orchestra timelessly reflecting each other like a mirror in a mirror.",,https://b2b.naxosusa.com/Album.aspx?product=777918-2&medium=phy,01 Classical,Classical,Classical|Violin,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,999104-2,0761203910427,Wolfgang Amadeus Mozart,Mozart: L'Oca del Cairo; Lo Sposo Deluso; Aria KV 582; Quartet KV 479,Kameropera Antwerpen; Rolande Van der Paal; Leonie Schoon; Bernard Loonen; Ioan Micu; Herman Bekaert; Romain Bischoff; Gretje Anthoni,1,CD,13.25,20.99,"Mozart was a young husband and would soon become a father when he was composing L'oca del Cairo and Lo sposo deluso, two operas destined to remain fragments. After the success of The Abduction from the Seraglio, he worked concurrently on these two new works. In L'oca del Cairo (The Goose of Cairo) a father locks his daughter in a tower to keep her away from her lover. After much confusion and mischief during which a large mechanical metal goose plays an important role, the father finally gives in. Mozart decided not to finish this opera because he did not like the libretto; after a number of sketches of the music – which, as always, is wonderful – for arias, duets, and the finale he stopped working on it. After all, he had a second opera project in the works, Lo sposo deluso (The Deluded Bridegroom). Three ladies – Emilia, Metilde, and Laurina – are rivals for Emilia's beloved, who is presumed to be dead but then resurfaces. After much confusion the idea was also to conclude this opera with a happy ending, but things never got that far. It remained an unfinished fragment and never made its way to the stage.",,https://b2b.naxosusa.com/Album.aspx?product=999104-2&medium=phy,01 Classical,Classical,Classical|Opera,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,CPO,555175-2,761203517527,Joseph Haydn; Wolfgang Amadeus Mozart; Andreas Romberg,Collegium Musicum Basel: Alla turca,Julia Schroder; Collegium Musicum Basel,1,CD,13.25,20.99,"Andreas Romberg explored new musical territory when he got the idea to include Turkish color in his fourth symphony. It was not until the romantic era that Oriental or Arabian color very deliberately was incorporated into symphonic music, whether in Nikolai Rimsky-Korsakov's Scheherazade (1888) or in Engelbert Humperdinck's Maurische Rhapsodie (1898). Right in the first movement of his symphony Romberg used the title “A la turca” to get his audience to anticipate Turkish color. The gradually intensified initial part goes over into a passage with the expected percussion accents and swiftly whirling violin figures. Wolfgang Amadeus Mozart's Violin Concerto in A major, the last of his five violin concertos, is also regarded as a concert piece with Turkish color. In the rondo finale there is a famous interlude in A minor in which the violoncellists and double bassists beat the rhythm on the strings with their bow sticks. This too produces the popular “Alla turca” flair. Our soloist is the young Swiss musician Julia Schroder, and it is not least in the swift main part of the Haydn overture that things sound “Turkish”; here not only the timpani but also the bass drum and cymbals accentuate the rhythm. This album also marks the inauguration of our complete recording of the symphonic music of Andreas Romberg.",,https://b2b.naxosusa.com/Album.aspx?product=555175-2&medium=phy,01 Classical,Classical,Classical|Orchestral,Germany,2018 cpo,2018 cpo,,,,,,,,,,,,,,,,,,,,
2018,Digressione Music,DIGR80,8054726140801,Alfonso Rendano,Rendano: Portrait,Daniela Roma; Quartetto Modus,1,CD,14.03,21.99,"Alfonso Rendano was a pianist of a great stature. A lonely, curious, and stateless musician, never forgetting his roots. While struggling within he was capable of projecting himself with pioneering projects and exploits. At one point, he abandoned everything proudly, with stubborn silence, and prolonged absence from performance. This could be, at a glance, Rendano's profile: a somewhat neglected advocate of the mid-nineteenth-century Italian generation, which had the difficult task of shortening the distance between the ""Country of melodrama"" and the European classical-romantic culture. Rendano was born in 1853, in Carolei (located a few miles from Cosenza) and he died in Rome in 1931. He had shown his talent at a very early age. The pieces recorded on this album give us a double image of Rendano at his debut. He was able to grow as a composer by using different registers. The three waltzes dating back to the early 1870s, though distinct in their character, give us a view of the young pianist-composer as fully involved in the style of his time. He was part of the “Salonmusik”, where all nineteenth-century pianists careers developed. Here they presented themselves with their own elegant, seductive, and more communicative compositions. The “Quintet in A minor” for piano and strings, together with the Piano and Orchestra Concerto, are the most demanding compositions of Rendano's youthful years. In fact, the two works were presented by the author as his ""business card"", in one of the most important moments of his career: his meeting with Liszt and the performances at the Grand Duke of Weimar in 1880.",,https://b2b.naxosusa.com/Album.aspx?product=DIGR80&medium=phy,01 Classical,Classical,Classical|Chamber Music,Italy,Digressione Music,Digressione Music,,,,,,,,,,,,,,,,,,,,
2018,Digressione Music,DIGR82,8054726140825,Antonino Sabino; Francesco Sabino; Giovanni Maria Sabino,Sabino: Vespro a 5 voci,Ensemble Barocco Giovanni Maria Sabino,1,CD,14.03,21.99,"This album is the second of the recording project of the Opera omnia of the Sabinos of Turi by the Baroque Ensemble “Giovanni Maria Sabino.” It is mainly dedicated to Antonino Sabino, with his Vespro a cinque voci accompanied by a Lauda Sion by Giovanni Maria and the motets Deus meus, Scitote and Franciscus versus Christi pauper by Francesco Sabino, which conclude his cycle, since we do not know his other compositions. Excluding the Franciscus, which comes from the archives of the Cathedral of Mdina (Malta), all the other pieces come from the musical archive of the Girolamini of Naples and are part of a manuscript collection that also includes the Vespro a cinque voci by Giovanni Maria, proposed in the first release of this project, and another Vespro a cinque by Giovanni Maria Trabaci. The Vespro Breve by Antonino includes the following psalms: Dixit Domunis, Confitebor, Beatus vir, Laudate pueri and a Magnificat; two less than that by Giovanni Maria and precisely Nisi Dominus and Laetatus sum, not taken into consideration by the composer from Turi. Among the many aspects that characterize this impressive work, it is important to emphasize the stylistic continuity between Giovanni Maria and Antonino who best expresses what he learned from his uncle, but in an original way, demonstrating a talent worthy of his teacher. However, we are left with the regret of his early death, which has certainly precluded us from listening to further masterpieces, and we remain in the hope that the scores of the Messa and Salve Regina a otto voci con violini, no longer present in the Girolamini music archive, will be located again.",,https://b2b.naxosusa.com/Album.aspx?product=DIGR82&medium=phy,01 Classical,Classical,Classical|Sacred,Italy,Digressione Music,Digressione Music,,,,,,,,,,,,,,,,,,,,
2018,DUX,DUX1472,5902547014722,Frederick Chopin; Ireneusz Lukazewski; Ignacy Jan Paderewski,Lukazewski: Jubilate,Polish Chamber Choir; Wioleta Lukaszewska,1,CD,15.59,23.99,"Ireneusz Łukaszewski's jubilee coincides with the fortieth anniversary of the founding of one of the most outstanding Polish vocal ensembles - the Polish Chamber Choir. This is an excellent opportunity to perform a jubilee recording, which consists of compositions created for this choir by its founder and first conductor. The time and circumstances of the creation of Ireneusz Łukaszewski's choral works on the album, maintained in a religious character, show the composer's inspiration and artistic motifs. Łukaszewski's collaboration with the choir also resulted in a great number of musical studies. The jubilee album presents the latest of them - created for the hundredth anniversary of Niepodległości, arrangements of songs by Paderewski and Chopin .",,https://b2b.naxosusa.com/Album.aspx?product=DUX1472&medium=phy,01 Classical,Classical,,Poland,2018 DUX Recording Producers,2018 DUX Recording Producers,,,,,,,,,,,,,,,,,,,,
2018,DUX,DUX1471,5902547014715,Johann Sebastian Bach; Carl Philipp Emanuel Bach; Christian Wilhelm Podbielski,Krzysztof & Anna Firlus: Gamba Sonatas,Krzysztof Firlus; Anna Firlus,1,CD,15.59,23.99,"The present album constitutes a juxtaposition of works of two musical families: the greatest one, without which it would be hard to imagine the history of modern music – the Bach family – and the Podbielski family, of Polish origin, who have almost been completely forgotten and pushed to the margin of consciousness. Four unique personalities emerge from this compilation – each immersed in their own time and operating with their individual expression style. The common denominator of the works presented on the album is a unique instrument, considered to be perfect in the times of Johann Sebastian Bach – the viola da gamba. The listener will hear it together with the harpsichord in the interpretation of a marriage of musicians specializing in Early Music performance – Krzysztof and Anna Firlus.",,https://b2b.naxosusa.com/Album.aspx?product=DUX1471&medium=phy,01 Classical,Classical,,Poland,2018 DUX Recording Producers,2018 DUX Recording Producers,,,,,,,,,,,,,,,,,,,,
2018,Fleur de Son,FDS58042,856092001421,Pamela Ruiter-Feenstra,"Ruiter-Feenstra on Richards, Fawkes & Co. Organs",Pamela Ruiter-Feenstra,1,CD,14.81,22.99,"Grammy-nominated musician Pamela Ruiter-Feenstra debuts her organ compositions on two exquisite instruments handmade by Richards, Fowkes and Co. Organ Builders. Listen to the optimal match of her Triptychs on Genevans Psalms with the singing Dutch Principals and brilliant North German Renaissance reeds on the Church of the Covenant modified meantone organ in Cleveland. Enjoy the opulent feast of colors, affects, and global styles (Africa to Argentina) spanning four centuries, from the soulful Ciaconna and Fuga to the dazzling Pentecost Phantasmagoria Ruiter-Feenstra performs on the stunning Richards, Fowkes organ at Pinnacle Presbyterian in Scottsdale, AZ. Compare the grandeur of the two contrasting instruments when you hear her majestic Festival Processional on Ode to Joy featuring Beethoven's beloved tune from Symphony No. 9 on both organs as album bookends.",www.pamlearuiterfeenstra.com,https://b2b.naxosusa.com/Album.aspx?product=FDS58042&medium=phy,01 Classical,Classical,Classical|Contemporary Era,United States,2018,2018,,,,,,,,,,,,,,,,,,,,
2018,Footprint Records,FRCD 094,7320470227466,Anders Jormin,Jormin: Ama,Anders Jormin; Camerata Silesia,1,CD,13.25,20.99,"Anders Jormin is a Swedish jazz/improv double bass player with a world reputation. For this production, Anders has composed a number of pieces for choir and double bass. The choir on this recording is the professional ensemble Camerata Silesia from Katowice, Poland, conducted by Anna Szostak. Anders Jormin was born in 1957 in Jonkoping, Sweden. After intense studies, he left Musikhogskolan in Goteborg with diplomas in double bass and improvisation/ pedagogy in 1979. Today as a double-bass player and composer, AJ is a frequent and highly respected performer on the international concert scene. As a musician in great demand, AJ has recorded and toured with many of the legends in jazz. For many years, AJ was also a front figure in one of Scandinavia's foremost ensembles, “Entra.” AJ today performs regularly all over Europe, North America, and Japan, and has for shorter periods performed and studied ethnic music in Cuba and Mozambique.",,https://b2b.naxosusa.com/Album.aspx?product=FRCD%20094&medium=phy,01 Classical,Classical,Jazz|Crossover Jazz,Sweden,2018 Footprint Records AB,,,,,,,,,,,,,,,,,,,,,
2018,Gramola Records,GRAM99177,9003643991774,Robert Schumann,Schumann: Fantasy Pieces Op. 12; Novellettes Op. 21,Martin Ivanov,1,CD,14.81,22.99,"Bulgarian pianist Martin Ivanov, who attained great international reputation for his debut album with the waltzes by Frederic Chopin, dedicates his second release to the music of Robert Schumann. The Fantasy Pieces Op. 12 as well as the Novelletes Op. 21 were composed during a period in Schumann's life which was affected by the death of his mother, the forced separation from Clara, and the estrangement from his father. Much of the cheerfulness and much of the deadly seriousness in this music has this biographical background; also, Schumann probably always thought of his beloved Clara as a possible interpreter of these works. Martin Ivanov accomplishes once again to boast with supreme technical accuracy and deep emotional intuition. Born in 1990, Ivanov began his piano studies with his mother, who taught him through his high school education at the National School of Arts in Ruse, Bulgaria where he graduated in 2009. Since 2012, Martin has been studying with the very active pianist and conductor Professor Stefan Vladar. His solo career has taken him to festivals and competitions across Europe, where he has found great success.",,https://b2b.naxosusa.com/Album.aspx?product=GRAM99177&medium=phy,01 Classical,Classical,Classical|Piano,Austria,2018 Gramola,2018 Gramola,,,,,,,,,,,,,,,,,,,,
2018,Gramola Records,GRAM99174,9003643991743,Ludwig van Beethoven,Beethoven's Celtic Voice,Lorna Anderson; Jamie MacDougall; TrioVanBeethoven,1,CD,14.81,22.99,"Beethoven performing seemingly rather trivial tasks for publishers offers a lesser known perspective on the mastermind: the businessman. Like with Joseph Haydn, there exist a multitude of folk song arrangements by Beethoven from many different language areas, besides the here portrayed Scottish, Irish and Welsh songs also Spanish, Hungarian or Swedish ones. Scottish musicians Lorna Anderson, soprano and Jamie MacDougall, tenor and the Austrian TrioVanBeethoven (Verena Stourzh, Clemens Zeilinger, Franz Ortner) take on an exploration to the treasures of Celtic melodies. Beethoven's personal touch in these songs is not only perceivable in the pre- and postludes, but is present in all of the instrumentation – a fact that motivated the initiator George Thomson several times to request even more simple instrumental parts as accompaniment, which Beethoven rejected in his very own way: “Unfortunately, I am not able to fulfill your request. I am not accustomed to retouching my compositions.”",,https://b2b.naxosusa.com/Album.aspx?product=GRAM99174&medium=phy,01 Classical,Classical,,Austria,2018 Gramola,2018 Gramola,,,,,,,,,,,,,,,,,,,,
2018,Gramola Records,GRAM99098,9003643990982,Karl Amadeus Hartmann; Vitezslava Kapralova; Bohuslav Martinu; Ethel Smyth,EntArteOpera Festival - Concerto for Violin; Double Concertos,Thomas Albertus Irnberger; Michael Korstick; Milena Viotti; Reinhard Wieser; Wiener Concert-Verein; Israel Chamber Orchestra; Georgisches Kammerorchester Ingolstadt,2,Hybrid SACD,27.29,41.99,"The project EntArteOpera is dedicated by means of concerts, scenic performances and publications to the perpetuation and revival of works by forgotten, ostracized composers who were persecuted, exiled or even murdered by the Nazi regime. Salzburg violinist Thomas Albertus Irnberger presents on this upcoming release the Concerto for Violin, Horn and Orchestra by Ethel Smyth, the Concertino for Violin, Clarinet and Orchestra Op. 21 by Vitezslava Kapralova, the Concerto funebre for Violin and Strings by Karl Amadeus Hartmann as well as the Concerto for Violin, Piano and Orchestra H 342 by Bohuslav Martinu. Collaborating artists for these exceptional instrumentations include Milena Viotti, horn, Reinhard Wieser, clarinet, and Michael Korstick, piano, the Orchestra Wiener Concert-Verein under the baton of Doron Salomon as well as the Israel Chamber Orchestra and the Georgian Chamber Orchestra Ingolstadt under the baton of Martin Sieghart.",,https://b2b.naxosusa.com/Album.aspx?product=GRAM99098&medium=phy,01 Classical,Classical,Classical|Violin,Austria,2018 Gramola,2018 Gramola,,,,,,,,,,,,,,,,,,,,
2018,Haenssler Classic,HC17037,881488170375,Robert Schumann; E.T.A Hoffmann,"Robert Schumann, Vol. 11",Florian Uhlig,1,CD,14.81,22.99,"Several attempts have been made over the last sixty years or so to record all of Robert Schumann's works for solo piano, a fascinating cosmos full of variety that ranges from extremely virtuosic pieces for the concert hall to valuable literature for piano tuition. This attractive but difficult quest has unfortunately been marked by a lack of the necessary care, not to mention purely artistic deficiencies, so that none of the releases deserves the name “complete recording”. Since Schumann published several works in two more or less different versions, it is not legitimate in a “complete recording” to include only one of the versions, let alone to amalgamate two of them. Moreover, works published at remote places as well as unpublished works and fragments that could easily be completed without too much speculation, have so far been taken into account only in exceptional cases. Florian Uhlig's release is the first genuine complete recording of Robert Schumann's works for solo piano. The pianist for the first time attempts to present all the original piano works between 1830 (Abegg Variations op. 1) and 1854 (Theme and Variations in E flat Major), using the latest critical editions and/or first editions. The release includes several first recordings.",,https://b2b.naxosusa.com/Album.aspx?product=HC17037&medium=phy,01 Classical,Classical,,Germany,2018 haensslerCLASSIC/ Profil Medien GmbH,2018 haensslerCLASSIC/ Profil Medien GmbH,,,,,,,,,,,,,,,,,,,,
2018,IBS Classical,IBS112018,8436556422393,Johann Sebastian Bach,Beethoven: Goldberg Variations for String Quartet,Quatuor Ardeo; Mi-Sa Yang; Carole Petitdemange; Yuko Hara; Joelle Martinez,1,CD,12.47,19.99,"Francois Meimoun writes of this new release: “The transcription of the Goldberg Variations took place within a context of total respect for the original text. No change of notes or rhythms. The transcription is based on an “orchestration” of the text for four string players. As in an orchestra, all the instruments in the string quartet are not systematically required simultaneously: variations for two, three, or four instruments follow in succession. This redistribution of the material enables new lines to be heard that are often difficult to hear within the uniform sound context of the piano or harpsichord. The Goldberg Variations are a model of polyphonic writing, a synthesis of Bach's art and contrapunctal mastery: the fugue, the canon, the French overture ... Nevertheless, the work cannot be reduced to some mere austere exercise: the dances that permeate the cycle confer a superior dimension of accomplishment to the twilight of the baroque era.” If Ardeo- latin: I burn- is the name of this quartet, then it is also the attitude with which these four young women approach their repertoire; their success underscores this. Founded in 2001 at the heart of the Conservatoire National Superieur de Musique et de Danse in Paris, the Quatuor Ardeo today is one of the most prominent French ensembles of its kind. A perfect artistic entity based on constant endeavor, a spirit of harmony, and a great sense of complicity.",,https://b2b.naxosusa.com/Album.aspx?product=IBS112018&medium=phy,01 Classical,Classical,,Spain,2018 IBS Artist,2018 IBS Artist,,,,,,,,,,,,,,,,,,,,
2018,Igloo,IGLLP288,5410547032887,Various,Flat Earth Society: Boggamasta,Flat Earth Society; David Bovee,1,Vinyl,19.49,29.99,"David Bovee was the first FES guitarist from 1999 till 2003. After four years he left the band to develop his own project “Think of One” (BBC Radio 3 World Music Award in 2004 and 2007). Whether they worked with throat singers from Greenland, Gnawa musicians from Morocco or Brazilian virtuosos, they achieved an exciting melting pot of music. The fruitful collaboration with Peter Vermeersch for the 'Theater aan Zee Festival' in Ostend in 2013 (an ad hoc orchestra with four Gambian musicians), triggered both artists to develop a new project. Meanwhile, David lives and works in Sao Paolo (Brazil) and knows the Maracutu, Frevo, Ciranda and Coco music through and through. For Boggamasta, Vermeersch and Bovee wrote an exuberant repertoire, got rid of the word Frevo, to bring their own direct, energetic and frenzied music: feverish, delirious and groovy, and lots of electro!",,https://b2b.naxosusa.com/Album.aspx?product=IGLLP288&medium=phy,02 Jazz,Jazz,,,2017 Bonk/Igloo Records,2017 Bonk/Igloo Records,,,,,,,,,,,,,,,,,,,,
2018,Igloo,IGL293,5410547052939,Various,Pierre: Sketches of Nowhere,Antoine Pierre; Urbex,1,CD,13.25,20.99,"Antoine Pierre, the young and prodigal Belgian drummer presents the second album of his personal project “Urbex.” The titles of the new opus “Sketches of Nowhere” mark a real turning point for Urbex: the sound atmosphere is hypnotic, bass riffs are groovy and catchy, with the typical impacts of electronic music. The compositions are very open: they are contained by the rhythm section and the harmonic focus but leave a lot of room for the creativity of the musicians. We find with happiness the complex and symbolic writing of the young drummer. Antoine Pierre began playing drums at age 12. When he turned 18 in 2010, Pierre joined the band of Belgian guitar legend Philip Catherine which allowed him to tour extensively in various jazz venues across Europe. In 2014 he graduated Magna Cum Laude with a Master degree from the Royal Conservatory of Brussels, and subsequently moved to New York to study at the New School for Jazz and Contemporary Music and to play with musicians of the local jazz scene.",,https://b2b.naxosusa.com/Album.aspx?product=IGL293&medium=phy,02 Jazz,Jazz,,,2018 Igloo Records,2018 Igloo Records,,,,,,,,,,,,,,,,,,,,
