2018,BIS,BIS-2329,7318599923291,Wilhelm Stenhammar,Stenhammar: Symphony No. 2,Antwerp Symphony Orchestra,1,Hybrid SACD,15.59,23.99,"Considered to be one of the great Nordic symphonies of its time, Wilhelm Stenhammar's Symphony No. 2 in G minor was a long time in the making. Stenhammar the conductor and pianist was a leading figure in the musical life of Sweden and Scandinavia, but in his role as composer he struggled with self-doubt, feeling that his knowledge of musical theory was insufficient. In 1910 he decided to address this perceived shortcoming, and began an intensive study of counterpoint which included setting himself several thousand assignments over the following decade. At the same time, between 1911 and 1915, Stenhammar composed his G minor symphony, and against this background it is hardly surprising that it displays his preoccupation with counterpoint, its final movement a grandiose double fugue. If the symphony is one of Stenhammar's most celebrated works, his music for Strindberg's A Dream Play is one of the least-known. It was composed for a production of Strindberg's existential drama in 1916, a year after the completion of the Symphony. Rarely performed after that, the music was arranged into a concert version in 1970 by Hilding Rosenberg. Christian Lindberg and the Antwerp Symphony Orchestra have previously recorded Stenhammar's Serenade to critical acclaim.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2329&medium=phy,01 Classical,Classical,Classical|Orchestral,EU,2018 BIS Records,2018 BIS Records,,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS-2361,7318599923611,Robert Schumann,Schumann: The String Quartets,Engegard Quartet: Arvid Engegard; Alex Robson; Juliet Jopling; Jan Clemens Carlsen ,1,Hybrid SACD,15.59,23.99,"Robert Schumann rated the string quartet genre very highly, describing it as 'noble' and considering it to be one of the most revealing in terms of compositional craftsmanship. Possibly it was the high regard in which he held the genre that for so long stopped him from actually completing a quartet of his own – although he had first seriously considered writing one in 1828, it took almost 15 years before he was ready to fully commit to the idea. Once he had done so, there was no returning: during some hectic summer weeks in 1842, a year which is often called 'Schumann's chamber music year', he completed the three string quartets of his Op. 41, presenting them to his wife Clara on her 23rd birthday in September. In her diary she wrote '… they delighted me to the utmost. Everything in them is new, clear, expertly worked out and always idiomatic.' The Op.41 quartets were to be the only ones from Schumann's pen, but this is not to suggest that he was dissatisfied with them: in 1847 he wrote to his publisher that he regarded the quartets 'as my best work from earlier times'. They are here performed by the Norwegian Engegård Quartet, whose latest release on BIS, of quartets by Grieg and Sibelius, has received critical acclaim, for instance in Gramophone: 'Those seeking the Grieg/Sibelius pairing in modern sound would be hard pressed to find better.'",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2361&medium=phy,01 Classical,Classical,Classical|Chamber Music,EU,2018 BIS Records,2018 BIS Records,,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS-2377,7318599923772,Johann Sebastian Bach; Frederic Chopin; Wolfgang Amadeus Mozart; Domenico Scarlatti; Franz Schubert; Robert Schumann,Ingmar Bergman: Music from the Films,Roland Pontinen; Torleif Thedeen; Stenhammar Quartet; Peter Olofsson; Per Oman; Tony Bauer; Mats Olofsson ,1,Hybrid SACD,15.59,23.99,"Ingmar Bergman (1918- 2007) made fifty films, directed more than 150 theatre productions and wrote several books, but the recurrent thread running through his life was music. He often said that if he hadn't become a director he would have wished to become a conductor, and went so far as to claim that 'film and music are almost the same thing. They are means of expression and communication that go beyond human wisdom and that touch a person's emotional centre.' Bergman's interest in classical music became evident early on in his career. Music in Darkness (1948) is about a pianist who loses his sight in a shooting accident. To Joy (1950) features a violinist who dreams of a solo career and Summer Interlude (1951) takes place at the Royal Swedish Opera. He admired all who could perform music, reserving his greatest love for pianists, and concert pianists are portrayed in Hour of the Wolf, Face to Face and Autumn Sonata.  One of Bergman's favourite Swedish pianists was Roland Pöntinen, who here performs a number of pieces featured in Bergman's films, by composers including Mozart, Chopin and Schumann. Pöntinen is joined by the Stenhammar Quartet in the second movement of Schumann's piano quintet, used by Bergman to great effect in the award-winning Fanny and Alexander. Another of the director's favourite performers, the cellist Torleif Thedéen, also contributes to the project, with the sarabandes from three of Bach's suites for solo cello.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2377&medium=phy,01 Classical,Classical,Classical|Piano,EU,"1995, 1996, & 2018 BIS Records",2018 BIS Records,,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS-2399,7318599923994,Johann Sebastian Bach,Bach: Goldberg Variations,Andreas Borregaard,2,Hybrid SACD; CD,15.59,23.99,"The Goldberg Variations, or – to use the original title – 'Aria with diverse variations' counts as a milestone in Western music history. With good reason: the huge work and its highly systematic structure demonstrate with utmost clarity Bach's immense skill as a composer. Books and treatises have been written to analyse how it is constructed, amazing both musicologists and mathematicians. But as the Danish accordionist Andreas Borregaard writes in his own liner notes to this disc: 'the Goldberg Variations are so much more than a gigantic, sounding sudoku. Each variation is an expressive universe unto itself, and the music passes through almost every corner of the human spectrum of emotions.' Originally written for the harpsichord, the work has become part of the piano repertoire, but the emotional range that Borregaard emphasizes is perhaps brought out even more clearly when it is performed, as here, on the accordion. The inherent nostalgia of the Aria is more poignant than ever, the gigue in Variation 7 has the swagger of sailors on shore leave, and the introspection of Variation 15 is almost hypnotic.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2399&medium=phy,01 Classical,Classical,Classical|Baroque Era,EU,2018 BIS Records,2018 BIS Records,,,,,,,,,,,,,,,,,,,,
2018,BR-Klassik,BRK900169,4035719001693,Franz Schubert,"Schubert: Symphony No. 8 C Major ""Great C Major Symphony""",Symphonieorchester des Bayerischen Rundfunks,1,CD,13.25,20.99,"The ""Great"" C major Symphony was the last symphony that Schubert composed – a ""Finished"" to follow his ""Unfinished"", the first two movements of which he had just completed before discontinuing work on it (for reasons unknown). In contrast to his far shorter Sixth Symphony, also in C major, it was named ""the Great"" - and it is indeed a great and magnificent work, marking the culmination of his symphonic oeuvre. It is monumental and representative, and was written with large audiences very much in mind. Schubert began this composition in August 1824, or possibly even as late as March 1825. Most of the work on it took place in the summer of 1825, during the longest Journey of his life. It took him from Vienna via Linz, Steyr, Gmunden (where he found the scenery ""truly heavenly""), Salzburg and then up to Bad Gastein, where he saw some magnificent alpine peaks. The first page of the score manuscript is dated ""March 1828"" – possibly the month in which he finally completed the work. On November 19 of that same year, Schubert died at the age of only thirty-one. The symphony was premiered posthumously on March 21, 1839 in the Leipzig Gewandhaus, and conducted by the Gewandhaus Kapellmeister at that time - the 30-year-old Felix Mendelssohn. This exciting live recording features the special acoustics of the Herkulessaal of the Munich Residenz.",https://youtu.be/gx_qvljzg0U,https://b2b.naxosusa.com/Album.aspx?product=BRK900169&medium=phy,01 Classical,Classical,Classical|Orchestral,Germany,BRmedia Service GmbH,BRmedia Service GmbH,,,,,,,,,,,,,,,,,,,,
2018,Bridge Records,BCD9495,090404949524,Paul Lansky,Lansky: The Long & Short of It,Windscape; Jiyeon Kim; Hao Yang; William Purvis; Mihae Lee ,1,CD,13.25,20.99,"Paul Lansky is one of the most prominent and accessible modern American composers. He writes primarily for the medium of computer-generated sound, and has made advances in many technical areas, especially those of Linear Prediction Coding, which he developed for his own first computer-generated pieces. He has written that his ""[his] goals are not mainly to achieve relative mastery of one form or another… as they are to experiment."" Because of this, his compositions are quite varied in style and form. This recording presents three premiere recordings of Paul Lansky's recent chamber music. ""The Long and Short of It"" for Woodwind Quintet was inspired by the third movement adagio of Mozart's Serenade for Winds K. 361. The album also includes his guitar duet ""Talking Guitars,"" and ""Pieces of Advice"" for horn and piano.",,https://b2b.naxosusa.com/Album.aspx?product=BCD9495&medium=phy,01 Classical,Classical,,United States,2018 Bridge Records,2018 Bridge Records,,,,,,,,,,,,,,,,,,,,
2018,C Major,745808,814337014582,Giuseppe Verdi; Wolfgang Amadeus Mozart; Umberto Giordano; Giacomo Puccini; Georges Bizet,Bregenz Festival - Opera on the Lake Stage,Wiener Symphoniker; Carlo Rizzi; Ulf Schirmer; Patrick Summers; Paolo Carignani,5,DVD,62.39,95.99,"This release features five outstanding operas from Bregenz Festival's amazing lake stage: Aida, Andrea Chenier, Die Zauberflote, Turandot, and Carmen. The reviews of these individual performances were gleaming. ""Stage director Graham Vick and set designer Paul Brown conjure up an open-air spectacle of superlatives."" (Die Zeit about Aida) ""A gigantic set with iconic qualities- a masterly achievement."" (Die Welt about Andrea Chenier) ""David Pountney finds stunning answers to the everlasting questions surrounding The Magic Flute."" (Der Togesspiegel about Die Zauberflote) ""A bit of Hollywood in Bregenz: Melodies for millions, impressively staged grand opera."" (ZDF heute journal about Turandot) ""… Kasper Holten's production of Carmen on Es Devlin's extraordinary set was a knockout…"" (The Telegraph) Elisabeth Sobotka, the artistic director of the Bregenz Festival, sums it up by saying ""Art doesn't belong to a clique in society. Art is a jewel, a rich resource that must be made accessible to a large audience. See, and hear, for yourself… and enjoy the richness of the artistic offerings on the incomparable lake stage.""",,https://b2b.naxosusa.com/Album.aspx?product=745808&medium=phy,78 Documentaries,DVD/Blu-ray,,Austria,,2018 C Major,78 Documentaries,7,Arquez; Carlo Rizzi; David Pountney; Georges Bizet (Composer); Giacomo Puccini (Composer); Giuseppe Verdi (Composer); Graham Vick; Hendricks; Johansson; Kasper Holten; Keith Warner; Khudoley; Marco Arturo Marelli; Paolo Carignani; Paolo Carignani; Reiter; Tamar; Tsallagova; Ulf Schirmer; Umberto Giordano (Composer); W.A. Mozart (Composer); Wiener Symphoniker,,5,,2018 C Major,AT,NR,NTSC,0,DVD-9,Italian,"AIDA: I (Original Language), E, G, F, SP // ANDREA CHeNIER: I (Original Language), E, G, F, SP, CHIN, KOR // DIE ZAUBERFLoTE: G (Original Language), E, G, F, SP, CHIN, KOR // TURANDOT: I (Original Language), E, G, F, SP, CHIN, KOR, JAP // CARMEN: F (Original Language), E, G, SP, KOR, JAP",PCM Stereo,Color,16:9,678,2010-2017,
2018,C Major,745904,814337014599,Giuseppe Verdi; Wolfgang Amadeus Mozart; Umberto Giordano; Giacomo Puccini; Georges Bizet,Bregenz Festival - Opera on the Lake Stage,Wiener Symphoniker; Carlo Rizzi; Ulf Schirmer; Patrick Summers; Paolo Carignani,5,Blu-ray,62.39,95.99,"This release features five outstanding operas from Bregenz Festival's amazing lake stage: Aida, Andrea Chenier, Die Zauberflote, Turandot, and Carmen. The reviews of these individual performances were gleaming. ""Stage director Graham Vick and set designer Paul Brown conjure up an open-air spectacle of superlatives."" (Die Zeit about Aida) ""A gigantic set with iconic qualities- a masterly achievement."" (Die Welt about Andrea Chenier) ""David Pountney finds stunning answers to the everlasting questions surrounding The Magic Flute."" (Der Togesspiegel about Die Zauberflote) ""A bit of Hollywood in Bregenz: Melodies for millions, impressively staged grand opera."" (ZDF heute journal about Turandot) ""… Kasper Holten's production of Carmen on Es Devlin's extraordinary set was a knockout…"" (The Telegraph) Elisabeth Sobotka, the artistic director of the Bregenz Festival, sums it up by saying ""Art doesn't belong to a clique in society. Art is a jewel, a rich resource that must be made accessible to a large audience. See, and hear, for yourself… and enjoy the richness of the artistic offerings on the incomparable lake stage.""",,https://b2b.naxosusa.com/Album.aspx?product=745904&medium=phy,78 Documentaries,DVD/Blu-ray,,Austria,,2018 C Major,78 Documentaries,7,Arquez; Carlo Rizzi; David Pountney; Georges Bizet (Composer); Giacomo Puccini (Composer); Giuseppe Verdi (Composer); Graham Vick; Hendricks; Johansson; Kasper Holten; Keith Warner; Khudoley; Marco Arturo Marelli; Paolo Carignani; Patrick Summers; Reiter; Tamar; Tsallagova; Ulf Schirmer; Umberto Giordano (Composer); W.A. Mozart (Composer); Wiener Symphoniker,,5,,2018 C Major,AT,NR,NTSC,0,BD-50,Italian,"AIDA: I (Original Language), E, G, F, SP // ANDREA CHeNIER: I (Original Language), E, G, F, SP, CHIN, KOR // DIE ZAUBERFLoTE: G (Original Language), E, G, F, SP, CHIN, KOR // TURANDOT: I (Original Language), E, G, F, SP, CHIN, KOR, JAP // CARMEN: F (Original Language), E, G, SP, KOR, JAP",DTS HD-MA 5.1,Color,16:9,678,2010-2017,
2018,C Major,746008,814337014605,Various,Salzburg Festival Concerts,Wiener Philharmoniker; West-Eastern Divan Orchestra; National Children's Symphony Orchestra of Venezuela; Konzertvereinigung Staatsopernchor; White Hands Choir of Venezuela,6,DVD,62.39,95.99,"The concerts that occur each year at the Salzburg Festival are undoubtedly some of the finest performances in the world. Established in 1920, the Festival is held each summer in the Austrian town of Salzburg, the birthplace of Wolfgang Amadeus Mozart. In addition to the various concerts that are performed each year, operas and plays are presented as well. This unique and extensive release features six concerts from the Salzburg Festival that were recorded between 2007 and 2013. The fine orchestras featured include the Wiener Philharmoniker, the West-Eastern Divan Orchestra, and the National Children's Symphony Orchestra of Venezuela under the batons of Pierre Boulez, Nikolaus Harnoncourt, Daniel Barenboim, and Sir Simon Rattle.",,https://b2b.naxosusa.com/Album.aspx?product=746008&medium=phy,78 Documentaries,DVD/Blu-ray,,Austria,,2018 C Major,78 Documentaries,7,Andreas Morell; Beethoven (Composer); Bernstein (Composer); Botha; Bruckner (Composer); Daniel Barenboim; Garanca; Gershwin (Composer); Larsson; Mahler (Composer); National Children´s Symphony Orchestra of Venezuela; Nikolaus Harnoncourt; Pape; Pierre Boulez; Prohaska; Ravel (Composer); Roschmann; Schubert (Composer); Sir Simon Rattle; Strauss (Composer); Stravinsky (Composer); Tchaikovsky (Composer); Vogt; West-Eastern Divan Orchestra; Wiener Philharmoniker,,6,,2018 C Major,AT,NR,NTSC,0,DVD-9,English,"DVD 3: LAT / E / G / F / SP / KOR, / JAP / CHDVD 4: E / G / F / SP / KOR, / JAPDVD 6: G / E / F / SP / CH / KOR",PCM Stereo,Color,16:9,636,2008-2013,
2018,C Major,746104,814337014612,Various,Salzburg Festival Concerts,Wiener Philharmoniker; West-Eastern Divan Orchestra; National Children's Symphony Orchestra of Venezuela; Konzertvereinigung Staatsopernchor; White Hands Choir of Venezuela,6,Blu-ray,62.39,95.99,"The concerts that occur each year at the Salzburg Festival are undoubtedly some of the finest performances in the world. Established in 1920, the Festival is held each summer in the Austrian town of Salzburg, the birthplace of Wolfgang Amadeus Mozart. In addition to the various concerts that are performed each year, operas and plays are presented as well. This unique and extensive release features six concerts from the Salzburg Festival that were recorded between 2007 and 2013. The fine orchestras featured include the Wiener Philharmoniker, the West-Eastern Divan Orchestra, and the National Children's Symphony Orchestra of Venezuela under the batons of Pierre Boulez, Nikolaus Harnoncourt, Daniel Barenboim, and Sir Simon Rattle.",,https://b2b.naxosusa.com/Album.aspx?product=746104&medium=phy,78 Documentaries,DVD/Blu-ray,,Austria,,2018 C Major,78 Documentaries,7,Andreas Morell; Beethoven (Composer); Bernstein (Composer); Botha; Bruckner (Composer); Daniel Barenboim; Garanca; Gershwin (Composer); Larsson; Mahler (Composer); National Children´s Symphony Orchestra of Venezuela; Nikolaus Harnoncourt; Pape; Pierre Boulez; Prohaska; Ravel (Composer); Roschmann; Schubert (Composer); Sir Simon Rattle; Strauss (Composer); Stravinsky (Composer); Tchaikovsky (Composer); Vogt; West-Eastern Divan Orchestra; Wiener Philharmoniker,,6,,2018 C Major,AT,NR,NTSC,0,BD-50,English,"DVD 3: LAT / E / G / F / SP / KOR, / JAP / CHDVD 4: E / G / F / SP / KOR, / JAPDVD 6: G / E / F / SP / CH / KOR",DTS HD-MA 5.0 / 5.1,Color,16:9,636,2008-2013,
