2019,ATMA Classique,ACD2 2784,722056278423,Andre Mathieu ,Mathieu: Musique de chambre,Andrea Tyniec; Marc Djokic; Elvira Misbakhova; Chloe Dominguez; Jean-Philippe Sylvestre ,1,CD,11.75,11.75,"André Mathieu: Musique de chambre includes two unpublished pieces by Mathieu (Désir and Nocturne) as well as his Trio, Quintet, and works for violin and piano – works composed between 1943 and 1953, when Mathieu had reached the peak of his fame and creativity despite being quite young. Pianist Jean-Philippe Sylvestre is joined by sought-after musicians - Andréa Tyniec (violin), Marc Djokic (violin), Elvira Misbakhova (viola), and Chloé Dominguez (cello) for this album dedicated to one of the leading figures of the Canadian classical music world. Early on, Mathieu’s chamber music featured the violin as his alter ego. Later, he expanded his sonic palette and composed his two masterpieces, the Trio of 1949 and the Quintet of 1953.",,https://b2b.naxosusa.com/Album.aspx?product=722056278423&medium=phy,01 Classical,Classical,Classical|Chamber Music,Canada,2019 ATMA Classique,2019 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2019,ATMA Classique,ACD2 2783,722056278324,Franz Liszt ,"Liszt: 12 Etudes d'execution transcendante, S. 139; 2 Etudes de concert, S. 145",Sheng Cai ,1,CD,11.75,11.75,"For his debut album at ATMA Classique, pianist Sheng Cai tackles Franz Liszt's Etudes d’exécution transcendante, pieces that represent a pinnacle of the piano repertoire. The composer began drafting these études in 1824, when he was only 13 years old, and continued to revise them until the definitive version was published in 1852. Recently described as “the most electrifying soloist of the 2017 season” by South Coast Today, Canadian pianist Sheng Cai has embraced the romantic virtuoso keyboard tradition. His performances of major piano repertoire have touched audiences and won the praise of critics on three continents. In North American solo recitals, Sheng Cai has been heard in many prestigious venues, such as Steinway Hall in New York, Jordan Hall in Boston, the Cleveland Play House, the Modern Art Museum in Forth Worth, and other distinguished venues in Stratford, Elora, Montreal, and Winnipeg.",,https://b2b.naxosusa.com/Album.aspx?product=722056278324&medium=phy,01 Classical,Classical,Classical|Piano,Canada,2019 ATMA Classique,2019 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2019,Audite,AUD21456,4022143214560,Luigi Cherubini; Gaetano Donizetti; Joseph Haydn; Gian Francesco Malipiero; Maurice Ravel; Franz Schubert; Robert Schumann; Dmitri Shostakovich ,Quartetto Italiano: The complete RIAS Recordings,Quartetto Italiano ,3,CD,27.29,27.29,"Quartetto Italiano- The ensemble's confidently-chosen name made it clear from the outset that the Quartetto Italiano saw itself not simply as an Italian string quartet among many, but as the authoritative one. The ensemble was soon recognized as a pioneer of Italian chamber music culture following the Second World War. Through their tireless obsession with detail, in-depth exploration of the works' musical expression, and the remarkable homogeneity of their quartet sound, the Quartetto Italiano conquered a firm place in the top league of leading string quartets over the first two decades of their career. The first release of the complete productions realized by the Quartetto Italiano for Berlin's RIAS between 1951 and 1963 highlights two aspects that the musicians would increasingly neglect in their later recordings: firstly, the focus on the music of their fellow countrymen, represented here in rarely-heard works by Gaetano Donizetti, Luigi Cherubini, and Gian Francesco Malipiero; and secondly, the enormous breadth of their repertoire, which ranged from Joseph Haydn, the father of the classical string quartet, to Dmitri Shostakovich's Seventh String Quartet. Three works on this release (Cherubini, Donizetti, and Shostakovich) can be heard performed by the Quartetto Italiano for the first time on this format. This release forms part of the series ""Legendary Recordings"" and bears the stamp ""1st Master Release"". The term stands for the exceptional quality of audite's archive releases, which are all, without exception, produced using original tapes from the radio archives. Usually, these are the original analogue tapes with tape speeds of up to 76 cm/s, which are of astonishingly high quality, even by today's standards. In addition, the process of re-mastering - executed with professional expertise and sensitivity - reveals hitherto hidden details of the interpretations, creating a sonic image of superior quality.",,https://b2b.naxosusa.com/Album.aspx?product=4022143214560&medium=phy,01 Classical,Classical,Classical|Chamber Music,Germany,"1951-1963 Deutschlandradio, remastering: Ludger Böckenhoff audite Musikproduktion 2019",2019 Ludger Böckenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2019,Audite,AUD23443,4022143234438,Franz Schubert ,Franz Schubert: String Quintet; String Quartet 'Death & the Maiden',Quartetto di Cremona; Eckart Runge,2,CD,20.27,20.27,"This new album from The Quartetto di Cremona offers the chance to listen simultaneously to four Stradivari instruments and an Amati cello: The Quartetto di Cremona plays the Stradivarius Paganini Quartet, one of the few quartet ""sets"" completed by Antonio Stradivari and once owned by the legendary violinist Niccolò Paganini. Eckart Runge plays a rare cello made by Hieronymus and Antonio Amati in their Cremonese atelier. After completing the recording cycle of Beethoven's String Quartets, the Quartetto di Cremona's new double album is entirely dedicated to Franz Schubert, presenting two of his latest masterpieces: the String Quartet Death and the Maiden and the String Quintet in C major, with cellist Eckart Runge.",,https://b2b.naxosusa.com/Album.aspx?product=4022143234438&medium=phy,01 Classical,Classical,Classical|Chamber Music,Germany,2019 Ludger Böckenhoff audite Musikproduktion,2019 Ludger Böckenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2019,Audite,AUD23442,4022143234421,Anton Arensky; Alexander Glazunov; Sergei Prokofiev; Sergei Rachmaninoff; Alexander Scriabin; Dmitri Shostakovich; Piotr Ilyich Tchaikovsky ,Cheng2 Duo: Russian Legends,Cheng² Duo ,2,CD,20.27,20.27,"After forays to Spain and France, the Cheng2 Duo ventures to Russia for their third audite album. The Süddeutsche Zeitung described Bryan and Silvie Cheng’s last release, dedicated to Spanish music, as an “event of austere and severe, but also dreamy beauty”, and praised the siblings’ interpretation for “finding the correct idiom which manages to raise the temperature”. Their new double album centers on the three great sonatas for cello and piano by Dmitri Shostakovich, Sergei Rachmaninoff and Sergei Prokofiev. The Cheng2 Duo contrasts these with a series of shorter pieces by Anton Arensky, Piotr Tchaikovsky and Alexander Glazunov. This comprehensive programme represents a short history of Russian cello music which began with the foundation of the great music conservatoires in Saint Petersburg and Moscow in the middle of the nineteenth century. Cellist Bryan Cheng is hailed internationally for his “absolutely astonishing” (La Presse, Montréal) command of the cello, and “abundant facility, innate musicality, and sense of joy” (New York Concert Review). He made his solo debut at age 10 with the Orchestre de chambre I Musici de Montréal, his Carnegie Hall recital debut at 14, and most recently, his Elbphilharmonie solo debut with the Deutsche Kammerphilharmonie Bremen and conductor Joshua Weilerstein in 2018. Lauded for her “extraordinarily varied palette” (WholeNote Magazine) and “purely magical” playing (New York Concert Review), pianist Silvie Cheng illuminates musical works with her exquisite touch at the keyboard. Since her Carnegie Hall solo debut in 2011, she has performed as both soloist and collaborative pianist across the globe. As guest soloist with orchestra, Silvie most recently made her debut with the New Amsterdam Symphony Orchestra in 2018 and will debut with Symphony Nova Scotia in the 2019-20 season.",,https://b2b.naxosusa.com/Album.aspx?product=4022143234421&medium=phy,01 Classical,Classical,Classical|Chamber Music,Germany,2019 Ludger Böckenhoff audite Musikproduktion,2019 Ludger Böckenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2019,Auris Subtilis,AS 5083,4260077710837,Carl Philipp Stamitz ,Stamitz: 10 Symphonies,Ensemble Amadeus,2,CD,19.49,19.49,"As a world premiere recording, the label auris subtilis edits ten of the symphonies by Carl Philipp Stamitz, most of them written in Paris, in a double album and with a musicological introduction by Alexander Keuk. Carl Stamitz has so far been little researched and edited, and is therefore likely to find a high interest in classical music lovers and satisfy their hunger for new and previously undiscovered repertoire. For more than twenty years, Normann Kastner and amateur and professional musicians from the Chemnitz/Zwickau region have been passionately dedicated to the repertoire of classical and early classical music. The ambitious result of the research and the setup by Normann Kastner and a multitude of rehearsals, the recordings and concerts of the Ensemble Amadeus can be heard and admired with the present recording.",,https://b2b.naxosusa.com/Album.aspx?product=4260077710837&medium=phy,01 Classical,Classical,,Germany,2018 Auris Subtilis,2018 Auris Subtilis,,,,,,,,,,,,,,,,,,,,
2019,Austrian Gramophone,AG0016,9120040738167,Claude Debussy; Mario Gheorghiu; Joseph Haydn; Bohuslav Martinu ,Trio Frizzante: Waltzin,Marlies Gaugl; Marta Kordykiewicz; Doris Kitzmantel ,1,CD,14.81,14.81,"Waltzin is the title of the debut recording of Trio Frizzante, an Austrian flute-cello-piano group. They present themselves with a diverse range of from Haydn to the contemporary, including an arrangement of Debussy’s Piano Trio from 1880. This release makes a dazzling entry into the recording world for the three ladies of Trio Frizzante. Founded in 2009, Trio Frazzante is performing music for flute, cello and piano. Marlies Gaugl, Doris Kitzmantel and Marta Kordykiewicz love to share their passion for chamber music, so the decision to form this inspiring group was without any discussion for the three ladies. Reading the name frizzante one can already sense their personal musical intention- the musicians inspire their audience by an extremely diverse repertoire throughout several kinds of musical epochs crossing classical, impressionistic music as well as contemporary and jazz, leading to fresh and vivid performances.",,https://b2b.naxosusa.com/Album.aspx?product=9120040738167&medium=phy,01 Classical,Classical|Classical Crossover,,Germany,2019 paladino media,2019 paladino media,,,,,,,,,,,,,,,,,,,,
2019,Avi,AVI 8553407,4260085534074,Gustav Mahler ,Mahler: Das Lied von der Erde,Anna Larsson; Dusseldorfer Symphoniker,1,CD,14.03,14.03,"After winning the BBC Musica Award as the Best Orchestral Music album in 2018, Adam Fischer continues his Mahler's survey with the great cycle Das Lied von der Erde. He is supported by two great singers as Anna Larsson and stuart Skelton. The conductor writes: ‘From the onset, the music in Das Lied von der Erde is permeated by a special mood. Even the texts, based on Far Eastern poetry, are more mood than content. Mahler repeatedly abandons the words’ meaning, but the mood remains. The music implies so much more than the words! For instance, the third poem evokes the reflection of a mirror image in water, but I don’t see those images anywhere in the music. Mahler is not concerned with helping us understand every syllable. If the voice, in its anguish, is drowned out by the orchestra, that is what the music is trying to achieve…”",,https://b2b.naxosusa.com/Album.aspx?product=4260085534074&medium=phy,01 Classical,Classical,,Germany,"2019 Avi-Service for music, Cologne/Germany",2018 Deutschlandradio / Avi-Service for music,,,,,,,,,,,,,,,,,,,,
2019,Avie Records,AV2394,822252239423,Giorgio Antoniotti; Luigi Boccherini; Giacobbe Basevi Cervetto; Giovanni Battista Cirri; Francesco Geminiani; Salvatore Lanzetti; Antonio Vivaldi ,Out of Italy,Phoebe Carrai; Beiliang Zhu; Charles Weaver; Avi Stein ,1,CD,14.03,14.03,"The 18th century experienced a mass migration of musicians from Italy – hitherto regarded as “the home of music” – seeking better fortunes in nations to the north. Giacobbe Basevi Cervetto, Giambatista Cirri and Francesco Geminiani went to London, Luigi Boccherini to Madrid. Antonio Vivaldi aimed for Dresden though never arrived, having died en route in Vienna. These Italian instrumentalists / composers and others are the focus of Out of Italy, a survey of sonatas and duos for two cellos and continuo by eminent baroque cellist Phoebe Carrai and her protégé Beiliang Zhu, many of them quite rare. “full-bodied… distinguished performances that offer a genuine point of view” (Classics Today on Phoebe Carrai’s Bach Cello Suites) “elegant and sensual, stylishly wild” (The New Yorker on Beiliang Zhu)",,https://b2b.naxosusa.com/Album.aspx?product=822252239423&medium=phy,01 Classical,Classical,Classical|Baroque Era,Austria,2019 Phoebe Carrai & Beiliang Zhu,2019 Phoebe Carrai and Beiliang Zhu,,,,,,,,,,,,,,,,,,,,
2019,BIS,BIS-2281,7318599922812,Johann Sebastian Bach ,Bach: English Suites,Masaaki Suzuki ,2,Hybrid SACD,31.19,31.19,"A busy schedule as music director of the Bach Collegium Japan and sought-after guest conductor doesn’t stop Masaaki Suzuki from returning to his first loves, the organ and the harpsichord. With the present release he adds yet another chapter to his series of Bach’s works for solo harpsichord. After acclaimed recordings of the Well-tempered Clavier, the Goldberg variations, the French Suites and other works the turn has come to the English Suites. Composed while Bach was in his thirties it precedes other sets such as the French Suites and the Toccatas, and in his liner notes, Bach scholar Yo Tomita draws attention to 'the stylistic traits of a youthful and ambitious composer wanting to make his mark through the use of counterpoint and virtuosity'. Despite its title, the collection has very little to do with England, at least musically: the six suites are instead rooted in the French tradition, and show certain striking similarities to the composer Charles Dieupart’s Six Suittes pour le Clavessin from 1701. (Bach made a copy of Dieupart's set sometime between 1709 and 1716.) It was only in the 19th century that the suites became known as the 'English', based on a never substantiated claim that the set was commissioned by an English nobleman.",,https://b2b.naxosusa.com/Album.aspx?product=7318599922812&medium=phy,01 Classical,Classical,Classical|Baroque Era,EU,"2019 BIS Records AB, Sweden","2019 BIS Records AB, Sweden",,,,,,,,,,,,,,,,,,,,
