2018,ARC,ARC,EUCD2790,5019396279025,Various ,Mariachi - Mi nombre ex Mexico,Fer Gonzalez,1,CD,11.69,17.99,"This release contains lively and romantic Mariachi songs sung with pride and passion, telling stories of love, won and lost, about patriotic pride, about various customs at festivals and about singing beneath the balcony of the beloved. Fer Gonzalez is a singer of Mexican boleros, rancheras, hupangos, and more. His dream has always been to take Mexican music all over the world. Through his voice, music, and songs, he takes a message of joy from Mexico to the world, and presents his culture, tradition, and roots proving that music is a universal language of humankind that can break down barriers always and anywhere. Fer was born in Aguascalientes, Mexico. He inherited his love of music from his parents, especially his mother who loved Mexican music and had an extraordinary voice. His career as a professional singer did not begin until his adult life, but took off right away with radio and television appearances, stellar reviews, and appearances at international festivals.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2790&medium=phy,30 World/Int'l.,World,World|South America,United Kingdom,,2018 ARC Music Int.,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,EUCD2791,5019396279124,Traditional,Waves of Joy - Bauls of Bengal,Deben Bhattacharya,2,"CD, DVD",14.81,22.99,"The film Waves of Joy was shot at the Kenduli Mela in West Bengal in 1973. It's a huge musical and religious gathering. The songs on the accompanying soundtrack were recorded in nearby Shantiniketan in 2001. Baul music and poetry are amongst the greatest expressions of Bengali culture that, as a native, Deben Bhattacharya was able to appreciate and bring to us their profound truth and beauty. The Musical Explorers series from ARC Music makes available, often for the first time, a valuable range of historical films and audio recordings gathered from all over the world. During the 20th century more people started traveling and became more aware and interested in the world's musical traditions. Technological advances meant that the equipment necessary to record those musical traditions in their natural environment became more portable and higher quality. Deben Bhattacharya, until his death in 2001, returned to India many times and made particularly significant recording collections in West Bengal and Bangladesh, Eastern Europe, and the Middle East.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2791&medium=phy,30 World/Int'l.,World,Indian|Devotional & Spiritual,United Kingdom,,2018 ARC Music Int.,78 Documentaries,17,Deben Bhattacharya; Jharna Bose-Bhattacharya; recorded by Deben Bhattacharya; Traditional ,,1,,,GB,PG,PAL,1,DVD-5,English,,,Color,16:9,1,2018,
2018,ARC,ARC,EUCD2792,5019396279223,Various ,Klezmer Cafe,Various ,1,CD,11.69,17.99,"There is a very particular charm about klezmer music that cannot be found in other styles of music. It's a kind of melancholic exuberance; at once happy and sad, klezmer sounds simultaneously like laughing and weeping. Klezmer is a musical genre in a constant state of evolution. Perhaps its history lends itself to this- the original klezmorim were itinerant musicians who would travel around the shtetls of Eastern Europe performing at weddings and other occasions, until displacement of the Jewish population in the late 19th and early 20th centuries saw klezmer make its way to America where it met with jazz and other western music. These qualities make it difficult to pinpoint exactly what klezmer is today. To quote Gustavo Bulgach, whose band Klezmer Juice is featured on this collection, “klezmer is like a soapy pig. Everybody's trying to catch it, but every time someone gets ahold of it, it slips away from them.”",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2792&medium=phy,30 World/Int'l.,World,World|Klezmer,United Kingdom,,2018 ARC Music Productions Int. Ltd. ,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,EUCD2793,5019396279322,Various ,Flamenco Passion,Various,1,CD,11.69,17.99,"Flamenco can be traced back several centuries although the exact point in time at which it began to evolve is unknown. History shows, however, a diverse background of cultural roots and influences including Indian, Jewish, Byzantine, Arabic, and South American. At certain times throughout the history of the Iberian Peninsula, people from these various cultures have passed through and settled in Andalusia and in so doing forged their own particular characteristics upon the development of this southern region of Spain. At the fall of their last stronghold in Granada in 1492 after the occupation of southern Spain for seven hundred years, the Moors left behind a cultural heritage so strong and of such magnitude that five centuries later, the impact of their influence is still very much apparent. In this diverse cultural melting pot of so many different races, the seeds of flamenco were sown and there emerged a new form of musical expression. Flamenco has been evolving continuously and today the three principal elements of singing, dancing and guitar playing have reached a peak of unsurpassed technical virtuosity and musical sophistication. To understand and retain the purity of style and spontaneity of this art form, however, we must look into the way of life of the flamenco people whose roots were buried centuries ago deep in the soil of Andalusia. It is from this way of life that the very essence of flamenco has grown.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2793&medium=phy,30 World/Int'l.,World,World|Flamenco,United Kingdom,,2018 ARC Music Productions Int. Ltd. ,,,,,,,,,,,,,,,,,,,,
2018,ARN,Arcana,A450,3760195734506,Giacomo Gorzanis ,"Gorzanis: La barca del mio amore. Napolitane, balli e fantasie",Pino De Vittorio; La Lyra; Bor Zuljan,1,CD,14.81,22.99,"Giacomo Gorzanis (c.1530-c.1575), ‘il Cieco Pugliese', was one of the great lute virtuosos of the sixteenth century. Born in Apulia, by 1557 he had settled in Trieste, where he soon established close contacts with the nobility of Carinthia and Carniola. His travels also took him to Graz, where he performed for Charles II, Archduke of Austria and brother of the Holy Roman Emperor Maximilian II. Four books of his lute music and two books of ‘napolitane' were published in Venice between 1561 and 1579. Of particular interest is his manuscript of 1567, containing twenty-four pairs of dances in all the ‘major' and ‘minor' modes. From intimate lute fantasias to lively dances and playful ‘villanelle alla napolitana,' this original and colorful programme is the first to present the full range of his works. Full of little-known treasures, it is enriched by the extraordinary voice and presence of the charismatic Puglian singer Pino De Vittorio.",,https://b2b.naxosusa.com/Album.aspx?product=A450&medium=phy,01 Classical,Classical,Classical|Baroque Era,Austria,2018 Outhere Music France,2018 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2018,ARP,Ars Produktion,ARS38246,4260052382462,Claude Debussy ,Debussy: Les Preludes sont des Images,Mario Haring,1,Hybrid SACD,15.59,23.99,"Claude Debussy's piano music plays a central role in his compositional oeuvre. Debussy combined Russian as well as Oriental and East Asian influences with his admiration for Bach and the French harpsichord masters to create a relatively compact body of work. The classical contours and absolute clarity of Debussy's musical forms and the unity and self-contained character of his work, for which he owed a great debt to Rameau, contradict the widely held association of his music with vague, indistinct impressionism, which Debussy vehemently rejected. Debussy's music is characterized by its refinement of tone colors, transforming sound into a unique and highly nuanced world of expression. Debussy's emphasis on tone color is directly linked to his harmonic style: while being neither attached to tonality nor leaving it entirely behind, Debussy transcended the formative effect of functional harmonic relationships through the use of chromaticism, and pentatonic and exotic scales. Mario Haring was born into a German-Japanese family of musicians in Hanover Germany in 1989 and grew up in Berlin. He began playing violin and piano at the age of three and began receiving formal piano lessons in 1994. As a soloist and chamber musician, Mario Haring has won sixteen first prizes at music competitions all over the globe.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38246&medium=phy,01 Classical,Classical,,Germany,2018 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2018,ARP,Ars Produktion,ARS38551,4260052385517,Johann Sebastian Bach; Kevin Hartnett; Henry Purcell; Thomas Tallis ,Zurich Chamber Singers: Passio,Christian Erny; The Zurich Chamber Singers,1,CD,14.81,22.99,"Composers throughout the history of music have been inspired by Passiontide- a time of calm and expectation. The new album by the Zurich Chamber Singers is dedicated to this beautiful repertoire, combining Passiontide and funeral music of the English and German Renaissance and Baroque with the newly commissioned piece ‘De profundis' by the American composer Kevin Hartnett. Henry Purcell composed ‘Funeral Sentences' in 1694 as three burial anthems from earlier drafts. These were performed as part of the royal funeral of Queen Mary II in the same year. All three are settings of texts from the funeral rites of the Book of Common Prayer. Not enough information survives about Bach's ‘Jesu, meine Freude' to know whether it was indeed a particular funeral for which this motet was written; yet it has many features of German funeral music of that time. Its eleven sections are organized by choral settings of the hymn “Jesu, meine Freude” over a sacred poem by Johann Cruger. Kevin Hartnett's piece ‘De profundis' was written as a commission from the Zurich Chamber Singers and was first performed in 2016 in the chapel adjoining the Grossmunster church in Zurich. The text is taken from the seven penitential psalms, which are featured prominently in the liturgy of Holy Week.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38551&medium=phy,01 Classical,Classical,,Germany,2018 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2018,ARY,Artistry,ART7051,181475705123,Jeffrey Osborne,Jeffrey Osborne: Worth It All,Jeffrey Osborne; Rick Braun; Jeffrey Osborne; Kid Capri; Gerald Albright,1,CD,14.03,21.99,"Jeffrey Osborne writes of his new release: ""I wanted to go back to my roots and do an old school R&B album…what I call a 'Grown Folks' record. I approached it like things from the past that influenced me then wrote my versions. For example, 'Let a Brotha Know' sounds like a song I would have done with my old band L.T.D. while 'Saving My Love' has an Island ballad vibe like things Lionel Richie used to write. I produced the whole album and wrote all of the songs except for one that I co-wrote with my son, Jeffrey Osborne Jr., titled 'Work it.' I wrote the melody and the words while he came up with the track and raps on it. I'm using the guys from my road band along with a few friends like Gerald Albright and Rick Braun. I believe there's still an audience for real music and songs about lasting love. It's important to me to maintain integrity with our music."" Jeffrey Osborne's long career has brought him four Grammy nominations, and five gold and platinum albums. He actively performs and tours around the world, and also has founded a non profit organization that pushes music and arts to children.",,https://b2b.naxosusa.com/Album.aspx?product=ART7051&medium=phy,29 R&B,R&B/Soul,,,"2018 Mack Avenue Records II, LLC","2018 Mack Avenue Records II, LLC",,,,,,,,,,,,,,,,,,,,
2018,ATM,ATMA Classique,ACD2 2741,722056274128,Gabriel Faure ,Faure: Integrale des melodies pour voix et piano,Helene Guilmette; Julie Boulianne; Antonio Figueroa; Marc Boucher; Olivier Godin ,4,CD,22.61,34.99,"ATMA Classique is delighted to present the complete mélodies for voice and piano of Gabriel Fauré (1845-1924). This recording marks the first time the songs will be heard in their original keys and voice types, according to the composer's indications for their first performances. Included are pieces written as incidental music for the stage, such as songs for Shylock or Melisande. Faure's mélodies are performed by four Canadian singers who bring distinct vocal qualities to their interpretations: Hélène Guilmette, soprano; Julie Boulianne, mezzo-soprano; Antonio Figueroa, tenor; and Marc Boucher, baritone. Pianist Olivier Godin accompanies the singers on an 1859 Erard piano tuned to 435 Hz, the pitch standard established in France by ministerial decree in 1859. The piano belongs to the Arte Musica Foundation at the Montreal Museum of Fine Arts, and is known for its exceptional workmanship and unique sound. This retrospective of Faure's melodies traces the evolution of the composer's unique aesthetic, from the charm of his earlier pieces to more mature works such as Clair de lune and Apres un reve, which demonstrate his standing as a master of the French art song.",,https://b2b.naxosusa.com/Album.aspx?product=ACD2%202741&medium=phy,01 Classical,Classical,Classical|Art Song,Canada,2018 ATMA Classique,2018 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,BPH,Berlin Philharmonic Media,BPHR180221,4260306182213,Bela Bartok; Johannes Brahms; Unsuk Chin; Sergei Rachmaninoff; Richard Strauss; Igor Stravinsky ,Berliner Philharmoniker & Sir Simon Rattle: The Asia Tour,Berliner Philharmoniker; Seong-Jin Cho; Yuja Wang,5,"Hybrid SACD, Blu-ray",66.29,101.99,"Sir Simon Rattle's triumphant final Asia tour as chief conductor of the Berliner Philharmoniker is documented here in a selection of sound and video recordings. Sir Simon Rattle rose to prominence during the last two decades of the twentieth century during his tenure as Music Director of the City of Birmingham Symphony Orchestra. He has been principal conductor of the Berlin Philharmonic since 2002, but will leave the position in 2018. He made his debut with the Berlin Philharmonic in 1987 conducting Mahler's 6th Symphony. Since his appointment, Rattle has reorganized the ensemble into a foundation, meaning its activities are more under the control of the members rather than the government. The works on this release, recorded in the final months of 2017, are orchestral staples, and include works by Brahms, Stravinsky, Ravel, Strauss, and others.",,https://b2b.naxosusa.com/Album.aspx?product=BPHR180221&medium=phy,01 Classical,Classical,,Germany,Berlin Phil Media GmbH,Berlin Phil Media GmbH,78 Documentaries,7,"Berliner Philharmoniker; Poly Theatre Management Co., Ltd; Radio Television Hong Kong; Seoul Arts Center; Sir Simon Rattle",,1,,Berlin Phil Media GmbH,DE,G,NTSC,0,BD-50,English,"English, German, Spanish, Japanese, Trad. Chinese, Korean","2.0 PCM Stereo, 5.0 DTS-HD Master Audio",Color,16:9,222,2018,
2018,BERT,Berthold Records,BTH 4731801,4250647318013,Timo Vollbrecht ,Vollbrecht: Faces in Places,Timo Vollbrecht Ensemble,1,CD,13.25,20.99,"One can appreciate Timo Vollbrecht's new album Faces in Places without the background stories. With them, however, his great music turns into a profound experience. Timo Vollbrecht on saxophone combines with Keisuke Matsuno on guitar, Elias Stemeseder on piano and synthesizers, Martin Nevin on bass and Jason Burger on drums. The ensemble that goes by the name Fly Magic has produced a fluid, intricate and original body of work. “Each track is inspired by or dedicated to someone that I've encountered,” explains Timo. “In the last years the band has toured worldwide. Everywhere we kept running into these amazing people who one way or another touched our souls. I came back from these trips and was inspired to write music about them. The first thematic song was the piece Muhammad.” After a concert in Aleppo, Syria in 2010, Timo took an early morning walk through the streets as people were opening up shop and promptly got lost. He turned to a friendly looking man, Muhammad, who immediately stopped work. “He gave up an hour of his time,” remembers Timo, “not only to guide me back on track but to show me around the city. I wrote the piece for him and tried to incorporate his pride and dignity into the melody. We never exchanged contact information. Ever since the terrible bombings, I've been wondering what became of him.”",,https://b2b.naxosusa.com/Album.aspx?product=BTH%204731801&medium=phy,02 Jazz,Jazz,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
2018,BTL,Between The Lines,BTLCHR71245,608917124521,Christy Doran ,Doran: 144 Strings for a Broken Chord,Christy Doran ,1,CD,13.25,20.99,"Christy Doran's bands are called “New Bag,” “Sound Fountain,” or “Bunter Hund,” and the same thing applies to all of them: nomen est omen. He chooses his co-musicians exclusively according to the pleasure principle, and does not know any prejudices not only in this respect, but has played with Fredy Studer, Urs Leimgruber, Carla Bley, Ray Anderson, Erika Stucky, and many more. He regularly jumps back and forth between Jimi Hendrix, Samuel Becket, and Chinese folk music in the search for inspiration and seems to expand his artistic portfolio every second. Christy Doran, for this release, got the idea to bundle 20 electric guitars, four electric basses and a drumset into an orchestra that has never before existed in this form. He calls it “144 Strings for a Broken Chord” in view of the tempestuous storm that it creates.One has to listen to this sometimes brutal elemental force, which can change into a soft hovering in a matter of seconds, a vacuum of reverberating sound fragments. And note: Each of the 20 guitarists and four bassists brings his own personal touch to the daring project, creating a special, original sound that resembles an artistic DNA with the help of smaller or larger instruments.",,https://b2b.naxosusa.com/Album.aspx?product=BTLCHR71245&medium=phy,02 Jazz,Jazz,,Austria ,2018 Challenge Records Int. ,2018 Challenge Records Int. ,,,,,,,,,,,,,,,,,,,,
2018,BRI,BRILLIANT,BRI95259,5028421952598,Annibale Padovano; Vincenzo Pellegrini ,Pellegrini & Padovano: Complete Organ Music,Luca Scandali ,1,CD,9.35,14.99,"The composer we know as Annibale Padovano was named after his native city of Padua, but in 1552 he became organist at St Mark's Venice while the Dutch composer Adrian Willaert was master of music there. Padovano probably joined Willaert's group of pupils, and he would have encountered the likes of Andrea Gabrieli and Cipriano de Rore. Nonetheless, his reputation rests on the slender book of organ music published in 1604, which reveals him as a master contrapuntalist of his age in the Ricercars, and no less innovative or inventive in his use of the Toccata form, clearly Venetian in spirit yet individual in expression. Vincenzo Pellegrini was born in Pesaro around 1562. Following his studies at the seminary, he became a canon regular of the cathedral in 1589 and appears to have been a popular teacher as well as a composer of church music. His work for organ likely dates from the end of his life, when he had become a canon in Milan Cathedral where there was a stronger tradition of instrumental composition. The Canzoni that have come down to us betray an evident debt to the French chanson tradition: simpler in form than Pellegrini, their melodic freshness and charm offers more than ample compensation in works such as ‘La Serpentina' which has become a popular work of the period in its own right. This is Luca Scandali's sixth album for Brilliant Classics, after imaginative collections of repertoire such as ‘Balli, battaglie e canzoni' and 17th-century Italian organ music by Galuppi and Pasquini. For this album he has selected the historically significant organ in the Basilica of Santa Barbara in Mantova, which is tuned to the mean-tone temperament used in the era of Padovano and Pellegrini",,https://b2b.naxosusa.com/Album.aspx?product=BRI95259&medium=phy,01 Classical,Classical,Classical|Renaissance,Germany,2018 Brilliant Classics,2018 Brilliant Classics,,,,,,,,,,,,,,,,,,,,
