2019,ARC,EUCD2848,5019396284821,Traditional ,Trio Pantango: Tango Argentino,Trio Pantango,1,CD,11.69,11.69,"The tango originated circa 1890 in the harbor area of Buenos Aires where musicians performed “a la parrilla” (improvised). Now the tango is a nostalgic, exciting music that has developed into a sound and dance passionately reminiscent of Argentina. Guillermo Destaillats was born in Buenos Aires, Argentina in 1970. At the age of sixteen he began to study music, starting off with piano at the Conservatorio Nacional. Although born in Buenos Aires, it was Germany that Guillermo heard tango for the first time in his life. It was the orchestra of Leopoldo Federico with Julio Sosa as a singer. He was eleven years old then, and it took eleven more years before he started learning the bandoneon, which he took up in 1992, studying with Enrique Fasuolo. In 1993, Guillermo formed Pantango together with Fernando Rubin Saglia. Saglia was born in Buenos Aires in 1968. He began studying music at the age of 20 at the Conservatorio Nacional and the Escuela de Musica Popular de Avellaneda. Michael Elvermann was born in Germany. He played clarinet in the local brass band, both self-taught and with some tuition. In 1983 he studied with Geza Komjathy at the music school in Dorsten. He joined Pantango in May 1993.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2848&medium=phy,30 World/Int'l.,World,World,Austria,,2019 ARC Music Productions Int. Ltd. ,,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2849,5019396284920,Various ,Journey to Morocco,Various,1,CD,11.69,11.69,"This album takes the listener on a musical journey through Morocco. From the Berber traditions of the Rif and Atlas Mountains, to deeply spiritual Sufi music and the improvised street music of Marrakech, Morocco is a land of musical riches. The tracks on this release have been curated from ARC music’s vast catalog of world music, and include artists like Nour Eddine, Abdesselam Damoussi, Rachid Halihal, the Altaf Gnawa Group, and many others. Julia Beyer is responsible for compiling the works on this album, and Diz Heller, once again, presents stellar mastering.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2849&medium=phy,30 World/Int'l.,World,World,Austria,,2019 ARC Music Productions Int. Ltd. ,,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2850,5019396285026,Various ,The Optina Pustyn Male Choir: Orthodox Chants from Russia,The Optina Pustyn Male Choir,1,CD,11.69,11.69,"The male choir of the Optina Pustyn Monastery Department in St. Petersburg was established in 1996 by the blessing of its Father Superior, Hieromonach Rostislav. The choir consists of professional singers who graduated from the St. Petersburg Conservatoire. The main goal in forming the choir was the cultivation of the heritage of the old Russian Church singing, its sources and different styles, the study of the different types of early Russian polyphony and the introduction of them into modern Church practices. In order to achieve authenticity in transcribing the various types of ancient Russian scriptures the choir members are in contact with scientists researching medieval patterns of Russian singing. The repertoire of the choir, however, reaches beyond the purely ancient repertoire and represents the great riches and variety of the Russian clerical as well as secular choral art. Apart from recording they maintain a busy schedule of concerts in Russia and abroad.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2850&medium=phy,30 World/Int'l.,World,World,Austria,,2019 ARC Music Productions Int. Ltd. ,,,,,,,,,,,,,,,,,,,,
2019,Arcana,A115,3760195731154,Domenico Scarlatti ,Scarlatti: Mandolin Sonatas,Pizzicar Galante; Anna Schivazappa; Fabio Antonio Falcone; Daniel de Morais; Ronald Martin Alonso,1,CD,8.57,8.57,"Scarlatti and the mandolin: this album provides a fascinating and unusual encounter between one of the most important composers of the baroque period and an instrument that originated in Naples and enjoyed great popularity throughout Europe, especially in Paris and in other European capitals during the 18th century. The Pizzicar Galante ensemble, founded in Paris in 2012 by mandolinist Anna Schivazappa and harpsichordist Fabio Antonio Falcone, reveals hidden aspects of these musical gems from the Italian Baroque. Drawing inspiration from a mysterious 18th-century French manuscript containing the first movement of Scarlatti’s Sonata K 89, preceded by the indication ‘Sonatina per mandolino e cimbalo’, the musicians deliver a fresh and original interpretation of these works. The music is full of contrasts, rich in virtuoso passages, surprises and effects but also full of sweetness and humor, combined with a certain meditative melancholy. Specialized in the Italian repertoire for mandolin and basso continuo, Pizzicar Galante gives voice to different instrumental timbres. Among these, the charming, crystal-clear sound of an original 18th-century Neapolitan mandolin: an absolute rarity that makes this recording truly unique.",,https://b2b.naxosusa.com/Album.aspx?product=A115&medium=phy,01 Classical,Classical,,Netherlands,"2019 Pizzicar Galante, under exclusive licence to Outhere Music France",2019 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Arcana,A462,3760195734629,Francesco Landini ,Landini: L'Occhio del Cor,La Reverdie; Christophe Deslignes,1,CD,14.81,14.81,"Francesco Landini was the most famous Florentine Trecento composer, known for being a multi-instrumentalist, most notably a virtuoso on the organ. As known, he lost his sight at the age of 7 but, despite his disability, he excelled in the study of music and all liberal arts. Might the condition of blindness have affected the poetic production of Landini? LaReverdie together with Christophe Deslignes, investigates this hypothesis, with a new project that presents both well known masterpieces and pieces never recorded before, searching signs that might be eventually impressed in the verses and the music of Magister Coecus by the loss of his sight. The reference to the eyes from literary topos becomes in many Landini’s texts a melancholic poetic expedient to express the distance, the absence or the loss of the beloved woman, that only “the heart’s eye” (L’Occhio del Cor) is able to imagine. A project which fills the recent recording void on a fundamental author at the sunset of the Middle Ages, reread through a perspective never explored until now. A passionate work on the strict bond between poetry and music, well explained by Davide Daolmi, is associated to a necessary musicological research about sources.",,https://b2b.naxosusa.com/Album.aspx?product=A462&medium=phy,01 Classical,Classical,,Netherlands,"2019 LaReverdie, under exclusive licence to Outhere Music France",2019 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,ArcoDiva,UP0194,8594029811942,Ludwig van Beethoven; Leos Janacek; Sergei Rachmaninoff; Adam Skoumal; Bedrich Smetana ,Johanna Hanikova Piano,Johanna Hanikova,1,CD,13.25,13.25,"Twice a laureate of the International Smetana Piano Competition and a winner of the Bedrich Smetana Prize, Johanna Hanikova studied piano playing at the Janacek Conservatoire in Ostrava with Professor Monika Tugendliebova. During her conservatoire studies she already made her name at national as well as international competitions- 1st prize at Prague Junior Note, 1st prize at Pro Bohemia, and laureate title at the Prague Conservatoire Young Pianists Competition. She is developing her concert activities as a soloist regularly with renowned Czech symphonic orchestras. For this release, she has chosen a programme of well-known composers Ludwig van Beethoven and Sergei Rachmaninoff, Czech composers Bedrich Smetana and Leos Janacek, and contemporary composer and pianist Adam Skoumal.",,https://b2b.naxosusa.com/Album.aspx?product=UP0194&medium=phy,01 Classical,Classical,,Czech Republic,2019 ArcoDiva ,2019 ArcoDiva ,,,,,,,,,,,,,,,,,,,,
2019,Ars Produktion,ARS38163,4260052381632,Heinrich Anton Hoffmann ,Hoffmann: String Quartets,Alte Musik Koln,1,Hybrid SACD,15.59,15.59,"The violin virtuoso Heinrich Anton Hoffmann (1770-1842) was a member of the Kurmainzer Hofkapelle until 1799. Later he moved to Frankfurt, where he became concertmaster of the theatre orchestra and vice music director. His string quartets Op.3 (1795) astound with their modernity, which despite their proximity to the models of the Viennese Classical period already show the style of later decades. They are characterized by formal variability and harmonic flexibility with a special preference for chromaticism. The Ensemble Alte Musik Köln, playing on historical instruments, lets us discover this amazing Beethoven contemporary.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38163&medium=phy,01 Classical,Classical,,Germany,2019 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2019,Ars Produktion,ARS38267,4260052382677,Cesar Franck; Franz Schubert; Robert Schumann ,Sofia de Salis: Shades of Love - Works for Flute & Piano,Sofia de Salis; Iryna Krasnovska,1,Hybrid SACD,15.59,15.59,"Not that a flutist would actually need to poach in foreign territories due to a lack of attractive repertoire, but the arrangements presented here, based on well-known chamber music works and songs, nevertheless make sense: they underline not only the versatility of the instrument, but also the interpreter's abilities. When the Russian-Swiss flutist Sofia de Salis, together with her piano accompanist Iryna Krasnovska, performs such well-known chamber music works as Franz Schubert's Arpeggione Sonata or César Franck's Violin Sonata on the flute, she astonishes us not only once.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38267&medium=phy,01 Classical,Classical,,Germany,2019 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2019,Aurora,ACD5102,7044581351024,Per Arne Glorvigen ,"Glorvigen: Buenos Aires, Paris, & Chicago",Per Arne Glorvigen; Norwegian Chamber Orchestra; Andreas Brantelid,1,CD,14.81,14.81,"Contrasts, ruthlessness, charm and beauty. Legendary tango bandoneonist Per Arne Glorvigen is here with his debut album as a composer. He is an outstandingly virtuosic musician, well known for including his crazy humor in his artistic project. Cellist Andreas Brantelid is the ideal duo-partner on this album – both of them joined by the Norwegian Chamber Orchestra for a double concerto that takes you directly to Buenos Aires. For more than 25 years Per Arne Glorvigen has been among the most central banoneonists, with several releases and more than 100 concerts together with legendary Piazzolla interpreter Gideon Kremer. And tango is what Per Arne’s own work grows out of. With a contagious mix of humor and seriousness, Glorvigen takes hold of the listener immediately, radiating a primeval force both in person and through his music. Andreas Brantelid is among the most sought after Scandinavian cellists today. The Norwegian Chamber Orchestra sits well among the top chamber orchestras of the world, with a special knack in bringing forward Norwegian composers and soloists.",,https://b2b.naxosusa.com/Album.aspx?product=ACD5102&medium=phy,30 World/Int'l.,World|Tango,Classical|Contemporary Era,Norway,Grappa Musikkforlag,Grappa Musikkforlag,,,,,,,,,,,,,,,,,,,,
2019,Avi,AVI 8553465,4260085534654,Claude Debussy; Camille Saint-Saens; Ernest Chausson ,"Edition Klavier-Festival Ruhr, Vol. 37 - Vive la France!",Various,4,CD,28.07,28.07,"Franz Xaver Ohnesorg writes of this new release “Vive la France! – That is the motto which stood as an emblem for the Ruhr Piano Festival in 2018, its Anniversary Year. Commemorating the end of the First World War in 1918 and paying homage to Debussy, who likewise passed away a century ago, we decided to place the Festival’s annual focus on German-French friendship, an important political and cultural axis that has played a significant role in the history of music. I am therefore particularly pleased that this year’s release highlights France as a great cultural nation by featuring the highly variegated, exhilarating repertoire of two composers who left an indelible mark on the late 19th century: Claude Debussy and Camille Saint-Saens.”",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553465&medium=phy,01 Classical,Classical,,Germany,2018 Klavier-Festival Ruhr Sponsoring und Service GmbH,2018 Klavier-Festival Ruhr Sponsoring und Service GmbH,,,,,,,,,,,,,,,,,,,,
2019,Azica Records,ACD-71326,787867132623,Ilham Baran; Ernest Bloch; Frank Bridge; Pierre Jalbert ,Morgenstern Trio: Transformations,Morgenstern Trio,1,CD,13.25,13.25,"The Morgenstern Trio's second release for Azica Records highlights their passion for music with works by Frank Bridge, a new work composed for the trio by Pierre Jalbert, Ernest Bloch, and Ilham Baran. To name a piano trio after the popular nineteenth century German poet Christian Morgenstern was the inspiration of Catherine Klipfel, piano, Stefan Hempel, violin, and Emanuel Wehse, cellist, who met during their studies at the Folkwang Conservatory in Essen, Germany. After only two short years of working together, the Morgenstern Trio emerged on the German Music Scene by being awarded top prizes and awards, such as the prestigious US Kalichstein-Laredo-Robinson Trio Award in 2010. The Washington Post wrote: ""the group displayed a unanimity, polished technique and musical imagination that I thought had vanished from the scene with the demise of the Beaux Arts Trio"".",,https://b2b.naxosusa.com/Album.aspx?product=ACD-71326&medium=phy,01 Classical,Classical,,United States,2019 Azica Records,2019 Azica Records,,,,,,,,,,,,,,,,,,,,
2019,Azica Records,ACD-71327,787867132722,Samuel Barber; Patrick Harlin; Jennifer Higdon ,The Rochester Philharmonic Orchestra: American Rapture,Yolanda Kondonassis; The Rochester Philharmonic Orchestra,1,CD,13.25,13.25,"""Yolanda Kondonassis’ enthusiasm for her instrument is infectious,"" says Jennifer Higdon when describing working with her to create a new harp concerto. This world premiere recording by Yolanda Kondonaiss with Ward Stare and the Rochester Philharmonic Orchestra is a showcase for the grandeur of the harp through this beautiful composition by Jennifer Higdon. The harp as well as the orchestra is challenged with virtuosic and beautiful moments. The recording continues with the triumphant First Symphony of Samuel Barber, and rounds out with ""Rapture"" by Patrick Harlin described as being similar to extreme emotional states, musical elements in this piece start subtly and are magnified to their extremes, echoing throughout as inspired by the incredible experience of ultra-caving.",,https://b2b.naxosusa.com/Album.aspx?product=ACD-71327&medium=phy,01 Classical,Classical,,United States,2019 Azica Records,2019 Azica Records,,,,,,,,,,,,,,,,,,,,
2019,B Records,LBM019,3770005527198,Duke Ellington; Franz Schubert ,La Belle Saison Live - Schubert-Ellington,Karen Vourc'h; Louis Rodde; Thomas Savy; Guillaume de Chassy,1,CD,14.81,14.81,"This autumn, intermingled melodies could be heard under the round arches of Noirlac Abbey, amongst which the strains of both Schubert’s “Trout” and Ellington’s famous “Take the ‘A’ Train” were recognisable. Karen Vourc’h, Thomas Savy, Louis Rodde and Guillaume de Chassy enjoyed navigating between the waters of the Lied and the Jazz Standard to produce this outstanding project connecting two geniuses of melody with intelligent arrangements and improvisational extravagance. And, as ever, hidden behind the old stones, a B Records microphone is there to let you share in this musical journey. Louis Rodde writes of the significance of this album: “We simply asked ourselves the following question: “What can the 21st century musician do to examine our collective musical memory?” When it comes down to it, Schubert and Ellington are two musical pasts, as are Bach and Schumann after all. It was all about us leading people into different worlds, as in a big museum…Everyone is free to make their own connections.”",,https://b2b.naxosusa.com/Album.aspx?product=LBM019&medium=phy,01 Classical,Classical,,Lithuania,2019 B Records,2019 B Records,,,,,,,,,,,,,,,,,,,,
2019,Bayer Records,BR100395,4011563103950,Anton Beer-Walbrunn ,Beer-Walbrunn: Reisebilder & ausgewahlte Lieder,Angelika Huber; Lauriane Follonier,1,CD,14.81,14.81,"Anton Beer-Walbrunn (1864-1929) was a teacher of counterpoint, harmony, composition and piano at the Royal Academy of Music in Munich, where he was one of the leading figures in the music scene, but his work is almost forgotten. To change this is the aim of a series at BAYER RECORDS, the third part of which presents the piano cycle Reisebilder Op.21 as well as selected songs. The German soprano, Angelika Huber, sang for several years with the children’s choir of the Bavarian State and continued her musical education at the Bayerische Singakademie (a scholarship system of the Bavarian State). After graduating from high school, she studied singing at the Munich Academy for Music and Theater. Born in Venthône (Switzerland), Lauriane Follonier studied piano in Neuchâtel with Marc Pantillon and in Munich, where she graduated in 2011 with the piano master class with Prof. Gitti Pirner. Currently she is studying to receive her Master of Early Music with emphasis on fortepiano with Prof. Christine Schornsheim.",,https://b2b.naxosusa.com/Album.aspx?product=BR100395&medium=phy,01 Classical,Classical,,Germany,,,,,,,,,,,,,,,,,,,,,,
