2018,ARP,Ars Produktion,ARS38247,4260052382479,Komitas; Ottorino Respighi; Nino Rota; Eduard Toldrà ,Ensemble Esperanza: Southern Tunes,Ensemble Esperanza; Chouchane Siranossian,1,Hybrid SACD,15.59,23.99,"On their second album of this series, Ensemble Esperanza is looking south. Just as on their debut album, Nordic Suites, Ensemble Esperanza has selected dance-like pieces, this time from the highly variegated musical landscapes of Southern Europe. Although only one of the works is in the form of a traditional dance suite, all four move with a swaying motion. The works on this recording date from the first two-thirds of the twentieth century. All four are highly individualistic in character and share a quest for essence and for the sublime, with a formal clarity and lucidity inspired by the great model of Classical Antiquity, which first gave rise to this vast cultural landscape. The warmth of the underlying sentiment allows the pieces to align with their own luminous ideal of Mediterranean beauty. Ensemble Esperanza was founded in 2015 as part of the integral musical education programme of the International Academy of Music in Lichtenstein. With the exception of the concert master, the ensemble is made up of grantees of the International Academy of Music who are coming together for their musical projects from all over the world.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38247&medium=phy,01 Classical,Classical,,Germany,2018 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2018,ARP,Ars Produktion,ARS38754,4260052387542,Benjamin Britten; Gustave Charpentier; Charles Gounod; Franz Lehár; Wolfgang Amadeus Mozart; Andre Previn; Giacomo Puccini; Robert Stoltz; Giuseppe Verdi ,Carolina Lopez Moreno: Il bel sogno,Carolina López Moreno; Doriana Tchakarova,1,Hybrid SACD,15.59,23.99,"“My aim with this recording is not only to realize a beautiful dream, to conquer the stage and to touch people’s hearts, and to lead my listeners on a journey of great emotions in the world of music. I would like to uncover the dreams that lie dormant in all of us and that are yearning to be brought into the open – desires which often reveal themselves in our dreams, where they seem tangible and achievable. Dreams of love, and fantasies of the world we would like to live in.” (Carolina López Moreno) Carolina Lopez Moreno was born into a family of Bolivian and Albanian heritage and grew up in the state of Baden-Wurttemberg. She began her vocal training at the age of 12, and was a member of the choir of the Junge Oper in Stuttgart. Carolina frequently appears on stage as a soloist, notably appearing as a soloist in Carl Orff’s Carmina Burana, Puccini’s Mess di Gloria, and in Bizet’s “Te Deum.”",,https://b2b.naxosusa.com/Album.aspx?product=ARS38754&medium=phy,01 Classical,Classical,,Germany,2018 Ars Produktion,,,,,,,,,,,,,,,,,,,,,
2018,AVI,Avi,AVI 8553383,4260085533831,Robert Schumann; Ludwig van Beethoven ,Metamorphosis - Music for Horn & Piano,Premysl Vojta; Tobias Koch ,1,CD,14.028,21.99,"Alteration and transformation, influence and interaction! The horn and the piano have gone through immense changes over the course of time, as this recording with works by Beethoven, Schumann and Klebe intends to illustrate. The natural horn, the Romantic valve horn and the modern horn enter in dialogue with the fortepiano, the Romantic piano and the modern grand. On this release, Premysl Vojta and Tobias Koch have embarked on an adventurous musical expedition in the recording studio by dealing with three different types of horns and three different keyboard instruments in the course of three days, thereby attempting to span a wide musical range that depicts the transformation of the historical timbre ideal, condensed as a time lapse. The duo’s intention is to show how the language of musical composition itself has undergone profound change on the basis of certain instrumental modifications. The distance covered is immense: from Beethoven’s Horn Sonata, still entirely immersed in the style of the late 18th century, passing through Robert Schumann’s Romantic attitude and leading to Giselher Klebe’s Alteration of Beethoven’s so-called Moonlight Sonata, thereby creating a technically challenging work with perspectives that mirror a multitude of tendencies. It is no coincidence that this programme, in so doing, returns to Beethoven, albeit experienced in a very different way: in Klebe’s work, innovative, revolutionary elements of composition and instrumental technique are directly noticeable.",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553383&medium=phy,01 Classical,Classical,,Germany,2016 A Production of Westdeutscher Rundfunk Cologne/Germany,2017 Avi-Service for music,,,,,,,,,,,,,,,,,,,,
2018,AVI,Avi,AVI 8553396,4260085533961,Various ,Duo Gurfinkel Concertante,Duo Gurfinkel; Cottbus Philharmonic,1,CD,14.028,21.99,"Duo Gurfinkel writes of this new release: “The idea to record our debut [release] emerged when we met Maestro Evan Christ in Ingolstadt, where we performed two concerts together. We were also honored to perform together with Evan in Israel. Thanks to his suggestion of making the recording with the Cottbus Philharmonic Orchestra, we are now privileged to hold our first [album] in our hands. The repertoire we have chosen is varied: these works have been close to our hearts for a long time. This [release] is the synthesis of our lifelong dedication and love for music. We are so thrilled to have finally reached one of the most significant stages in our lives!” In spite of their youth, Duo Gurfinkel- twin brothers Daniel and Alexander Gurfinkel- have already attracted international notice and are being mentioned in the same breath as world-renowned clarinetists.",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553396&medium=phy,01 Classical,Classical,,Germany,"2018 Avi-Service for music, Cologne/Germany","2018 Avi-Service for music, Cologne/Germany",,,,,,,,,,,,,,,,,,,,
2018,AVIE,Avie Records,AV2382,822252238228,Benjamin Britten; Claude Debussy; Gabriel Faure ,Nicholas Phan: Illuminations,Nicholas Phan; Telegraph Quartet; Myra Huang; The Knights,1,CD,14.03,21.99,"Following acclaimed albums devoted to Britten, baroque lute songs and German lieder, Grammy Award-nominated tenor Nicholas Phan continues to spread his wings with Illuminations, an album featuring compositions by Benjamin Britten, Claude Debussy and Gabriel Faure who were each inspired by the poetry of two nineteenth century French literary titans, Paul Verlaine and his protégé and eventual lover Arthur Rimbaud. The intertwined lives of the French poets and composers manifested themselves in Faure’s impassioned Verlaine-inspired ‘La bonne chanson’ and Debussy’s ‘Ariettes oubliees’ drawn from Verlaine’s ‘Romances sans paroles.’ Just decades later Britten was inspired by Rimbaud’s influential prose-poetry ‘Les Illuminations.’ Critical acclaim for Nicholas Phan has been widespread. “One of the most beautiful young lyric voices around.” (Opera News) “So many strengths… a dapper, cultivated timbre, splendid enunciation, and keen intelligence and musicianship.” (WQXR)",,https://b2b.naxosusa.com/Album.aspx?product=AV2382&medium=phy,01 Classical,Classical,Classical|Art Song,United Kingdom,2018 Nicholas Phan,2018 Nicholas Phan,,,,,,,,,,,,,,,,,,,,
2018,BAY,Bayer Records,BR100393,4011563103936,Anton Beer-Walbrunn ,Beer-Walbrunn: Organ Works,Hanns-Friedrich Kaiser,1,CD,14.8122,22.99,"Born on June 29th, 1864 in the small village of Kohlberg in Upper Palatinate, Anton Beer-Walbrunn hails from the same area as the composers Christoph Willibald Gluck and Max Reger. He taught composition, counterpoint, theory of harmony as well as the piano and was acknowledged as a teacher of great popularity. As a composer whose style was greatly influenced by the classic and romantic tradition, but who also took up modern ideas in the music of the turn of the 19th century, he created numerous works for almost all musical genres. Hanns-Friedrich Kaiser dedicates himself to the organ works of the composer. Hanns-Friedrich Kaiser began his musical training as a choirboy during his school days. After graduating he studied organ and church music at the Staatliche Hochschule fur Musik in Munich, completing his studies with honors. At his numerous organ concerts, he has emerged as an outstanding interpreter, especially of Reger organ music.",,https://b2b.naxosusa.com/Album.aspx?product=BR100393&medium=phy,01 Classical,Classical,,Germany,,,,,,,,,,,,,,,,,,,,,,
2018,BAY,Bayer Records,BR200062,4011563200628,Ludwig van Beethoven ,Beethoven: 9th Symphony in D minor - Legendary 1955 Stereophonic Recording,Corry Bijster; Elisabeth Pritchard; David Garen; Leonardo Wolovsky; Netherlands Philharmonic Orchestra and Chorus,1,CD,14.8122,22.99,"As a master student of Arnold Schönberg, Walter Goehr was particularly fond of New Music, but as a conductor he devoted himself to compositions from previous centuries. The present recording of a concert from 1955 with Beethoven's Ninth Symphony, which he recorded with the Netherlands Philharmonic Orchestra and Chorus, documents that he did this very successfully. Goehr was born in Berlin, but, being a Jewish man, he was forced to seek employment outside of Germany after working for Berlin Radio in 1932. He was invited to become music director for the Gramophone Company, and thus moved to London. It was during this time he conducted the London Philharmonic Orchestra in the premiere recording of Bizet’s Symphony in C. He was in high demand as a guest conductor for orchestras all across Europe, including the ensemble heard in this historic recording.",,https://b2b.naxosusa.com/Album.aspx?product=BR200062&medium=phy,01 Classical,Classical,,Germany,,,,,,,,,,,,,,,,,,,,,,
2018,BEN,bendigedig,BENDI2,5065002172013,Johann Sebastian Bach; Solo Cisoko; Catrin Finch; Seckou Keita ,Catrin Finch & Seckou Keita: Soar,Catrin Finch; Seckou Keita,1,CD,14.81,22.99,"Following the huge success of their award-winning debut release ‘Clychau Dibon’ back in 2013, Catrin Finch and Seckou Keita release their long-awaited second album SOAR. The album takes flight on the wings of the osprey, the magnificent bird of prey recently returned to Wales after centuries of absence, which makes its annual 3,000 mile migration from the coasts of West Africa to the estuaries of Wales, soaring like music and dreams over man-made borders, on its innate and epic journey of endurance. Drawing deep on their own diverse traditions and transforming them with remarkable synergy, audiences the world over have been captivated by Catrin and Seckou’s exhilarating live performances. Entrancing, mesmeric, intricate and ethereal, this is remarkable music. “A sublime duo of two artists who are masters of their instruments… musicality and architecture at work.” (Simon Broughton, London Evening Standard)",,https://b2b.naxosusa.com/Album.aspx?product=BENDI2&medium=phy,30 World/Int'l.,World,World,Austria,"2018 Catrin Finch, Seckou Keita, Theatr Mwldan, ARC Music Productions International Ltd. ","2018 Catrin Finch, Seckou Keita, Theatr Mwldan, ARC Music Productions International Ltd. ",,,,,,,,,,,,,,,,,,,,
2018,BC,Berlin Classics,0301052BC,885470010526,Tomaso Albinoni; Baldasare Galuppi; Antonio Vivaldi ,Vivaldi: La Venezia di Anna Maria,Midori Seiler; Concerto Köln,2,CD,14.81,22.99,"Her life reads like the classic Baroque success story: brought up motherless in a Venetian orphanage, maturing into an “unparalleled violin virtuosa”, treated as an equal by Antonio Vivaldi: Anna Maria dal Violin. Midori Seiler and Concerto Köln depict the life of this exceptional woman in La Venezia di Anna Maria. All her life long, Anna Maria (born 1696, died 1782) lived and worked in the Ospedal della Pietà. The Venetian orphanage for girls did more than just offer a home and a refuge to girls abandoned by their mothers. It was a school, a musical conservatory and a tourist attraction at the same time. As maestro di concerto of the Ospedale, Antonio Vivaldi took Anna Maria under his wing. Starting out as her mentor and teacher, he eventually wrote over two dozen Concerti per Anna Maria. She brilliantly mastered the violin and a host of other instruments, and was praised as the “veritable embodiment of all that is good and beautiful”, as a creature “ascending into Paradise”. Before long everyone was demanding to hear her and it is largely thanks to her that Vivaldi’s instrumental concertos blossomed as they did. Baroque specialist Midori Seiler and her congenial partner Concerto Köln offer a virtuoso portrayal of this artistic teamwork between Anna Maria and Vivaldi.",,https://b2b.naxosusa.com/Album.aspx?product=0301052BC&medium=phy,01 Classical,Classical,Classical|Baroque Era,Germany,2018 Edel Germany GmbH/ Deutschlandradio,2018 Edel Germany GmbH/ Deutschlandradio,,,,,,,,,,,,,,,,,,,,
2018,BERT,Berthold Records,BTH 4731704,4250647317047,Roman Rofalski ,Rofalski: Sonar,Roman Rofalski Trio,1,CD,13.248,20.99,"Roman Rofalski gives free reign to his musical language in his new album, integrating abstract rhythmic and harmonic ideas from contemporary classical music with jazz. Sonar, the title track, complex in style is, “A song based on a constructed scale. This results in abstract melodies and harmonies, which, nevertheless form a rolling unity.” These pieces, as Roman explains, combine improvisation with careful structure: “A very large proportion of my music is composed. Nevertheless I play with Johannes and Ruben because I appreciate their personalities and what they have to offer- musically. That is why I try to create a composition that works in itself, but provides enough space for the guys, just as if we’re having a conversation.” The overall feel of the album is impetuous yet thoughtful. Roman reflects on the style: “The American way of playing jazz is very uncompromising and a bit relentless, with an intensity and aggression, which has always impressed me. On the other hand, I need people who play music in my way and who are rooted in European music. I want to do something new, but nonetheless want to entertain and not frighten the audience. I write songs that have groove and closed structures and melodies…”",,https://b2b.naxosusa.com/Album.aspx?product=BTH%204731704&medium=phy,02 Jazz,Jazz,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
2018,BERT,Berthold Records,BTH 4731706,4250647317061,Various ,Trempera: Saturnalia,Trempera!; Bruno Calvo; Lluc Casares; Xavi Torres; Giuseppe Romagnoli; Joan Terol,1,CD,13.248,20.99,"Trempera is a Catalan word meaning excitement, enthusiasm or pleasure. It is the name adopted by the Trempera! quintet who have just released their first album- Saturnalia. Three of the musicians are Catalan: Lluc Casares on tenor sax and clarinet, Xavi Torres on piano and Joan Terol on drums. Bruno Calvo on trumpet is from Andalusia and Giuseppe Romagnoli on bass is Italian. The album and track titles refer to the Ancient Roman festivities in honor of the god Saturn. It was a joyous festival characterized by role reversals. Masters served food to their slaves. Overeating and drunkenness were rampant and forbidden games were played. “We won a Records Award, given by the Keep an Eye Foundation, in a competition in Amsterdam,” explains Joan Terol, who along with his fellow musicians are now mostly based in the city. “The prize consisted of money to record and release an album. We wanted a unifying, concrete concept instead of everyone just composing unrelated pieces. We thought it would be nice making happy, yet vigorous music that anyone can identify with, though composition-wise some parts might be complex.”",,https://b2b.naxosusa.com/Album.aspx?product=BTH%204731706&medium=phy,02 Jazz,Jazz,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
2018,SIG,BGS,BGS126,634158504037,Ralph Vaughan Williams; Benjamin Britten; Edward Elgar; Timothy Bowers; Stephen Dodgson; Peter Warlock,VIDA Guitar Quartet: The Leaves Be Green,VIDA Guitar Quartet; Chris Susans,1,CD,14.03,21.99,This new recording from the Vida Guitar Quartet continues to highlight Vida’s passion for ground-breaking arrangements. Mark Ashford’s version of the English Folk Songs by Ralph Vaughan Williams is just one example of the quartet’s ability to re-work established masterpieces with breathtaking virtuosity. The Vida Guitar Quartet brings together four guitarists of exceptional artistry and “unerring musical instinct.” (Gramophone) Vida’s ability to “conjure up an orchestral palette of color and effects” (Classic FM) combined with their “exquisite tonal and dynamic control” has firmly established them as a passionate and masterful ensemble who sparkle with “vitality and spontaneity” (Acoustic) Vida’s seemingly effortless sense of ensemble and their broad range of timbres and dynamics evokes “listening to an entire orchestra and note merely to four guitars. There’s only one word for it: magic.” (Gramophone),,https://b2b.naxosusa.com/Album.aspx?product=BGS126&medium=phy,01 Classical,Classical,Classical|Guitar,Germany,2017 BGS Records,2017 BGS Records,,,,,,,,,,,,,,,,,,,,
2018,SIG,BGS,BGS127,760537090447,Laurence Crane; Joe Cutler; Gabriel Jackson; Anna Meredith; John Metcalfe; Michael Parsons; Max Richter; Howard Skempton ,Tom Kerstens' G Plus Ensemble: Ignite!,Tom Kerstens' G Plus Ensemble; Tom Kerstens; Ligeti Quartet; Karen Hutt ,1,CD,14.03,21.99,"Along with, perhaps, the piano, the guitar is one of the world’s most popular instruments, with examples to be found in homes and schools seemingly everywhere. Yet unlike the piano, the guitar does not have several centuries’ worth of classical masterworks in its repertory. And unlike other instruments, it does not have a place in the standard orchestra. In spite of its popularity, the guitar is in fact somewhat on the periphery of the classical music world. As artistic director of the International Guitar Foundation, Tom Kerstens has made it his goal to bring the guitar closer to the center. Tom Kerstens leads the G Plus Ensemble in a new album of premiere recordings by some of the UK’s leading composers, including Anna Meredith, John Metcalfe, Michael Parsons, Laurence Crane and Max Richter.  “Kerstens and friends play with a precision that seems to grow out of the nature of the material rather than being imposed on it - interpretation at its most natural.” (Gramophone review of Tom Kerstens and G Plus Ensemble’s previous release, Utopia)",,https://b2b.naxosusa.com/Album.aspx?product=BGS127&medium=phy,01 Classical,Classical,Classical|Guitar,Germany,2018 BGS Records,2018 BGS Records,,,,,,,,,,,,,,,,,,,,
2018,SIG,BGS,BGS128,760537090454,Francesco Canova da Milano ,"A Decoration of Silence - The Lute Music of ""il Divino"", Francesco Canova da Milano, Vol.2",Nigel North ,1,CD,14.03,21.99,"When do we ever have silence today? In the late 15th century, the renaissance philosopher Marsilio Ficino wrote that music was “nothing but a decoration of silence,” and music could bring out a “divine frenzy.” In our modern age, with piped music everywhere in lifts, airplanes and doctors’ offices, and music available on tap whenever and wherever we wish through digital media devices, our experience of music has been diluted, losing much of its original power. The Italian lutenist, Francesco da Milano, known as “il divino,” was said to have sent his audiences into a trance and rob them of their senses, save one, that of hearing. This album invites the 21st century listener into a world of sensual delight and a real decoration of silence. World-renowned lutenist Nigel North returned to the studio to continue his series of recordings of the works of Il Divino- better known as Francesco da Milano. “North leans more towards allowing a phrase’s flow gently to retard as it reaches the still pool of its final tone… ultimately it’s North’s intense introspection and empathy that make this a thoughtful programme…” (Gramophone)  ",,https://b2b.naxosusa.com/Album.aspx?product=BGS128&medium=phy,01 Classical,Classical,Classical|Renaissance,Germany,2018 BGS Records,2018 BGS Records,,,,,,,,,,,,,,,,,,,,
