2018,3760014193569,Alpha356,Nicolas Clerambault,Clerambault: Cantates Francoises,Reinoud van Mechelen; Anna Besson; Emmanuel Resche; Myriam Rignol; Benjamin Alard,1,CD,ALP,Alpha,14.81,22.99,CN23,"After a Bach album, the tenor Reinoud Van Mechelen and his ensemble A Nocte Temporis present a programme of French music devoted to Nicolas Clerambault (1676–1749), a precociously gifted composer who published four volumes comprising a total of twenty-one cantatas. Reinoud van Mechelen offers us an anthology of these Cantates Francoises – Le Jaloux with its final air ‘Dieu des Amants’, Apollon, L’Amour gueri par l’amour and Pirasme et Thisbe (based on Ovid’s Metamorphoses) – set as a succession of recitatives, airs and simphonies, as in a tragedie lyrique. The young Flemish tenor, now aged thirty, pursues an intensive solo career with the leading Baroque conductors (Christie, Pichon, Niquet) but is also keen to develop his personal projects and his ensemble: ‘I’m a purist but without elitism. Music has to appeal to people. Perhaps that requires them to make an effort and depends on different criteria from the somewhat sensationalist criteria of society, politics and money. But music must be more than a simple distraction, and many people actually want it that way’, he told the Belgian newspaper Le Soir in 2017, when the Prix Caecilia named him ‘Artist of the Year’.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha356,Classical,Austria,2017 Alpha Classics / Outhere Music France,2017 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,,,,
2018,3760014193859,Alpha385,Ludwig van Beethoven; Franz Joseph Haydn,Haydn & Beethoven: Piano Sonatas,Olivier Cave,1,CD,ALP,Alpha,14.81,22.99,CN23,"Ludwig van Beethoven was just twenty years old when he first met Joseph Haydn, in 1790. Two years later, the young composer joined the Viennese master’s numerous pupils. But, weary of his teacher’s frequent absences and stung by his criticisms, he soon broke off his lessons, declaring bitterly some years later ‘I never learnt anything from Haydn’. It is this distance, this difference of style and ambition between Beethoven and his former teacher that are to be heard in this new recording by Olivier Cave, the award-winning Swiss pianist who is a regular guest at the leading festivals. Whereas Haydn’s Sonata Hob.XVI:32 (1776) aims for a classical but vigorous style, Hob.XVI:48, composed only four years later, is more subdued and academic. Beethoven sought to break with this classicism, allowing himself greater expressive scope and replacing the traditional third-movement minuet with a scherzo in his Sonata no.2, a clear sign of his revolutionary spirit.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha385,Classical,Austria,2017 Olivier Cave,2017 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,,,,
2018,8594155991686,ANI063-2,Antonio Farao; Rostislav Fras,Use the Moment,Rostislav Farkas Quartet; Antonio Farao; Jeff Watts,1,CD,ANI,Animal Music,17.93,27.99,CN28,"Rostislav Fras, the first-class Czech jazz saxophonist and composer, has invited two giants of the world jazz scene to record his new album with him – Italian pianist Antonio Farao and the legendary American drummer Jeff „Tain“ Watts. The fourth in the band is the bassist Josef Feco. The album has been recorded at the end of the short tour of this line-up and it brings a collection of Fras´s and Farao´s own compositions performed with fantastic and driving delivery. A multifaceted saxophonist Rostislav Fras graduated from the Jaroslav Jezek Conservatory in Prague and the Jazz Institute of the Academy of Music in Katowice, Poland. Already during his studies at the conservatory he quickly emerged as a vital element on the Prague jazz scene, where he became a popular sideman, leader of his own groups and gradually an acclaimed composer. In addition to its own projects, he regularly performs as a member of the Gustav Brom Czech Radio Big Band, The East European Artsemble and many others.",,https://b2b.naxosusa.com/Album.aspx?product=ANI063-2,Jazz,Czech Republic,2017 Animal Music,2017 Animal Music,,,,,,,,,,,,,,,,,,,,,,,
2018,8594155991709,ANI065-2,Stepanka Balcarova; Julian Tuwim,Life and Happines of Julian Tuwim,Stepanka Balcarova,1,CD,ANI,Animal Music,17.93,27.99,CN28,"Trumpeter and composer Stepanka Balcarova, known from the successful quintet “Inner Spaces” and as the leader of the progressive big band “Concept Art Orchestra” (for the albums of both she has received the „Angel“ award for the jazz album of the year), has compiled her first solo album from her own compositions made on poems of the Polish poet Julian Tuwim (1894-1953). Tuwim´s poems seem to be very simple and plain, but each of them carries many deep thoughts as well. And the congenial music can be described the same way. Balcarova has invited Polish singer Malgorzata Hutek and the band made of fantastic Czech and Polish players (Jaromir Honzak, Marcel Barta, Robert Fischmann, Nikola Kolodziejczyk and Grzegorz Maslovski) to record with her.",,https://b2b.naxosusa.com/Album.aspx?product=ANI065-2,Jazz,Czech Republic,2017 Animal Music,2017 Animal Music,,,,,,,,,,,,,,,,,,,,,,,
2018,5019396276321,EUCD2763,John Duhan,John Duhan - The Irishman's Finest Collection,John Duhan,1,CD,ARC,ARC Music,14.81,22.99,CN23,"John Duhan is an accomplished musician and songwriter of folk, poetry and prose. With a career spanning fifty years, his greatest achievement is a quartet of epic song collections- Just Another Town, To the Light, The Voyage and Flame- which correspond to the four chapters of his lyrical autobiography, ‘To The Light.’ John’s songs are sung worldwide in a variety of languages, thanks to the focus put on them by Christy Moore, The Dubliners, Mary Black and hosts of other Irish and international singers. His song ‘The Voyage’ has become a modern classic. Christy Moore has termed John “One of our greatest songwriters,” and the late Ronnie Drew described him as “one of my favorite songwriters.” “The songs are deep and raw, but spiritual and uplifting… There are few singer/songwriters on the face of the planet that I’d rate ahead of John Duhan.” (Connacht Tribune) “…A valuable (album) in coming from Ireland and from the genius of one songwriter… A masterpiece.” (Nick Rossiter, BBC)",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2763,World,Austria,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5019396276727,EUCD2767,Gabriel Faure; Turlough Carolan; Aryeh Frankfurter; Anders Fredrik Lindel; Lisa Lynne; Dan Hugh MacEachern; Kim Robertson; Traditional,Celtic Whispers,Aryeh Frankfurter,1,CD,ARC,ARC Music,11.69,17.99,CN18,"This new release is a fine collection of romantic, delicately woven, traditional instrumental melodies featuring the Swedish nyckelharpa, supported by harp, guitar, cittern, fiddle, viola, and cello. Tunes from Ireland, Scotland, Nova Scotia, Sweden and more are featured. Aryeh’s musical endeavors began at the age of three when he undertook classical training on the violin. His progress enabled him to study under various master violinists, including concertmaster of the Chicago Symphony, Harold Ayres. By the age of twelve, Aryeh was already accepted into various university level orchestras. He currently pursues a career as a full time freelance musician performing widely throughout the San Francisco/Bay Area region of California and abroad. While his main venues continue to be public engagements at fairs and festivals throughout the state, his engagements have included performing privately for Prince Charles and Camilla Parker Bowles and to the CEOs of Bechtel Corporation.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2767,World,Austria,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5019396276826,EUCD2768,Davie Barnet; Ciaran Brennan; Pol Brennan; Margie Butler; George Campbell Hay; Turlough Carolan; P. Crepillon; G. Cynan; Yvon Etienne; Meredydd Evans; Aryeh Frankfurter; Gwenth Glyn; Alex Gordon; Sian James; Mary Ann Kennedy; Michael Korb; L. Le Borgne; R. McCutcheon; Noel McLoughlin; S. McTaggart; Maruxa Miguens; Twm Morys; Jacques Portal; Ulrich Roever; Xose Romero Suarez; Traditional,Discover Celtic Music - with ARC Music,Various Artists,1,CD,ARC,ARC Music,11.69,17.99,CN18,"Celtic music is the collective name given to the native folk music of the Celtic nations. The Seven Celtic nations of Ireland, Scotland, Brittany, Cornwall, Wales, Galicia and the Isle of Man share a common tradition of folk music and songs. Each musical tradition includes lively dance-tunes, melancholic airs, and songs both serious and comical. The worldwide popularity of Celtic music has blossomed over the last decade or two and it has found a place as a worldwide musical language. Behind its popularity lies a tradition o fmusic and songs passed down through centuries and generations. This collection is a snapshot of the living reality of Celtic musical traditions in today’s world, presenting music from Ireland, Scotland, Brittany, Asturias, Wales, and Galicia in a variety of sung and instrumental pieces.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2768,World,Austria,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5019396276925,EUCD2769,Wenjie Chen; Yu Cheng; Mei Han; Bin Hu; Li Jiang; Zhuji Li; Gong Linna; Gui Liu; Tieshan Liu; Lao Luo; Yuen Mao; Randy Raine-Reusch; Zhuo Sun; Traditional ; Ye Yuan; Chang-Cheng; Jinyan Zhou; Robert Zollitsch,Chinese Celebration,Xiaoyun Miao; Zhou Yu Ensemble; Mei Han; Red Chamber; Ying Xiao; Hanshin Chinese Folk and Dance Ensemble; Pingxin Xu; Dacan Chen; Gong Linna; Heart of the Dragon Ensemble; Pan Jing and Ensemble,1,CD,ARC,ARC Music,11.69,17.99,CN18,"This new release is an enchanting collection of traditional and contemporary music from mainland China and Taiwan, with both sung and instrumental pieces, showcasing traditional Chinese instruments such as the board zithers guqin and zheng, lutes, such as pipa and ruan, flutes, dizi and xiao, as well as erhu (fiddle), yangqin (hammered dulcimer), sheng (mouth-blown bamboo organ) and konghou (Chinese harp). Eastern music specialist Diz Heller compiled the songs featured here and mastered them for optimal sound quality. Authentic ensembles and musicians perform here, including the Pan Jing Ensemble, Mei Han & Red Chamber, Silk & Bamboo Ensemble, and many more. Information about each song is included in the booklet.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2769,World,Austria,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5019396277021,EUCD2770,Hossam Ramzy; Phil Thornton; Jimmy Waldo,Mystical Egypt,Hossam Ramzy; Phil Thornton,1,CD,ARC,ARC Music,14.81,22.99,CN23,"On this new release centering around the country of Egypt, you’ll find vibrant music depicting the mysteries of the pyramids, the annual Nile flood, early morning atmosphere at Giza, a journey across millennia from the ancient city of Memphis to the modern Cairo district of Heliopolis… As seen and imagined from today. Hossam Ramzy, Egypt’s Ambassador of Rhythm, was born in Cairo. His musical career began early, when at the age of three he was given his first drum- an Egyptian table. His passion for percussion was noted by his family who encouraged him to master his craft by studying with the leading music teachers of Egypt. In 2014, Hossam was honored with the prestigious Taichi Traditional Music Aards for his project Bedouin Tribal Dance, depicting the wedding rituals of nomadic Bedouins. On this release, he collaborates with Phil Thornton, who has written and produced over 35 albums worldwide.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2770,World,Austria,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3760195734438,A443,Johann Sebastian Bach,Bach: An Italian Journey,Luca Oberti,1,CD,ARN,Arcana,14.81,22.99,CN23,"After his first solo album of music by Marchand and Clerambault, released in 2015 and nominated for a Preis der Deutschen Schallplattenkritik, the harpsichordist Luca Oberti, who has performed on the international scene for years alongside such figures as Marc Minkowski and Christophe Rousset, presents a new album on the theme of Bach’s imaginary journey to Italy. Schutz, Froberger, Muffat, Handel, Hasse, Mozart and Wagner are merely the most famous of the many musicians who crossed the Alps to immerse themselves in the world of Italian music and grasp its atmospheres and its secrets.Yet the composer who most fully assimilated the Italian style was Johann Sebastian Bach, who never even set foot in Italy. His journey was a virtual one: the scores of the Italian masters, which he avidly studied and absorbed from childhood onwards, guided him on an ideal itinerary from Vivaldi’s Venice to Frescobaldi’s Rome. Beginning with the transcriptions of concertos byVivaldi and Marcello, and continuing with pieces ofItalian inspiration like the Aria Variata alla maniera italiana, the Capriccio sulla lontananza del fratello dilettissimo and the Fantasia and Fugue BWV 904, the journey culminates in the celebrated Italian Concerto.",,https://b2b.naxosusa.com/Album.aspx?product=A443,Classical,Austria,2018 Outhere Music France,2018 Outhere Music France,,,,,,,,,,,,,,,,,,,,,,,
2018,8594029811836,UP0183,Cesar Franck; Astor Piazzola; Sergei Rachmaninov; Camille Saint-Saëns; Josef Suk,"The Petrof Piano Trio plays Rachmaninov, Franck & Suk",Petrof Piano Trio,1,CD,ADV,ArcoDiva,13.25,20.99,CN21,"Petrof Piano Trio is an outstanding chamber ensemble, named after the oldest Czech piano maker. For their new release with ArcoDiva, the ensemble recorded the chamber works of Sergei Rachmaninov, Cesar Franck and Josef Suk and as extra bonus short addition compositions of C. Saint-Saens and Astor Piazzolla. All the songs are recorded on the best quality Petrof concert instrument. The Petrof Piano Trio was created in 2009 by Wihan Quartet violinist, Jan Schulmeister.  The members are renowned chamber-music players and bring to the ensemble over thirty years’ experience of concert activity. Since 2011 the ensemble has been Resident Trio at the International Chamber Music Course in Zabřeh na Moravě (the Czech Republic), where the members are also instructors. “The Petrofs have got to be one of the finest Piano Trios around today.” (The Strad)",,https://b2b.naxosusa.com/Album.aspx?product=UP0183,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4260052382349,ARS38234,Avner Dorman; Paul Dukas,Spices! Perfumes! Toxins!,Dan Townsend; Aron Leijendeckers; North West German Philharmonic Orchestra; Markus Huber,1,Hybrid SACD,ARP,Ars Produktion,15.59,23.99,CN24,"Works for percussion and orchestra can be timbral gimmickry from the workshops of compositional Avantgardists; or they are rhythmically inspired by the nature of the solo instrument. However, they can also be full of melody and feeling. This is true of Avner Dorman’s “Spices, Perfumes, Toxins!” a concerto for two percussionists and orchestra. Instead of hailing from a theoretical ivory tower, this work adheres to the basic form of the solo concerto. In spite of this, every note speaks the language of modernism while steering clear of typically engineered moments. References to the three substances in the title are certainly intended, making it possible to view the composition through the eyes of a programme musician yet it is still acceptable to see “Spices, Perfumes, Toxins!” as “pure music,” without need for explanation. Avner Dorman, born 1975 in Israel, is one of those contemporary composers who can write freely, unburdened by the forced experimentation of modern music. His works are technically brilliant, overflowing with tonal refinement.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38234,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4260052382400,ARS38240,Claude Debussy; Vincent Larderet,Debussy Centenary,Vincent Larderet,1,Hybrid SACD,ARP,Ars Produktion,15.59,23.99,CN24,"In celebration of Claude Debussy’s Centenary in 2018, the French pianist Vincent Larderet presents a recording of three masterpieces: Images (Book I), Preludes (Book II), and the world premiere recording of Andre Caplet’s transcription of the Symphonic Fragments from Le Martyre de saint Sebastien, revised and completed by Vincent Larderet. Following three highly acclaimed recordings that won 23 awards worldwide and were nominated for the prestigious ICMA Award, ARS Produktion presents an 80-minute album by a pianist whose interpretations have been compared to legends of the piano such as Michelangeli, Arrau and Zimerman and who was praised for his “astonishing range of pianistic colours” (PIANO News, Germany). Mr. Larderet is the Artistic Director of the Piano au Musee Wurth international festival in France, and in 2014 was appointed “Honorable International Artist-In-Residence” of the Hong Kong Music and Performing School.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38240,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4260052382417,ARS38241,Eugene Ysaye,Ysaye: 6 Sonatas for Solo Violin,Stefan Tarara,1,Hybrid SACD,ARP,Ars Produktion,15.59,23.99,CN24,"After two productions with chamber music, Stefan Tarara now presents his debut album as a soloist on Ars Produktion. The young Heidelberg violinist interprets Eugene Ysaÿe's Six Sonatas Op.27 for violin solo on a Stradivari from 1721. Each of these pieces is dedicated to a certain famous violinist, e.g. George Enescu, Fritz Kreisler or Joseph Szigeti, and is composed in a corresponding style. Stefan Tarara was born into a musical family in Heidelberg, Germany in 1986 and made his stage debut at the age of four. After earning his baccalaureate in Heidelberg in 2006, Tarara completed his Diploma (2010), an MA in Specialized Music Performance (2012) and an MA in Pedagogy (2015) in the class of Zakhar Bron at the University of Arts in Zurich, Switzerland. Due to his successes at international music competitions, Tarara was named Musician of the Year in 2008 and 2010 by the German music journal Neue Musikzeitung. Tarara has a keen interest in contemporary music. In addition to performing numerous premieres, Tarara won the Interpretation Prize for his performance of Massimo Lauricella’s work “Kairos” at the International Premio Paganini Competition in 2010.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38241,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4260052382448,ARS38244,Camille Saint-Saens; Anonymous,Saint-Saens: Works for Piano Duo - Vol. 3,Vilija Poskute; Tomas Daukantas,1,Hybrid SACD,ARP,Ars Produktion,15.59,23.99,CN24,"The French composer, pianist, organist, conductor and music critic Charles-Camille Saint-Saëns was one of the major figures of nineteenth-century musical life, a fact that was disputed until recently even in his home country. The recent increase in attention paid to Saint-Saëns’ oeuvre is at least in part due to the wealth of recordings that are available today. His musical language combined the formal rigor of the German tradition, from Bach to Schumann, with a deep knowledge of the music of his native country from the Baroque period onwards and the clarity, elegance and esprit that only a French composer is capable of. Not without reason, he has been described as a classicist who knew how to entertain in a stimulating fashion. On the third volume of the complete recording of Saint-Saën’s piano works, Vilija Poskute and Tomas Daukantas play pieces by the composer as well as authorized and self-edited orchestral works. Many first recordings turn this volume in a true musical expedition.",,https://b2b.naxosusa.com/Album.aspx?product=ARS38244,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4260052382455,ARS38245,Johann Sebastian Bach; Ferruccio Busoni; Camille Saint-Saens; Alexander Siloti,Bach to the Future,Sabine Weyer,1,Hybrid SACD,ARP,Ars Produktion,15.59,23.99,CN24,"At the age of only 28, Luxembourgian pianist Sabine Weyer was appointed professor at the Conservatory of the City of Luxembourg in 2016. A special appointment that shows how respected the young artist already is. On her latest recording 'Bach to the Future' on Ars Produktion, works by Bach and their arrangements by Busoni, Saint-Saëns and Siloti can be heard. Weyer writes of her new release: “Bach to the future. Borrowing the title from Robert Zemecki’s science fiction movie, I conceive of J.S. Bach as a central figure, as a composer with profound influence on the future course of music history, through the prism of a number of transcriptions by other composers. These works surround Bach’s oeuvre like a series of future scenarios and guide the listener through a journey of discovery.”",,https://b2b.naxosusa.com/Album.aspx?product=ARS38245,Classical,,,,,,,,,,,,,,,,,,,,,,,,,,
