2019,Alpha,ALPHA441,3760014194412,Ernest Chausson ,"Chausson: Poeme de l'amour et de la mer; Symphonie, Op. 20",Veronique Gens; Orchestre National de Lille,1,CD,14.81,14.81,"Ernest Chausson is a most unusual figure in French music, positioned at the crossroads where the romanticism of Berlioz and Franck meet the language of Wagner and the symbolism of the young Debussy. His Pome de lamour et de la mer is a unique score for the period and certainly his greatest work; simultaneously a profane, naturistic cantata, a monologue, and a song cycle, it was composed between 1882 and 1892 to poetry by Maurice Bouchor, a longstanding friend of Chausson. Vronique Gens is recording this cycle for the first time, although she has already issued Le temps des lilas with Susan Manoff at the piano for her album Nre, about which Ernst Van Bek wrote in Classiquenews: Chaussons Le temps des lilas mesmerises with the nuancing of its colors, the allusive precision of every sung word: this ecstatic, depressive prayer represents another peak of French post-Wagnerianism. The song uninterruptedly expresses the profound, accursed languor of overcharged spirits. The tact and sense of style that Gens displays, is proof of her remarkably acute understanding of the veiled references. Clment Taillia, in Forum Opera, spoke of all the art of a song that desires to express itself Vronique Gens talent is equally on display in this recording too, with the Orchestre National de Lille  an orchestra she already knows well  under Alexandre Bloch, its new chief conductor, whose appointment and first concerts and recordings have already caused a sensation. We can confidently predict that these two artists will be collaborating again in the near future The Symphony in B flat major completes this programme: a summit of French symphonic writing, for some a milestone as important as the Symphony in D of Chaussons teacher Csar Franck!",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA441&medium=phy,01 Classical,Classical,Classical|Romantic Era,Austria,2019 Orchestre National de Lille & Alpha Classics / Outhere Music France,2019 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA447,3760014194474,Various,A Nocte Temporis: The Dubhlinn Gardens,A Nocte Temporis; Anna Besson; Reinoud van Mechelen,1,CD,14.81,14.81,"The Dubhlinn Gardens: an evening in the high society of 18th century Dublin, where traditional music was civilizing itself for the salon This programme was inspired by the passion for traditional Irish music that flautist Anna Besson has felt since she was a child. Surprising as it may seem, it was playing the Irish flute that led her to study the baroque instrument For the past few years Reinoud Van Mechelen too has begun to train himself in the traditional Irish song with Karan Casey and other singers who have specialized in the unaccompanied Sean-ns. This twofold practice of early as well as traditional music has led the ensemble A Nocte Temporis to offer a programme that is both vivacious and extremely touching.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA447&medium=phy,01 Classical,Classical,,Austria,2019 A nocte temporis & Alpha Classics / Outhere Music France,2019 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA448,3760014194481,Johann Sebastian Bach ,Bach: Cantatas BWV 169 & 82,Le Banquet Celeste; Damien Guillon; Maude Gratton,1,CD,14.81,14.81,"Following his recording of J.S. Bachs solo cantatas for alto BWV 35 and 170 (issued by Outhere in 2009), and building on the success of that release  still a benchmark even today  countertenor Damien Guillon has continued his work of research and interpretation, devoting his second album to the Cantata BWV 169 for alto solo, and to the famous BWV 82 Ich habe genug; though better known in its 1727 version for bass, from 1735 onwards it was also performed by an alto voice. To complement this cantata programme, organist Maude Gratton performs Bachs Prelude and Fugue BWV 543, as well as the chorales Allein Gott in der Hh sei Ehr, BWV 662, BWV 663 & BWV 664.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA448&medium=phy,01 Classical,Classical,Classical|Baroque Era,Austria,2019 Le Banquet Cleste,2019 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA680,3760014196805,Franz Joseph Haydn ,"Haydn 2032, Vol. 7 - Gli Impresari",Kammerorchester Basel,1,CD,14.81,14.81,"Under the title Gli impresari, The Impresarios  i.e. the directors of the theatre troupes that Nikolaus I, Prince Esterhzy engaged to perform in his opera houses  this album gathers together some of the orchestral works by Joseph Haydn linked by their origin and their reception; they were originally conceived as theatre music, before their metamorphosis into symphonies. The period from 1772 onwards, when Karl Wahr was responsible for the summer theatre programme at Esterhza, saw the peak of the multidisciplinary collaboration taking place between the court music directed by Haydn and companies engaged from outside. At the end of 1775 and the beginning of 1776, while Joseph Haydn was occupied in transforming his music for Colls comedy into a symphony for concert performance, Karl Wahr was enjoying enormous success with his theatrical entertainments in the ballroom at the theatre in Salzburg. It was there, on 3 January 1776, that Thamos, King of Egypt was staged, a heroic drama whose choruses, musicologists now believe, were composed by none other than Wolfgang Amadeus Mozart; for this Salzburg performance he also composed four instrumental entractes (recorded for this album) as well as a melodrama and a Don Giovanni-esque descent into hell.",https://youtu.be/HnYVvTabhSg,https://b2b.naxosusa.com/Album.aspx?product=ALPHA680&medium=phy,01 Classical,Classical,,Austria,2019 Joseph Haydn Stiftung & Alpha Classics / Outhere Music France,2019 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Anteprima Production,ATP1038324,3770010383246,Manu Katche,Manu Katche: The Scope,Manu Katche; Jim Henderson; Jerome Regard; Patrick Manouguian; Kandia Kouyate; Jazzy Bazz; Faada Freddy; Alex Tassel; Kayla Galland; Jim Grandcamp; Frederic Kret; Michel Nguyen; Hugues Borsarello; Jonatha Brooke ,1,CD,14.81,14.81,"Manu Katch went to the Conservatoire but his musical origins are to be found in rock music. Even though the drummer extraordinaire has listened to a lot of jazz music, he hasnt played that much of it. The case gets even harder to crack when you listen to Katchs tenth album, The ScOpe, where he digs deep into the roots of groove music all the while incorporating the modern sounds of machines. The album cover designed by Arno Lam appropriately pictures Katch sideways  an African profile he says- and indeed Africa is the underlying musical theme of the whole album. But this sensual statue is highly flammable if you consider that Manu Katch also knows about dancing  he practiced it as a kid, goes out dancing in clubs and after all, you need all four limbs to play the drums he himself remarks. The drums are then naturally at the center of The ScOpe, an electro album with both a carnal and a celestial touch  a sort of frenetic spasm lingering on with pleasure and revival. The album comes to complete, rather than strictly break with, his past discography  that of an expert musician who has been solicited by Sting, Peter Gabriel and Vronique Sanson among others. I have built the tracks around the drums, and it is no wonder Ive always played that instrument  my dads from the Ivory Coast. I wanted to see people move, dance and sing the gimmicks when they listened to it.",https://www.youtube.com/watch?v=c0kYzR_HKT0&frags=pl%2Cwn,https://b2b.naxosusa.com/Album.aspx?product=ATP1038324,24 Pop,Pop,R&B/Soul|Soul,France,Anteprima,Anteprima Prime,,,,,,,,,,,,,,,,,,,,
2019,APR Recordings,APR6028,5024709160280,Lazare-Levy; Emmanuel Chabrier; Frederic Chopin; Francois Couperin; Louis-Claude Daquin; Claude Debussy; Paul Dukas; Gabriel Faure; Felix Mendelssohn; Moritz Moszkowski; Wolfgang Amadeus Mozart; Maurice Ravel; Emmanuel Rhene-Baton; Albert Roussel; Franz Schubert; Robert Schumann; Christian Sinding; Victor Staub ,Lazare-Levy & Victor Staub: Complete Studio Recordings,Lazare-Levy; Victor Staub,2,CD,15.59,15.59,"This is the second release in an important new APR series devoted to the French Piano School. For around 150 years France has nurtured a distinctive style of pianism centered on the teaching of the Paris Conservatoire. The heyday of the school was probably the first fifty years of the 20th century and this series of recordings aims to explore in depth the often-forgotten recordings made at this time. Victor Staub (1872-1953) and Lazare-Lvy (1882-1964) were both students of Louis Dimer at the Paris Conservatoire in the latter part of the 19th century and both were to follow in his footsteps as great teachers in that institution and elsewhere. Indeed, their list of pupils reads as a roll call of 20th century French pianists. However, they were also extremely fine pianists and this set presents, for the first time, their complete studio recordings. The Staub titles are almost forgotten and none have ever been reissued before. As one would expect, clarity, brilliance and refinement are much to the fore in these exemplars of the French School.",,https://b2b.naxosusa.com/Album.aspx?product=APR6028&medium=phy,01 Classical,Classical,Classical|Piano,France,2019 APR Ltd,2019 APR Ltd,,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2826,5019396282629,Various ,Tri Nguyen: The Art of the Vietnamese Zither,Tri Nguyen,1,CD,14.81,14.81,"The difference between Western and Far East music is mainly due to the way the music is listened to and shared. In the West, the same music is played in different countries for religious purposes or entertainment. Mozart, himself an Austrian, could be played in Russia, France, and Italy. Chopins works appeal to the British as well as the Polish. In Far East music, because of the tonal characteristics of the languages, as well as it being destined for Imperial and Aristocratic circles, or again due to parts being sung for theater pieces in each countrys mother tongue, is not shared between the people of different nations. Japan does not play Korean music; Vietnam does not sing Chinese pieces. Music in the Far East reflects ones identity, roots, origins, or culture. But it may be unknown elsewhere. Vietnamese music originated in the third century BC. During different dynasties, it was influenced by Chinese and Cham music, its two closest neighbors. But it also developed his own identity. Tri Nguyen is a master of the Vietnamese zither, the dan-tranh. With ancient techniques and teachings from the different regions of the country, while occasionally incorporating other instruments from Vietnam and around the world, Tri shows us the beauty and versatility of the dan-tranh.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2826&medium=phy,30 World/Int'l.,World,World,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2828,5019396282827,Various ,20 Best of Brazilian Capoeira,Various ,1,CD,11.69,11.69,"Capoeira is a Brazilian cultural expression that mixes martial art, sport, music and popular culture. Developed in Brazil, mainly by descendants of African slaves with some Indian influence, it is characterized by agile, complex movements. One feature that distinguishes the Capoeira from most other martial arts is its musicality. Practitioners of this Brazilian martial art not only learn to fight and play, but also to play the typical instruments and sing. An experienced capoeirista who ignores the musicianship is considered incomplete. The present release is filled with the best Capoeira songs and rhythms for both the experienced and novice Capoeirista, or just to listen to and enjoy.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2828&medium=phy,30 World/Int'l.,World,World,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2829,5019396282926,Various ,Hugo Daz: Tango Argentino & Baroque Classics,Hugo Diaz,1,CD,11.69,11.69,"Hugo Daz counts as one of the greatest bandoneon players of his or any generation. On this album he plays tangos as well as baroque classics by the likes of Bach and Frescobaldi, all with the brilliance and flair that became his hallmark. Daz was an outstanding technician and through determination and discipline, together with profound feelings, he was able to feel and convey all the facets of the tango in all its multicolored nuances. He played the music with an extraordinary depth of expression and temperament  even the softest notes and the silences. The bandoneon is the soul of the tango. In Hugo Diazs hands it lends itself to expressing a rainbow of feelings and emotions in a brilliant variety of styles.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2829&medium=phy,30 World/Int'l.,World,World|Tango,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2830,5019396283022,Various ,The House Devils: Irish Folk,The House Devils,1,CD,11.69,11.69,"The House Devils present foot-stomping Irish songs and instrumental sets played with guitar, fiddle, cittern, flute, harmonica, whistle, mandolin, uilleann pipes, double bass and bodhran. The House Devils are Mat Walklate, Matt Fahey, Jonny Hulme, and Laszlo Palko. Reviews for the ensembles previous albums and performances have been stellar. Mat Walklate one of the best harmonica players on the planet a cracking album, immediate, direct, and full of life. (BBC Radio 2) The whole group is solid and smoking I was especially impressed with Mats harmonica and Matt Faheys vocals, this man can sing This is one you want to hear. (Irish American News)",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2830&medium=phy,30 World/Int'l.,World,World,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2831,5019396283121,Various ,Margie Butler: Celtic Harp,Margie Butler,1,CD,11.69,11.69,"In tales and legends from the Celtic lands, the harp has always been considered a magical instrument, often associated with the sea. Perhaps it harkens back to the ancient Irish legend of the origin of the harp, in which Canoclah Mhor fled in a rage from her husband, Cuil. She rushed to the shore, where she heard an enchanting sound. Following it, she found that the source of the sound was the wind as it blew through an old whale carcass. The sinews of the whale, still attached to the bones, had dried and the wind, blowing through them, caused them to vibrate. The music soothed her anger and Canoclach fell into a deep sleep. Cuil came upon his sleeping wife and perceived that the expression of joy and peace on her face was caused by the sound of the wind through the bones and sinew, and he knew that if he could build an instrument which captured this he would be able to keep his wife contented. Canoclach awoke to the sound of her husband playing beautiful music on the newly created instrument. Margie Butler presents this album of beautiful, haunting Celtic pieces that conjure a calm, relaxing, romantic atmosphere.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2831&medium=phy,30 World/Int'l.,World,World|Celtic,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,ARC,EUCD2832,5019396283220,Various ,Florie Brown: Best of Irish Fiddle,Florie Brown,1,CD,11.69,11.69,"This release presents Irish fiddle music performed by musical virtuoso Florie Brown, a fiddle player who has toured the world and cultivated her own flair and unique playing style. She performs Celtic, Bluegrass, Cajun, Country, Blues and Swing. Here she presents traditional Irish classics that will be loved by all fiddle music fans. After successfully begging her parents to allow her to play the violin, Florie Brown began her studies. Years were spent in private study working on technical skill and gaining performance experience. First travels as a musician began at 15 years of age with her local Youth Symphony, an award-winning group who traveled to Mexico, Germany, and Japan under the direction of Eugene Stoia. Celtic fiddling was the first departure from her classical path. Many albums and years later, Florie now has a family of her own and teaches fiddle.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2832&medium=phy,30 World/Int'l.,World,World|Celtic,Austria,,"2019, ARC Music Productions Int. Ltd. ",,,,,,,,,,,,,,,,,,,,
2019,Arcana,A459,3760195734599,Johann Sebastian Bach; Domenico Gabrielli ,Mauro Valli: Bach in Bologna,Mauro Valli,3,CD,29.63,29.63,"Bach and Gabrielli: the focus of this recording is an unusual musical match involving the famous 6 Suites for violoncello solo by Johann Sebastian Bach and the little-known 7 Ricercari for violoncello solo (1689) by Domenico Gabrielli of Bologna, the first example of a work for unaccompanied cello in history, and thus the only precedent and possible model for the Bach masterpiece. In what ways are the two series of compositions linked? Cellist Mauro Valli is convinced that there is a connection between the two for a number of reasons, including the preponderant correspondence of the keys. Bach assiduously performed and transcribed works by Italian composers, not only those of his contemporaries but also of earlier musicians, so it is highly likely that he was familiar with Gabriellis works, in particular with the Ricercari. Mauro Valli provides an intriguingly new interpretation of Bachs six masterpieces by heralding each one with the corresponding Ricercare. The outcome is strikingly fresh and original, with a wealth of courageously personal diminutions and embellishments that derive from Vallis deep knowledge of the Italian baroque repertoire. Bach was fascinated by composers such as Frescobaldi, Albinoni and Vivaldi, and it certainly makes good sense to perform his Suites in the Italian style!",,https://b2b.naxosusa.com/Album.aspx?product=A459&medium=phy,01 Classical,Classical,,Netherlands,"2019 Mauro Valli, under exclusive licence to Outhere Music France",2019 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Arcana,A460,3760195734605,Various,Armonia Concertada: Imaginario - De un libro de musica de vihuela,Armonia Concertada; Maria Cristina Kiehr; Ariel Abramovich; Jacob Heringman; John Potter,1,CD,14.81,14.81,"The brilliant soprano Mara Cristina Kiehr, together with lutenist-vihuelist Ariel Abramovich, presents her first solo album devoted to Renaissance music. With her broad experience in sixteenth-century polyphonic repertoire, and a project almost completely using her native language, Kiehr brings to the music of Spains Golden Age her own unique perspective. Imaginario reconstructs an imaginary and unknown book of vihuela songs, inspired by the seven marvelous books published between 1536 and 1576, but this time as if published in Valladolid or Seville between 1570 and 1580. Constructed in the shadow of the earlier books, each one of its songs makes reference either in its music or text to another song from those earlier books. The vihuelist Jacob Heringman, together with whom Abramovich created and recorded Cifras imaginaries, is also part of this project, together with the mythical British tenor John Potter, ex Hilliard Ensemble and ECM artist, who performs an enigmatic piece for tenor and vihuela. A unique project, in every sense of the word, this stretch of the imagination takes the recorded repertory of the Spanish Renaissance one step further, venturing into the world of musical fiction based on a blend of creativity and science, and with a team of researchers difficult to surpass.",,https://b2b.naxosusa.com/Album.aspx?product=A460&medium=phy,01 Classical,Classical,Classical|Baroque Era,Netherlands,"2019 Ariel Abramovich, under exclusive licence to Outhere Music France",2019 Outhere Music France,,,,,,,,,,,,,,,,,,,,
