2018,Supraphon,ANI,Animal Music,ANI064-2,8594155991303,Lubos Soukup,Zeme,Lubos Soukup Quartet; Lionel Loueke,1,CD,17.93,27.99,,"The saxophone player and composer Luboš Soukup is one of the leading exponents of the young Czech jazz generation which he has been successfully representing in Denmark, his new home of several years. In the Czech Republic he has been known above all as member of the Czech-Polish quintet “Inner Spaces” (the holder of the prestigious “Andel” Award for the best jazz album of 2012), of the progressive big-band “Concept Art Orchestra” (the holder of the same award in 2015), of the “Points” formation and a number of other projects. Soukup recorded this album together with his Scandinavian quartet and a special guest: the guitarist and singer Lionel Loueke who has collaborated with such luminaries as Herbie Hancock, Sting, Cassandra Wilson, Santana, Marcus Miller and Terence Blanchard. Soukup’s compositions recorded in the exquisite performance of his band boosted by Loueke’s sensuous energy offer an extraordinary musical experience.",,https://b2b.naxosusa.com/Album.aspx?product=ANI064-2,02 Jazz,Jazz,,Czech Republic,2017 Animal Music,2017 Animal Music,,,,,,,,,,,,,,,,,,,,
2018,Supraphon,ANI,Animal Music,ANI066-2,8594155991310,Unknown; Franz Xaver Gruber; Beata Hlavenkova,Beata Hlavenkova: Bethlehem,Beata Hlavenkova,1,CD,21.83,33.99,,"The pianist and composer Beata Hlavenkova is a respected authority on the Czech musical scene. She has been known above all as a musical partner of the famous singer Lenka Dusilova – in the Baromantika and Eternal Seekers projects – and as co-author of a great number of Dusilova’s songs, but also thanks to her own albums and collaboration with various local and international artists. The author’s new project, “Bethlehem”, mostly comprises new arrangements – or re-compositions – of traditional Christmas songs of the Czech, British, Polish, German and French provenience, but also a handful of Hlavenkova’s own compositions, all in the author’s solo piano performance. The Christmas carols recast into new original form and combined with the author’s clearly discernible style bring profound aesthetic experience.",,https://b2b.naxosusa.com/Album.aspx?product=ANI066-2,01 Classical,Classical,,Czech Republic,2017 Animal Music,2017 Animal Music,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,ARC,EUCD2771,5019396277120,Nelson Mandela; Patricia Bhe Shandu; Ntombifuthi Lushaba; Sindisiwe Khumalo; Maqhinga Radebe; Sister Zungu; Sibongile Nkosi; Fikile Mhlongo; ,Iphupho,Afrika Mamas,1,CD,14.81,22.99,,"Afrika Mamas are a folk-tale group with a vision to promote African culture through music and theatre. They further aim to develop an ‘edutainment’ approach, in which they educate while entertaining their audiences on various African tales, breaking stereotypes that are maintained on some African cultural traits. Afrika Mamas was formed and founded by Tu Nokwe, an Afrofolk singer, in 1998. The group members were discovered while working as backing singers for various artists including Tu Nokwe herself, Brenda Fassie, Lazarus Kgagudi and Steve Kekana. They have collaborated with an array of South African and Afrikaans musicians including Jani Moolman, Amanda Strydom and Dozi, to name just a few. The Afrika Mamas are single mothers with eleven children between them. Their social experiences are naturally expressed through their music. They have faith and deep trust in each other, which elevates the bond they have maintained over the years.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2771,30 World/Int'l.,World|South Africa,World,,,,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,ARC,EUCD2772,5019396277229,Traditional; Martin Byrne; Percy French; Jimmy O'Dea; Cyril Tawney,Irish Festival,Tara,1,CD,11.69,17.99,,"Irish music is enjoyed by people around the world, whether or not they or their ancestors hailed from The Emerald Isle. This new release is an entertaining and varied album of Irish songs and instrumentals, presented and compiled by Tara, a well-known name in Irish music. Tara Music has been regarded for many years as one of the leading traditional Irish music recording companies. They have a reputation for finding Ireland’s unknown traditional music stars and bringing them into the limelight. The artists they have utilized to compile this album, Martin Byrne, Christy Delaney, Alan McBride, George Ormiston, and Leo Reid, are all experts in their field. The booklet contains lyrics and chords for each and every song.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2772,30 World/Int'l.,World|Celtic,World,,,,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,ARC,EUCD2773,5019396277328,Traditonal,Muiscal Explorers - Taiwan Silk & Strings,Deben Bhattacharya,2,CD + DVD,14.81,22.99,,"This new Musical Explorers series from ARC Music makes available, often for the first time, a valuable range of historical films and audio recordings gathered from all over the world. During the 20th century more people started travelling and became more aware and interested in the world’s musical traditions. And technological advances meant that the equipment necessary to record those musical traditions in their natural environment become more portable and of higher quality. In Songcatchers, his excellent book about music collectors, Grateful Dead drummer Mickey Hart writes: “I’ve learned what it takes to be a field recordist: how you have to fight the rain, the insects, the sand, the sun. You have to drink with and eat the food of the musicians you’re recording and observe their traditions, no matter what they are. To understand the heart and soul of a music, to earn the right to hear it, you must respect and honor the culture that creates it.” All the musical explorers in this series did exactly that. The recordings on this album were made in Taiwan in 1973 when mainland China was undergoing the destruction and upheaval of the Cultural Revolution. Musical Explorer Deben Bhattacharya was fascinated by the traditional Chinese culture he found in Taiwan. The accompanying film includes not just music, but other traditional arts and crafts. ",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2773,30 World/Int'l.; DVD/Bluray,World|Asia,World,,,,78 Documentaries,7,N/A,N/A,1,,"2017, ARC Music Productions Int. Ltd.",AT,NR,N/A,,DVD-9,,N/A,N/A,Color,N/A,27,2017,
2018,ARC,ARC,ARC,EUCD2774,5019396277427,Various,Discover Music from Latin America,Various Artists,1,CD,11.69,17.99,,"Latin America encompasses the parts of the American continent where Spanish or Portuguese are the main languages, i.e. Mexico, and in effect, the whole of Central and South America including many of the Caribbean islands. The term ‘Latin Music’ denotes music from all these areas, encompassing a host of very different styles of music from more than twenty different countries. In Latin America, there is usually some local musical flavor that is played on radio stations and performed at social occasions. In general, the inherent cultural and ethnic factors of a region or a group determine what is popular, rather than political frameworks and boundaries. Centures-old naturally grown common cultural heritage crosses the arbitrariness of political borders everywhere. In northern Chile you will hear music that sounds distinctly Peruvian, and people in northern Argentina tend to like the same kind of music as many Bolivians. This album covers a wide range of countries and styles, from Mexico to the Caribbean, to Venezuela, Brazil, down along the Andes, all the way to Argentina’s Tierra del Fuego.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2774,11 Latin,Latin,World,,,,,,,,,,,,,,,,,,,,,,,
2018,ARC,ARC,ARC,EUCD2775,5019396277526,Samuel Alman; Yvonne Bebar; Isadore R. Berman; Mordechai Ben David; Emmanuel Fisher; Stephen Glass; Maurice Goldstein; Y. Gonski; Vladimir Heifetz; Nurit Hirsh; Clive Hyman; Charles Lewandowsky; Meyer Machtenberg; Issachar Miron; Reb Nachman; Samuel Naumbourg; Joseph Rumshinsky; Naomi Shemer; Shaul Yedidya Elazar Taub; Traditional; Charles Garland Verrinder; Martin White,Best of the London Jewish Male Choir,Various Artists,1,CD,14.81,22.99,,"Founded in 1926, the London Jewish Male Choir enjoys a reputation for its performance of the broad spectrum of Jewish music- cantorial/liturgical, Yiddish, Ladino, Israeli and Chassidic- to a wide range of audiences. Throughout its more than 90 years, the LJMC has travelled extensively throughout the UK and has performed in London’s most prestigious concert halls. It has also taken part in national and international television and radio broadcasts for the BBC, ITV, and Channel 4. This collection captures a snapshot of the choir over its 90-plus years. In selecting the pieces, we have attempted to show the character and reflect the diverse nature of the LJMC’s repertoire, soloists, conductors, accompanists and musical styles. Cantors featured include Moshe Korn, Steven Leas, and Robert Brody. Accompanists include Shir and Jeremy Limb.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2775,30 World/Int'l.,World,World,,,,,,,,,,,,,,,,,,,,,,,
2018,Outhere,ARN,Arcana,A446,3760195734469,Claude Debussy; Paul Gravollet; Francois Lhermite; Stephane Mallarme; Charles d' Orleans; Paul-Marie Verlaine; Francois Villon,Debussy: Mélodies,"Felix, Thierry;Lasry, Stany David",1,CD,14.81,22.99,,"The centenary of Debussy’s death provides an opportunity to (re)discover some hidden treasures from the Arcana catalogue, which have been unavailable for many years. Debussy’s piano works make up a vast corpus of such outstanding quality that it can rightly be considered to be the most important produced in the last century. He completely renewed the art of piano playing; at the same time, he gave a decisive new direction to the very idea of structure in music. Both these aspects are found in the works here played by Stany David Lasry on two restored Erard pianos, covering the period from the works of his youth to the two great sets of Preludes, which constitute a veritable compendium of twentieth-century piano writing. The French pianist also appears in the recording of melodies featuring bass-baritone Thierry Felix, which includes Debussy’s last sixteen songs (all those composed after he completed Pelleas et Melisande) preceded by Mandoline and four songs composed in his early maturity. ",,https://b2b.naxosusa.com/Album.aspx?product=A446,01 Classical,Classical,,Austria,1996 Outhere Music France,2018 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2018,Outhere,ARN,Arcana,A445,3760195734452,Claude Debussy,Debussy: Piano Music,"Lasry, Stany David",2,CD,21.83,33.99,,"The centenary of Debussy’s death provides an opportunity to (re)discover some hidden treasures from the Arcana catalogue, which have been unavailable for many years. Debussy’s piano works make up a vast corpus of such outstanding quality that it can rightly be considered to be the most important produced in the last century. He completely renewed the art of piano playing; at the same time, he gave a decisive new direction to the very idea of structure in music. Both these aspects are found in the works here played by Stany David Lasry on two restored Erard pianos, covering the period from the works of his youth to the two great sets of Preludes, which constitute a veritable compendium of twentieth-century piano writing. The French pianist also appears in the recording of melodies featuring bass-baritone Thierry Felix, which includes Debussy’s last sixteen songs (all those composed after he completed Pelleas et Melisande) preceded by Mandoline and four songs composed in his early maturity. ",,https://b2b.naxosusa.com/Album.aspx?product=A445,01 Classical,Classical,,Austria,1995/1997 Outhere Music France,2018 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2018,ArcoDiva,ADV,ArcoDiva,UP0201,8594029812017,Jaroslav Krcek,Krček: Instrumental Music,"Krcek, Jaroslav",1,CD,13.25,20.99,,"The new recording captures the concert and instrumental compositions of the prominent Czech middle-generation artist Jaroslav Krček. Jaroslav Krcek, born on April 22, 1939, near Ceske Budejovice in southern Bohemia, is a renowned Czech composer strongly influenced by his national folk heritage. He studied composition with Miloslav Kabelac and conducting with Bohumir Liska at the Prague Conservatory of Music. After graduation in 1962, he became a music editor for the recording company Supraphon, and also worked for Plzen Radio and Prague Radio. For over twenty years he has conducted the renowned ensemble Musica Bohemica, which has delighted many audiences at European music festivals. From his intensive study and long- time experience with folk music, Krcek has transformed nearly a thousand simple tunes into masterful arrangements. His catalog also includes three symphonies, a Double Concerto for Oboe, Harp and Orchestra, the opera Raab, the Harlot, which received an international prize in Zurich and many chamber compositions. This release includes his Oboe concerto, Three Dances in Old Style, and The Music to Lusatian Sorb fable “The Secret of the Old Mill.”",,https://b2b.naxosusa.com/Album.aspx?product=UP0201,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2018,ATMA Classique,ATM,ATMA Classique,ACD22740,722056274029,Tim Brady; Francois Dompierre; Airat Ichmouratov,Par 4 chemins,New Orford String Quartet,1,CD,11.75,18.99,,"Acclaimed for their “ravishingly beautiful tone” as well as their “extraordinary technical skills and musicianship,” the members of the New Orford String Quartet (NOSQ) delve into works by three Canadian composers: Francois Dompierre (Par quatre chemins), Airat Ichmouratov (String Quartet No. 4, Op. 35), and Tim Brady (Journal / String Quartet No. 2). The quartet by Francois Dompierre was commissioned by Jean-Francois Rivest when he was artistic director of the Orford Arts Centre. Its title, Par quatre chemins, is a reference to the famous radio show with the same name, hosted by a great communicator, Jacques Languirand. The members of the New Orford String Quartet are all former or current principal players in the Montreal, Toronto or Detroit symphony orchestras. Inspired by the success of modern chamber orchestras, these four classical music stars came together in 2009 to revolutionize the concept of string quartet playing in Canada by undertaking a limited touring schedule on a project-by-project basis.",,https://b2b.naxosusa.com/Album.aspx?product=ACD22740,01 Classical,Classical,Classical|Chamber Music,Canada,ATMA Classique,ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,ATMA Classique,ATM,ATMA Classique,ACD22758,722056275828,Leonard Bernstein; Jules Massenet; Giacomo Puccini; Giuseppe Verdi; Stephan Sondheim; Francesco Maria Piave; Paul Milliet; Simon Leclerc; Luigi Illica; Henri Gremont; Antonio Ghislanzoni; Louis Gallet; Giovacchino Forzano; D'Ennery; Edouard Blau,Femmes,"Lord, Marie-Josée;Search Results Orchestre symphonique de Laval;Trudel, Alain",1,CD,11.75,18.99,,"On her new album Femmes, Marie-Josee Lord passionately embodies heroines of operas by Puccini, Verdi, and Massenet. The sparkling Canadian soprano brings to life such wonderful operatic characters as Violetta, Aida, Cio-Cio-San, Thais, and Salome. Marie-Josee Lord is accompanied by the Orchestre symphonique de Laval under the direction of Alain Trudel. Marie-Josee Lord’s eponymously titled first album (which was awarded a Felix prize by Adisq as the best classical vocal album of the year 2011), as well as her last two albums on the ATMA label, Amazing Grace (2014) and Yo soy Maria (2012), have won the hearts of the public. Founded in 1984, the Orchestre symphonique de Laval is composed of professional musicians all of whom are graduates of conservatories or universities in Quebec. The audience is at the heart of all the orchestra’s activities; its chief mandate is to offer audiences grand symphonic music and provide a pleasurable listening experience.",,https://b2b.naxosusa.com/Album.aspx?product=ACD22758,01 Classical,Classical,Classical|Opera,Canada,ATMA Classique,ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,Avie Records,AVIE,Avie Records,AV2380,822252238020,Hans Gal,Gál: Chamber Works for Cello,"English Symphony Orchestra;Sharp, Matthew;Woods, Kenneth",1,CD,14.03,21.99,,"Bringing to light another of Hans Gal’s gorgeously melodic and finely crafted scores, AVIE presents the world premiere recording of the Austrian emigre’s Concertino for Cello and String Orchestra with Matthew Sharp supported by Gal aficionado Kenneth Woods conducting the English Symphony Orchestra. Gal’s compositional output was vast, varied and consistent, from his early success in 1920s Germany, through internment during World War II, to his days in Edinburgh where he settled, became a respected academic and lived out his long life. His vivacious Cello Concertino was written in 1965, when he was 75 years old. The two spirited solo cello works were among his last, written at the age of 92. “hats off to conductor Kenneth Woods for making a case for Gal’s elegantly built orchestral pieces… Here’s hoping this is the beginning of a substantial Gal revival.” (National Public Radio’s All Things Considered)",,https://b2b.naxosusa.com/Album.aspx?product=AV2380,01 Classical,Classical,Classical|Cello,,2018 Matthew Sharp,,,,,,,,,,,,,,,,,,,,,
2018,Avie Records,AVIE,Avie Records,AV2379,822252237924,Elena Ruehr; Laura Harrington,Ruehr: String Quartets Nos. 1-6,"Borromeo String Quartet;Cypress String Quartet;Salters, Stephen",2,CD,21.83,33.99,,"For Guggenheim Fellow composer Elena Ruehr the appeal of the string quartet lies in the ability of four instruments to express an infinite range of emotional possibilities, to communicate across time. Her six string quartets attest to her enthusiasm for musical time-travel: echoes of Perotin, Bach, Mozart, Beethoven, Dvorak, Schoenberg and jazz are there, but the musical language is purely her own. Elena’s Six String Quartets are a magnum opus, three of them commissioned by the Cypress String Quartet, two by the Rockport Chamber Music Festival, and one an ASCAP Award winner. “…sumptuously scored and full of soaring melodies and piquant harmonies.” (The New York Times) “Music with heart and a forceful sense of character and expression.” (The Washington Post)",,https://b2b.naxosusa.com/Album.aspx?product=AV2379,01 Classical,Classical,Classical|Chamber Music,,2018 Elena Ruehr,,,,,,,,,,,,,,,,,,,,,
2018,Bridge Records,BDG,Bridge Records,BCD9499,090404949920,George Perle,Perle: Orchestral Music (1965-1987),"Campbell, Jay;Morlot, Ludovic;Seattle Symphony Orchestra",1,CD,13.25,20.99,,"George Perle described his journey as ""a path toward a new kind of tonality. Music that was going to do what music used to do, with its basis being the twelve-tone scale instead of the diatonic scale"". Annotator Christopher Hailey writes that ""It is not necessary to go into analytical details because what Perle created was a language of such cogency and immediate appeal that no technical knowledge is necessary for its appreciation. It is music that is bracing without being strident, vigorous without being disjointed, sharply etched without being dryly acerbic; it is witty, lucid, stimulating, and, above all, deeply humane. With this new recording, the Seattle Symphony, cello soloist Jay Campbell, and conductor Ludovic Morlot present five previously unrecorded works by the American master George Perle.",,https://b2b.naxosusa.com/Album.aspx?product=BCD9499,01 Classical,Classical,Classical|Orchestral,United States,"2018 Bridge Records, Inc.","2018 Bridge Records, Inc.",,,,,,,,,,,,,,,,,,,,
