2018,6417513104103,ABCD 410,Helvi Leiviska; Erkki Melartin; Vaino Raitio,Finnish Violin Music,Annemarie Astrom; Tiina Karakorpi; Ulla Lampela; Atte Kilpelainen; Tomas Nunez-Garces,1,CD,ABR,Alba,14.81, $ 22.99 ,CN23,"What kind of violin music was composed in the 1920s, in the shadow of Sibelius? The works on this release well illustrates the musical styles prevailing at the time. The Piano Trio by Helvi Leiviska represents late-Romantic style, the String Trio by Erkki Melartin National-Romanticism, and the pieces for violin and piano by Vaino Raitio Modernism. Of the three composers, Raitio was the most radical. He sought ideas in the new musical trends – both Impressionism as much as Expressionism – with an open mind, but Finnish audiences of the 1920s were not yet ready for his modern, colourful idiom. His orchestral Antigone composed that decade received crushing reviews and earned him a reputation for being a ‘difficult’, Modernist composer; this is one reason why his works have seldom been performed. Both Leiviska and Raitio works are World Premiere Recordings",,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20410,Classical,,Austria,2017 Alba Records,2017 Alba Records,,,,,,,,,,,,,,
2018,5060158190331,ALBCD033,"Ralph Vaughan Williams, Euripides",Ralph Vaughan Williams: Beyond my Dream - Music of Greek Plays,"Heather Lowe; Joyful Company of Singers; Britten Sinfonia, Alan Tongue; Alan Tongue",1,CD,ALR,Albion,14.81, $ 22.99 ,CN23,"Albion Records is proud to present this new album of unknown music from the early maturity of Ralph Vaughan Williams. In 1911, RVW wrote music for three plays by Euripides, then newly translated into English verse by Gilbert Murray. He wrote music that he considered worthy of the plays, while also satisfying the requirements of Isadora Duncan (for dancing) and Gilbert Murray (who was anxious that the music should not overwhelm the poetry). Whether experimental or not, Murray finally concluded that he liked it very much.There was a single public performance, of which we know very little, but none of the music was ever performed with the plays for which it had been written. This beautiful music, for mezzo soprano, female chorus and orchestra has been transcribed from the scores and parts, and is recorded for the first time.",https://youtu.be/X-zipk55GBA,https://b2b.naxosusa.com/Album.aspx?product=ALBCD033,Classical,,United Kingdom,2017 Albion Records,2017 Albion Records,,,,,,,,,,,,,,
2018,3760014193842,Alpha384,Luciano Berio; Manuel de Falla; Maurice Ravel; Georges Jean-Aubry; Arthur Lavandier; Jules Renard; Tranditional,Black is the Colour,Anna Stephany; Labyrinth Ensemble,1,CD,ALP,Alpha,14.81, $ 22.99 ,CN23,"Alpha continues its collaboration with the Festival d’Aix-en-Provence and its Academy, which will celebrate its twentieth anniversary in 2018. We invite you to discover artists of great talent who take us on a trip to Auvergne, Sicily, Armenia and Azerbaijan thanks to Luciano Berio’s Folk Songs, to Andalusia with Falla’s Psyche on a poem of Georges-Jean Aubry, and to the world of Jules Renard with Ravel’s Histoires naturelles. The last-named are recorded in a version for chamber ensemble: ‘Since Ravel gave Manuel Rosenthal to make an arrangement for large orchestra which we found rather overblown, we set out to find a “chasseur d’images” (to quote the title of one of Renard’s Histoires naturelles poems) who could transcribe the work without losing its intimate, delicate aspect. . . . We hope you will be as charmed as we are by Arthur Lavandier’s work, which beautifully conveys the immensely refined timbres and nuances of Ravel’, says the oboist Clement Noël, a member of the Swiss Ensemble Labyrinth. Anna Stephany is a true revelation, performing this programme with the technique, the sensuality and the emotional impact that earned her a huge triumph in Mozart at last summer’s Glyndebourne Festival.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha384,Classical,,Austria,2017 Festival d'Aix-en-Provence & Alpha Classics / Outhere Music France,2017 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,
2018,3760014193866,Alpha386,Ludwig van Beethoven,Diabelli Variations,Martin Helmchen,1,CD,ALP,Alpha,14.81, $ 22.99 ,CN23,"The pianist Martin Helmchen has now joined Alpha for several recordings. Acknowledged as one of the leading pianists of his generation, an eminent interpreter of the German repertoire, Helmchen will explore various periods and composers (including Messiaen!), but Beethoven will have a preponderant place in his forthcoming recording projects. Before the complete concertos, planned for 2020, he tackles the Diabelli Variations, ‘a climax in the life of a pianist’. He sees these variations as ‘a voyage to the very heart of the infinity of human feelings and moods, by turns profound, philosophical, satirical’. He regards the cycle as a visionary work that heralds future developments in music, containing the first stirrings of twentieth-century minimalism, atonality and abstraction. This recording is the end result of a long personal association and numerous concerts; a powerful version in which each variation emerges as a masterpiece in its own right.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha386,Classical,,Austria,Alpha Classic / Outhere Music France,2017 Alpha Classic / Outhere Music France,,,,,,,,,,,,,,
2018,3760014193897,Alpha389,Dmitri Shostakovich; Abram Stasevich,"Shostakovich: Symphony No. 6 - Sinfonietta, Op. 110b",Estonian Festival Orchestra; Paavo Jarvi; Madis Metsamart,1,CD,ALP,Alpha,14.81, $ 22.99 ,CN23,"The Jarvi family is a pillar of Estonian musical life. Paavo is now director of the Parnu Festival, held in August each year, which brings together the finest Estonian musicians, joined by the cream of European orchestras: members of the Deutsche Kammerphilharmonie, the Berliner Philharmoniker, the Orchestre de Paris etc. Paavo Jarvi (recently appointed music director of one of the world’s leading formations, the Tonhalle Orchester Zurich) frequents all these instrumentalists regularly, and now works alongside them, ‘unpretentiously, in a warm, collegial manner’ for a series of highly convivial concerts on the shores of the Baltic: ‘magical and incredibly appealing’, says Die Welt. Paavo Jarvi has now decided to record with this outstanding orchestra. For this first release, he has chosen Shostakovich, a key figure of the twentieth century, for both the region and the Jarvi family: Paavo used to meet him as a child when the composer came to visit his father Neeme! The programme consists of Symphony no.6 and the Sinfonietta op.110b, a rare arrangement of the String Quartet no.8 by Abram Stasevich for string orchestra and timpani. This first release in 2018 will also coincide with the centenary of the independence of the Estonian Republic and a tour that will take the orchestra to several major European cities.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha389,Classical,,Austria,2017 EFO,2017 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,
2018,5024709173082,APR7308,Johann Sebastian Bach; Ludwig van Beethoven; Cesar Franck; Edward Grieg; Franz Liszt; Wolfgang Amadeus Mozart,Walter Gieseking: His first concerto recordings,Walter Gieseking,3,CD,APR,APR Recordings,23.39, $ 35.99 ,CN36,"Although his post-war recordings are best known, many regard Gieseking’s finest years in the studio as the 1930s and this set includes all the concerto recordings he made in that decade. He didn’t record much Liszt, but the first concerto he set down was that composer’s 1st, and he gives a swashbuckling performance, revealing a very different side of his pianism to the refinement of his justly renowned Debussy and Ravel. Another Gieseking favourite was Grieg and he gives a classic account of the concerto with the two exquisitely performed Lyric Pieces which were the filler on the final side of the original 78rpm set also included. Gieseking’s Beethoven is classical and Mozartean so it’s no surprise that the 1st concerto comes off particularly well, though Bruno Walter’s contribution in the ‘Emperor’ makes it also a major event. Columbia’s sound is excellent for its time.",,https://b2b.naxosusa.com/Album.aspx?product=APR7308,Classical,,France,2017 APR Ltd,2017 APR Ltd,,,,,,,,,,,,,,
2018,5019396276420,EUCD2764,Various,The Very Best of Russia,Various Artists,1,CD,ARC,ARC Music,11.69, $ 17.99 ,CN18,"This new release features Russian music in all its wide variety, representing the many different peoples living in that continent-wide country. From fiery Gypsy music, early Orthodox choral music, tinkling balalaikas, Cossack songs, a cappella choirs (including the renowned Red Army Choir) as well as modern renditions of traditional music.Other ensembles include the St. Petersburg Instrumental Ensemble ‘Carousel’, Balalaika Ensemble ‘Wolga’, Talisman, Valentina Ponomareva, The Stars of St. Petersburg, Yale Strom, Arinushka, and more. All talented groups are skilled in their adaptations of this music of their mother country.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2764,World,,Austria,,,,,,,,,,,,,,,,
2018,5019396276529,EUCD2765,Various,Branko Krsmanovic Group: Music of Serbia and Montenegro,Branko Krsmanovic Group,1,CD,ARC,ARC Music,11.69, $ 17.99 ,CN18,"Serbia is a land-locked country in the southeastern European Balkans region, bordering on Montenegro, Bosnia and Herzegovina, Croatia, Hungary, Romania, Bulgaria, Macedonia and Albania. The Branko Krsmanovic National Folk Ballet was founded in 1945 as one of the departments of the Artistic Association of the University of Belgrade. The Folk Ballet acquired its first recognition at the Yugoslav Youth Festival in 1948. In 1949, with the arrival of Mr. Branko Markovic, leading dancer and choreographer of the Belgrade Opera House, the ensemble started to work on the artistic elaboration of the rich national folk heritage. The Branko Krsmanovic Folk Music Orchestra was founded two years later in 1951. This album is a superb, lively and vivacious album of traditional music from the different regions of Serbia.",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2765,World,,Austria,,,,,,,,,,,,,,,,
2018,5019396276628,EUCD2766,Traditional; Various,Music of Scandinavia,Various,1,CD,ARC,ARC Music,11.69, $ 17.99 ,CN18,"This new release featureslively traditional music from Norway, Sweden, Finland, Iceland and Denmark played in modern and traditional renditions by some of the finest exponents of Scandinavian music. The album features traditional instruments such as the kantele, jouhikko, nyckelharpa, Hardanger fiddle and others. The included booklet features descriptions of the folk instruments, the brilliant folk musicians and ensembles, and full texts to the songs in their native languages. Enjoy this sound journey across the beautiful countries of Scandinavia!",,https://b2b.naxosusa.com/Album.aspx?product=EUCD2766,World,,Austria,,,,,,,,,,,,,,,,
2018,3760195734407,A440,Ennio Moricone; Nicola Piovani; Guido Ricci; Nino Rota,Cinema per Archi,Archi di Santa Cecilia; Piovano Luigi; Paolo Rollastri,1,CD,ARN,Arcana,14.81, $ 22.99 ,CN23,"‘Oscar™ Cinema’ might be a suitable alternative title for the new album with which the strings of the Santa Cecilia Academy under the direction of Luigi Piovano – principal cellist of the Orchestra dell’Accademia Nazionale di Santa Cecilia and much admired conductor – begin their collaboration with Arcana, after two recordings for Eloquentia released in 2014 and 2015. Yes, it’s true, the three Italian composers represented here – Nino Rota, Ennio Morricone and Nicola Piovani – all won the highest honours at the American Oscar™ ceremony. But this CD goes further. Alongside some of their most famous movie themes – from La strada to The Mission, from Life is beautiful to Amarcord – it also includes works written by these three screen giants for performance in concert. Although they concentrated their work on the cinema, Rota, Morricone and Piovani were still composers above all else, and their activity did not exclude an independent and committed creative dimension. Some of the pieces featured on this disc were composed or arranged for the Archi di Santa Cecilia and Luigi Piovano and are dedicated to them.",,https://b2b.naxosusa.com/Album.aspx?product=A440,Classical,,France,2017 Outhere Music France,2017 Outhere Music France,,,,,,,,,,,,,,
2018,8594029819597,UP0195,Robert Schumann,"Robert Schumann: Piano Works, Vol. 1",Marina Samson-Primachenko,1,CD,ADV,ArcoDiva,13.25, $ 20.99 ,CN21,"Marina Samson-Primachenko is one of the most outstanding representatives of the Russian piano school. Among her other accomplishments, she was a student of Heinrich Neuhaus. In her past, she was considered a miraculous child, and she started acting at the age of four. She currently acts pedagogically at the Schola cantorum in Paris and often conducts master classes in Europe, along with well-known authors. She also likes the rare repertoire – for example, she has chosen to perform the preserved autographs of Borise Pasternaka. For two her new piano albums with ArcoDiva she has chosen to interpret the romantic poet Robert Schumann. Thisalbum is the first installment in her project, and includes Schumann’s Intermezzi, Op. 4, and Symphonische Etuden in Form von Variationen, Op. 13.",,https://b2b.naxosusa.com/Album.aspx?product=UP0195,Classical,,,,,,,,,,,,,,,,,,
2018,8594029819665,UP0196,Robert Schumann,"Robert Schumann: Piano Works, Vol. 2",Marina Samson-Primachenko,1,CD,ADV,ArcoDiva,13.25, $ 20.99 ,CN21,"Marina Samson-Primachenko is one of the most outstanding representatives of the Russian piano school. Among her other accomplishments, she was a student of Heinrich Neuhaus. In her past, she was considered a miraculous child, and she started acting at the age of four. She currently acts pedagogically at the Schola cantorum in Paris and often conducts master classes in Europe, along with well-known authors. She also likes the rare repertoire – for example, she has chosen to perform the preserved autographs of Borise Pasternaka. For two her new piano albums with ArcoDiva she has chosen to interpret the romantic poet Robert Schumann. This second installment includes Schumann’s Carnaval, op. 9, Blumenstuck, Op. 19, along with other well-known works and less-performed pieces.",,https://b2b.naxosusa.com/Album.aspx?product=UP0196,Classical,,,,,,,,,,,,,,,,,,
2018,4022143214386,AUD21438,Frédéric Chopin; Claude Debussy; Leopold Godowsky; Franz Liszt; Moritz Moszkowski; Camille Saint-Saëns,"Jorge Bolet: The RIAS Recordings, Vol. 1",Jorge Bolet,3,CD,AUD,Audite,27.29, $ 41.99 ,CN42,"Cuban-American pianist Jorge Bolet, misleadingly labeled the “last romantic” among 20th century pianists, was first and foremost a gentleman of the piano. Few pianists interpreted the great piano music of the 19th and early 20th centuries with such unerring stylistic assurance and technical mastery that was at the same time completely free of vanity and striving for effect. Rather than vague sentimentality, Bolet- who studied at the world renowned Curits Institute of Music in Philadelphia with David Saperton- sought a balance between musical and pianistic intelligence. Thanks to these qualities, his recordings, which include not-uncontroversial transcriptions, are considered benchmarks. These recordings for the RIAS Berlin from 1962-1973, featuring works by Chopin, Liszt, and Debussy, are no exception: here we experience a pianist and musician who rightly occupies a place among the pantheon of great pianists.",,https://b2b.naxosusa.com/Album.aspx?product=AUD21438,Classical,,Germany,"1962-1973 Deutschlandradio, remastering: Ludger Bockenhoff audite Musikproduktion, 2017",2017 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,
2018,4022143234414,AUD23441,Ludwig van Beethoven; Robert Schumann,Manfred Overture Eroica,Swiss Festival Orchestra; Wilhelm Furtwängler,2,CD,AUD,Audite,14.81, $ 22.99 ,CN23,"This outstanding new release is Volume 12 in the Lucerne Festival edition produced by Audite. In cooperation with Audite, Lucerne Festival presents outstanding concert recordings of artists who have shaped the festival throughout its history. The aim of this edition is to rediscover treasures- most of which have not been previously released- from the first six decades of the festival, which was founded in 1938 with a special gala concert conducted by Arturo Toscanini. These recordings have been made available by the archives of SRF Swiss Radio and Television. This edition represents a sonic history of the festival. This installment is a sensational archive discovery including two of Wilhelm Furtwangler’s favorites: a live recording of the Manfred Overture (1953), presumed lost until recently and now released for the very first time, alongside Beethoven’s Eroica and Schumann’s Fourth Symphonies, remastered for the first time using original tapes.",,https://b2b.naxosusa.com/Album.aspx?product=AUD23441,Classical,,Germany,"1953 SRF, remastering: Ludger Bockenhoff audite Musikproduktion, 2017",2017 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,
2018,4022143914415,AUD91441,Ludwig van Beethoven; Robert Schumann,Manfred Overture Eroica,Schweizerisches Festspielorchester Furtwangler; Wilhelm Furtwangler,2,Hybrid SACD,AUD,Audite,19.49, $ 29.99 ,CN30,"This outstanding new release is Volume 12 in the Lucerne Festival edition produced by Audite. In cooperation with Audite, Lucerne Festival presents outstanding concert recordings of artists who have shaped the festival throughout its history. The aim of this edition is to rediscover treasures- most of which have not been previously released- from the first six decades of the festival, which was founded in 1938 with a special gala concert conducted by Arturo Toscanini. These recordings have been made available by the archives of SRF Swiss Radio and Television. This edition represents a sonic history of the festival. This installment is a sensational archive discovery including two of Wilhelm Furtwangler’s favorites: a live recording of the Manfred Overture (1953), presumed lost until recently and now released for the very first time, alongside Beethoven’s Eroica and Schumann’s Fourth Symphonies, remastered for the first time using original tapes.",,https://b2b.naxosusa.com/Album.aspx?product=AUD91441,Classical,,Germany,"1953 SRF, remastering: Ludger Bockenhoff audite Musikproduktion, 2017",2017 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,
2018,4022143977540,AUD97754,Sergei Prokofiev; Vladimir Lenin; Karl Marx; Josef Stalin,Prokofiev: Cantata for the 20th Anniversary of the October Revolution,Ernst Senff Chor Berlin; Staatskapelle Weimar; Erfurt Air force Music Corps; Kirill Karabits; Kirill Karabits,1,CD,AUD,Audite,14.81, $ 22.99 ,CN23,"The twentieth anniversary of the October Revolution made the year 1937 a high point of Soviet culture. At the same time, the ""Great Terror"" under Stalin reached its gruesome peak. Prokofiev, who settled permanently in Moscow in 1936, knew which country he had entered. The first position amongst Soviet composers seemed to have been vacated when Shostakovich had become a non-person following the Pravda article Muddle instead of Music. Prokofiev indicated his cooperation: he was determined to become a Soviet composer. In the Cantata for the 20th Anniversary of the October Revolution he played out his genuine enthusiasm for mass scorings, combining colossal symphonic forces with a double choir, a brass band, an accordion ensemble and a gigantic percussion section. The cantata oscillates between revolutionary vehemence and lyrical melodies, between Russian folklore and riotous military tumult. An exceptional historical document of the highest compositional level - released in the year of the 100th anniversary of the October Revolution. Kirill Karabits, Music Director of the Deutsches Nationaltheater and Staatskapelle Weimar, realises this monumental work with the Staatskapelle Weimar, the Ernst Senff Chor Berlin and members of the Erfurt Air Force Band. Also called into action are a nine-piece percussion section, an accordion quartet, gun shots, alarm sirens etc. whilst the conductor himself uses a megaphone to give a rousing rendition of the texts.",https://www.youtube.com/watch?v=uJWZ3hAGUPM,https://b2b.naxosusa.com/Album.aspx?product=AUD97754,Classical,,,2017 Deutschlandradio,2017 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,
2018,9120040738099,AG0008,Erich Wolfgang Korngold; Reza Najfar; Nikolai Andrejewitsch Roslawez; Alfred Schnittke; Egon Joseph Wellesz,Exiled Music: Works for Violin and Piano from the 20th and 21st Centuries,Duo Artdeco Wien,1,CD,AGR,Austrian Gramophone,14.81, $ 22.99 ,CN23,"“Exiled Music” shows the multifaceted diversity of the modernizing tone language of instrumental duos in the twentieth and twenty-first century chamber music genre. The five composers on this new release were politically unwanted, ostracized, and prosecuted, either because of their affiliation with Judaism or their use of new musical theories and shapes. The healing power of music can still be experienced, which takes away the heaviness of the pain and in the process, gives hope for redemption. Violinist Setareh Najfar-Nahvi and pianist Theresia Schumacher regularly perform as a duo. Their focus is on chamber music that is rarely performed and recorded elsewhere.",,https://b2b.naxosusa.com/Album.aspx?product=AG0008&medium=phydig,Classical,,,,,,,,,,,,,,,,,,
