2018,AVI,Avi,AVI 8553397,4260085533978,Carlos Guastavino; Sergei Rachmaninoff,Martin Klett: Piano Music; Sonata No. 2,Martin Klett,1,CD,14.03,21.99,"So far and yet so near. The harmonies and the virtuosity: that is what the two composers Sergei Rachmaninoff and Carlos Guastavino have in common. “Even though at first glance the geographical distance between them was immense, their approach to the piano was strikingly similar,” remarks Martin Klett. In both composers he loves the Romantic element- paired with attractive simplicity in one case, with ambitious piano artistry in the other. “I don’t think one could even say if this music is by Guastavino or Rachmaninoff! It’s somewhere in between, and thus provides a smooth, perfect transition- the ideal piece to play before the Rachmaninoff sonata.” (Klett) Martin Klett has made a name for himself as a solo pianist and chamber musician. Ever since winning the International Johannes Brahms Competition and the German National Music Competition, he has become a welcome guest at prestigious music festivals.",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553397&medium=phy#,01 Classical,Classical,,Germany,2017 Sudwestrundfunk / Avi-Service for music,"2018 Avi-Service for music, Cologne/Germany",,,,,,,,,,,,,,,,,,,,
2018,AYR,Ayros,AYCD02,5902768283068,Etienne Moulinie; Luis De Milan; Enriquez De Valderrabano,Jonathan Alvarado: Pajarillos fugitivos - Spanish songs in Baroque Latin-America,Jonathan Alvarado; Sofia Pedro,1,CD,13.25,20.99,"The songs included in this album come from diverse origins, united by the subtle narrative, poetic and musical threads all common to the Spanish repertoire. Pieces of literary traditions from the Sixteenth and Seventeenth centuries are intermingled with others belonging to folklore, all of them taken from non-Spanish sources, and organized into five thematic groups, alternating between each other as if they were refined panels in a Renaissance altarpiece. Engaging with this music involves entering a singularly vast field, rich with centuries old intersections, borrowings and appropriations between cultures; a natural occurrence, considering the identity of the old American colonial territories and their population- their complex and mixed nature. Through this program, the artist aims to expose the varied processes of appropriation and transculturation, especially significant to the Latin American colonial repertoire, informed by the interpretive tradition that Jonatan Alvarado inherited and built between the spheres of the popular and the academic.",,https://b2b.naxosusa.com/Album.aspx?product=AYCD02&medium=phy#,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2018,AZ,Azica Records,ACD-71320,787867132029,Johannes Brahms,Timothy Ehlen Plays Johannes Brahms,Timothy Ehlen,1,CD,13.25,20.99,"American pianist Timothy Ehlen continues his prolific recording career with this offering of the music of Johannes Brahms. Mr. Ehlen, Professor of Piano at the University of Illinois in Urbana-Champaign, has performed extensively in the United States and Europe as a soloist and chamber player. He first gained international attention after winning the World Piano Competition in 1987; after his subsequent debut in Lincoln Center at Alice Tully Hall in 1988, the New York Times raved that his “playing was filled with elegant personality… recalled bygone artists like Robert Casadesus and, especially Walter Gieseking in their mastery of both 18th century and impressionist music… immaculate technique.” The Pro Piano Recital Series sponsored his 1997 recital in Weill Hall at Carnegie Hall, which the New York Concert Review hailed as “…an absolutely remarkable tour-de-force.” Recitals in France, Germany and Korea have received a similarly enthusiastic response. Mr. Ehlen has recorded the complete Beethoven Piano Sonatas for the Azica label. After the release of volume III, Fanfare Magazine wrote: “… I have the feeling that the cycle with the richest rewards will turn out to be the Ehlen.”",,https://b2b.naxosusa.com/Album.aspx?product=ACD-71320&medium=phy#,01 Classical,Classical,,United States,2018 Azica Records,2018 Azica Records,,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS,BIS-2289,7318599922898,Mats Lidstrom; Dmitri Shostakovich,Lidstrom: Rigoletto Fantasy; Shostakovich: Cello Concerto No. 1,Mats Lidstrom; Oxford Philharmonic Orchestra,1,Hybrid SACD,15.59,23.99,"Vladimir Ashkenazy and Mats Lidstrom began their collaboration in London in the 1980s, during Ashkenazy’s tenure at the Royal Philharmonic Orchestra where Lidstrom was principal cellist. They have since appeared together in concert as well as on recordings, including a recording of concertos by Kabalevsky and Khachaturian on BIS. They are here reunited, in front of the Oxford Philharmonic Orchestra, in a performance of what has become a true modern classic: Dmitri Shostakovich’s Cello Concerto No. 1. The concerto was composed in 1959, during the so-called Khruschev Thaw, but even though Soviet censorship and repression had relaxed somewhat following the death of Stalin, the approval from the mighty Composer’s Union was still needed before any public performances could take place. When the concerto was performed before the Union’s committee, Vladimir Ashkenazy – then in his early twenties – was present and has recounted how nervous and uncomfortable Shostakovich appeared while observing the reactions of the committee. The release opens with Mats Lidstrom’s own Rigoletto Fantasy, based on Verdi’s opera. Inspired by virtuosic violin pieces such Sarasate’s Carmen Fantasy, and with professional experience from the orchestra pit of the Royal Swedish Opera, Lidstrom has selected a string of highlights from Rigoletto, including of course the Duke’s La donna è mobile and Gilda’s Caro nome, joining them together in a virtuosic, dramatic and moving narrative.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2289&medium=phy#,01 Classical,Classical,Classical|Cello,EU,"2018 BIS Records AB, Sweden","2018 BIS Records AB, Sweden",,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS,BIS-2307,7318599923079,Ludwig van Beethoven; Alban Berg; Franz Liszt; Modest Mussorgsky,Andreas Haefliger: Perspectives 7,Andreas Haefliger,1,Hybrid SACD,15.59,23.99,"Since 2004, Andreas Haefliger has been devising a series of recital programmes named Perspectives, presenting them in concert and on recordings. Each programme focuses on one or two Beethoven sonatas, juxtaposed with works by other composers (ranging from Mozart to Berio) which in some way or other interact with Beethoven’s music, and with each other. The seventh installment in the series was premièred at the Edinburgh Festival in 2017, and was described by one reviewer as “Inspiringly commanding, thoughtful, lucid and sheerly beautiful” (The Herald, Glasgow). Haefliger’s programme opens with Alban Berg’s Piano Sonata, Op. 1, a highly concentrated work in which most of the music can be traced back to the two opening gestures. This is followed by Liszt’s impressionistic Légende No. 1 ‘St. Francis of Assisi: The Sermon to the Birds’, in which we seem to hear a flock of birds chirp warble and sing. At the core of the programme is Beethoven’s Op.101 Sonata – a work which in Haefliger’s opinion points more clearly towards Schumann than any other of the composer’s sonatas. But the grand finale of this amply-filled release is nevertheless a highly colorful and expressive performance of Mussorgsky’s Pictures from an Exhibition, recorded – as is the entire album – in the exceptional acoustics of the Mozartsaal of the Vienna Konzerthaus.",https://vimeo.com/235368485,https://b2b.naxosusa.com/Album.aspx?product=BIS-2307&medium=phy#,01 Classical,Classical,Classical|Piano,EU,"2018 BIS Records AB, Sweden","2018 BIS Records AB, Sweden",,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS,BIS-2308,7318599923086,Christian Lindberg,Lindberg: Steppenwolf,Rafael Altino; Odense Symphony Orchestra,1,Hybrid SACD,15.59,23.99,"For the past twenty years, while maintaining an unsurpassed career as a trombone soloist and in tandem with being a sought-after conductor, Christian Lindberg has also been composing. Previous releases of his music have earned him critical praise: the reviewer in American Record Guide ‘was captivated by his interesting ideas and rich harmonic language’ while his counterpart on German website Klassik-Heute characterised Lindberg as ‘a marvellously deft, self-reliant composer’. The present album is the third BIS release dedicated entirely to Lindberg’s music, and features some of his more recent works. In his own liner notes, Lindberg describes his method of working, and explains the background of the three pieces recorded here with the Odense Symphony Orchestra. In regards to Steppenwolf, his viola concerto, he was attracted by the solo instrument’s ‘melancholic and deep qualities … offering an opportunity to compose something that could never be expressed in the same way with, for instance, a violin’. In a classical, three-movement concerto form, the work isn’t programmatic as such, but while composing it, Lindberg was reminded of the novel by Hermann Hesse. The title of the following piece, on the other hand, refers to a previous composition by Lindberg himself. Composed for a television project involving music as well as dance, the fifteen-minute Tales of Galamanta uses material from the ‘arte commedia’ Dawn from Galamanta.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2308&medium=phy#,01 Classical,Classical,Classical|Contemporary Era,EU,"2018 BIS Records AB, Sweden","2018 BIS Records AB, Sweden",,,,,,,,,,,,,,,,,,,,
2018,BIS,BIS,BIS-2343,7318599923437,Franz Schubert; Wilhelmina Christiane von Chezy; Johann Wolfgang von Goethe; Franz Adolf Friedrich von Schober; Sir Walter Scott; Marianne von Willemer,Carolyn Sampson: A Soprano’s Schubertiade,Carolyn Sampson; Joseph Middleton,1,Hybrid SACD,15.59,23.99,"Schubert’s empathy with women is evident in his body of songs, which include songs to, by, about and for women. Devised by Carolyn Sampson and Joseph Middleton, the present recital brings us each of those possibilities and more. The playwright Helmina von Chézy wrote the text to the tender Romanze, intending it for the play Rosamunde, Princess of Cyprus to which Schubert composed incidental music. Another female author, Marianne von Willemer, wrote the two Suleika poems for Goethe, who included them (under his own name) in the collection West-ostlicher Divan. And no less than seven of the other songs on the album are also associated with Goethe, and his characters Mignon (from Wilhelm Meisters Lehrjahre) and Gretchen (from Faust). Schubert was for a while almost obsessed with the mysterious and waif-like Mignon, making several settings of the poems associated with her. Less of an enigma but equally moving, Schubert’s Gretchen sings of awakening desire (Gretchen am Spinnrade) and laments her coming disgrace (Gretchens Bitte). Carolyn Sampson and Joseph Middleton have collaborated on several acclaimed projects for BIS, most recently with the counter-tenor Iestyn Davies as their companion. Here they close their Soprano’s Schubertiade with three settings of poems by Walter Scott, albeit in German translations. The three ‘Ellen Songs’ are from the verse-romance The Lady of the Lake from 1810, with the last one, ‘Schubert’s Ave Maria’, being one of the composer’s best-known and most loved compositions.",,https://b2b.naxosusa.com/Album.aspx?product=BIS-2343&medium=phy#,01 Classical,Classical,Classical|Chant,EU,"2018 BIS Records AB, Sweden","2018 BIS Records AB, Sweden",,,,,,,,,,,,,,,,,,,,
2018,BUZ,Buzz,BM011,8718503370217,Pieter Bast,Bast: La Condition Humaine,Pieter Bast; E.S.P. Quintet,1,CD,13.25,20.99,"This release is the second album of the Pieter Bast European Standards Project. It is an album full of personal thoughts, ideas, experiences and memories of each of the band-members, which resulted in eight beautiful stories. The songs have elements of African music, contemporary jazz and bebop, while also giving reference to the “Electric” period of Miles Davis during the 70s and 80s. This is highly intense music, full of tenderness and desire, but also sometimes rough, heavy and exciting with a unique frontline of trumpet and trombone. With this release, the group also wanted to express their concern for today’s world. At a time when many people are looking for a safe environment and hoping for a better future, they are also experiencing danger and resistance. This release is meant as a counterweight to the misery caused by mankind itself. A powerful, positive, and hopeful sound for the future.",,https://b2b.naxosusa.com/Album.aspx?product=BM011&medium=phy#,02 Jazz,Jazz,,,,,,,,,,,,,,,,,,,,,,,,
2018,CAN,Cantaloupe Music,CA21140,713746314026,Michael Gordon,Gordon: Clouded Yellow,Kronos Quartet,1,CD,13.25,20.99,"Over the course of a decade, Bang on a Can founding composer Michael Gordon has collaborated with the world-renowned Kronos Quartet on a series of provocative works that have sought to stretch, bend and otherwise reshape the boundaries of modern classical music. Clouded Yellow assembles these works for the first time, perfectly encapsulating the breadth and complexity of this long-standing creative partnership. For the past thirty years, Michael Gordon has produced a strikingly diverse body of work, ranging from large-scale pieces for high-energy ensembles to major orchestral commissions to works conceived specifically for the recording studio. Transcending categorization, the music represents the collision of mysterious introspection and brutal directness. Gordon’s music merges subtle rhythmic invention with incredible power embodying, in the words of The New Yorker’s Alex Ross, “the fury of punk rock, the nervous brilliance of free jazz and the intransigence of classical modernism.”",,https://b2b.naxosusa.com/Album.aspx?product=CA21140&medium=phy#,01 Classical,Classical,Classical|Contemporary Era,United States,2018 Cantaloupe Music,2018 Cantaloupe Music,,,,,,,,,,,,,,,,,,,,
2018,CAP,Capriccio,C5344,845221053448,Richard Strauss; Ermanno Wolf-Ferrari,Strauss & Wolf-Ferrari: Aus Italien,Runfunk-Sinfonieorchester Berlin,1,CD,13.25,20.99,"“Never have I really believed in inspiration by the beauty of nature; I was put right by the ruins of Rome. There my ideas just flew to me.” (Richard Strauss) ""Aus Italien"" was the first major symphonic poem mirroring diverse moods to be composed by Richard Strauss and that was to be followed by later masterpieces such as Don Juan, Tod und Verklarung, Ein Heldenleben or Eine Alpensinfonie. The Venetian Suite was written in 1935 by then almost 60-year-old Ermanno Wolf-Ferrari. It is the music of an opera composer, accustomed to illustrating events with his music, and yet in his concert works handing over many things to the imagination of the listeners, not wanting to give all the answers in advance. Ariane Matiakh is a promising conductor leading the Rundfunk-Sinfonieorchester Berlin on this recording. The ensemble with Matiakh at the helm has been featured in several other Capriccio productions that have been acclaimed by the press.",,https://b2b.naxosusa.com/Album.aspx?product=C5344&medium=phy#,01 Classical,Classical,Classical|Orchestral,Austria,2018 Capriccio,2018 Capriccio,,,,,,,,,,,,,,,,,,,,
2018,CAP,Capriccio,C5301,845221053011,Franz Doppler; Carl Doppler,"Franz & Carl Doppler: Complete Flute Music, Vol. 7",Shigenori Kudo; Philippe Pierlot; Javier Bonet; Cristian Chivu; Alan Branch; Michel Wagemans; Orchesta Sinfonica Ciudad de Elche; Claudi Arimany; Orquesta Sinfonica de la Region de Murcia; Orquestra de Cambra Terrassa 48,1,CD,13.25,20.99,"The Doppler brothers played a dominant role in the K&K Monarchy’s musical life as composers, conductors, musicians and as orchestral soloists. They were on good terms with acknowledged artists of the era, such as Ferenc Liszt, Ferenc Erkel, or Jozsef Bajza. This is the seventh release in a set of 10 albums comprising the Dopplers' complete music for flute(s), including various arrangements. Flautist Claudi Arimany spent decades researching this project, inspiring many famous musicians to become involved in its realization. Flutists Shigenori Kudo, and Philippe Pierlot are heard alongside Claudi Arimany on this volume, as well as pianists Alan Branch and Michel Wagemans, violinist Cristian Chivu, and hornist Javier Bonet. Internationally renowned flautist Claudi Arimany is considered the direct heir, both in style and concept, of Jean-Pierre Rampal, his mentor and colleague. He has been performing alongside leading international orchestras as a guest soloist as well as teaching and studying flute pieces.",,https://b2b.naxosusa.com/Album.aspx?product=C5301&medium=phy#,01 Classical,Classical,Classical|Chamber Music,Austria,2018 Capriccio,2018 Capriccio,,,,,,,,,,,,,,,,,,,,
2018,CAP,Capriccio,C7230,845221072302,Samuel Barber; Bela Bartok; Ludwig van Beethoven; Leonard Bernstein; Benjamin Britten; Aaron Copland; George Gershwin; Arthur Honegger; Gustav Mahler; Sergei Rachmaninoff; Robert Schumann; Richard Strauss; Pyotr Ilyich Tchaikovsky,Sir Neville Marriner: The Stuttgart Recordings,Mitsiko Shirai; Cecile Ousset; Radio-Sinfonieorchester Stuttgart,15,CD,27.29,41.99,"In Stuttgart, 1983 - 1989, Neville Marriner followed Sergiu Celibidache, offering quite the contrast to that willfully prodigious Romanian broodingly charismatic style with his own easygoing, less spectacular but genial manner of music making. His sound wasn’t as dense and carefully crafted, but the ensemble’s playing became lighter and more flexible, agile rather than probing. It is in his Stuttgart period that Marriner increasingly focused on repertoire that went beyond the baroque and classical periods. This compilation offers repertoire which music lovers will be less likely to associate with Marriner: German romanticism, including all of Schumann’s Symphonies, Richard Strauss, Tchaikovsky and Rachmaninoff, Mahler, Bartok and Gershwin – The fundamental impression that comes from re-listening to these performances, apart from good and fresh music-making, is one of sympathetic music-making. That feels about right as an epitaph for the man and his body of work.",,https://b2b.naxosusa.com/Album.aspx?product=C7230&medium=phy#,01 Classical,Classical,Classical|Orchestral,Austria,2018 Capriccio,2018 Capriccio,,,,,,,,,,,,,,,,,,,,
